trial_id,oversampling_method,oversampling_threshold,undersampling_method,undersampling_threshold,value,state,start_time,complete_time,total_time
79,adasyn,1,clustercentroid,0.25,-1.0,ERROR,2024-04-09 15:59:12.309178,2024-04-09 15:59:12.363010,0.053832
80,fastml,1,condensednn,0.0625,0.026452320058458163,COMPLETE,2024-04-09 15:59:12.375994,2024-04-09 15:59:57.248338,44.872344
81,adasyn,0.25,onesidedselection,0.0625,-1.0,ERROR,2024-04-09 15:59:57.274810,2024-04-09 15:59:57.419495,0.144685
82,tvae,2,condensednn,0.0625,0.021394983332699593,COMPLETE,2024-04-09 15:59:57.443920,2024-04-09 16:04:22.488569,265.044649
83,smote,0.5,clustercentroid,0.5,-1.0,ERROR,2024-04-09 16:04:22.506167,2024-04-09 16:04:22.567696,0.061529
84,copulagan,1,editednn,0,0.30544250854480204,COMPLETE,2024-04-09 16:04:22.585540,2024-04-09 16:06:22.159907,119.574367
85,ctgan,0.5,tomeklinks,0.125,0.351387734819573,COMPLETE,2024-04-09 16:06:22.174216,2024-04-09 16:09:18.426487,176.252271
86,ctgan,auto,editednn,0,0.3178031652221328,COMPLETE,2024-04-09 16:09:18.454351,2024-04-09 16:13:02.498016,224.043665
87,smote,0,instancehardness,0.5,0.3635982328153934,COMPLETE,2024-04-09 16:13:02.532428,2024-04-09 16:14:12.885421,70.352993
88,smote,2,instancehardness,0.125,-1.0,ERROR,2024-04-09 16:14:12.915624,2024-04-09 16:14:12.982429,0.066805
89,smote,2,clustercentroid,0.25,-1.0,ERROR,2024-04-09 16:14:13.001942,2024-04-09 16:14:13.067123,0.065181
90,tvae,auto,onesidedselection,0,0.3486571483437752,COMPLETE,2024-04-09 16:14:13.084726,2024-04-09 16:18:12.518267,239.433541
91,smote,1,clustercentroid,auto,-1.0,ERROR,2024-04-09 16:18:12.543932,2024-04-09 16:18:12.597820,0.053888
92,adasyn,0.5,editednn,0,-1.0,ERROR,2024-04-09 16:18:12.612157,2024-04-09 16:18:12.664186,0.052029
93,adasyn,1,condensednn,auto,-1.0,ERROR,2024-04-09 16:18:12.677162,2024-04-09 16:18:12.730376,0.053214
94,smote,auto,editednn,0.25,-1.0,ERROR,2024-04-09 16:18:12.744365,2024-04-09 16:18:12.795446,0.051081
95,fastml,0,tomeklinks,0.125,0.2828570198132729,COMPLETE,2024-04-09 16:18:12.809034,2024-04-09 16:19:03.007368,50.198334
96,tvae,0,nearmiss,0.125,-1.0,ERROR,2024-04-09 16:19:03.023677,2024-04-09 16:19:03.171277,0.1476
97,fastml,0,random,0.25,0.317527968125049,COMPLETE,2024-04-09 16:19:03.195829,2024-04-09 16:19:59.195927,56.000098
98,gaussiancopula,auto,nearmiss,0.5,0.3168355415653494,COMPLETE,2024-04-09 16:19:59.216105,2024-04-09 16:21:08.079977,68.863872
99,tvae,2,onesidedselection,0.125,0.24612970124306735,COMPLETE,2024-04-09 16:21:08.120931,2024-04-09 16:26:22.230782,314.109851
100,ctgan,auto,clustercentroid,0,0.3178031652221328,COMPLETE,2024-04-09 16:26:22.260574,2024-04-09 16:29:40.805395,198.544821
101,fastml,0.5,random,0.125,0.35557851142889507,COMPLETE,2024-04-09 16:29:40.834660,2024-04-09 16:30:45.056959,64.222299
102,ctgan,1,instancehardness,0.5,0.3858576722665906,COMPLETE,2024-04-09 16:30:45.085969,2024-04-09 16:35:50.229728,305.143759
103,random,0.5,random,0,0.35466201132467645,COMPLETE,2024-04-09 16:35:50.271295,2024-04-09 16:37:10.415484,80.144189
104,fastml,2,random,0.25,0.3629272194050372,COMPLETE,2024-04-09 16:37:10.432142,2024-04-09 16:38:13.955932,63.52379
105,random,0.5,random,0.125,0.33037214885954386,COMPLETE,2024-04-09 16:38:13.981218,2024-04-09 16:39:27.493897,73.512679
106,ctgan,2,clustercentroid,0.125,0.3507362062544098,COMPLETE,2024-04-09 16:39:27.510439,2024-04-09 16:42:20.710625,173.200186
107,adasyn,1,nearmiss,0.25,-1.0,ERROR,2024-04-09 16:42:20.740054,2024-04-09 16:42:20.895026,0.154972
108,smote,0.25,nearmiss,0.25,-1.0,ERROR,2024-04-09 16:42:20.940978,2024-04-09 16:42:21.043290,0.102312
109,random,0.5,clustercentroid,0,0.35466201132467645,COMPLETE,2024-04-09 16:42:21.081717,2024-04-09 16:43:40.768111,79.686394
110,adasyn,0.25,clustercentroid,0,-1.0,ERROR,2024-04-09 16:43:40.785018,2024-04-09 16:43:40.862196,0.077178
111,gaussiancopula,0,random,0.0625,0.3290822949159968,COMPLETE,2024-04-09 16:43:40.881362,2024-04-09 16:44:27.325318,46.443956
112,ctgan,1,onesidedselection,0.0625,0.21997638248143025,COMPLETE,2024-04-09 16:44:27.340464,2024-04-09 16:49:15.420939,288.080475
113,copulagan,0,instancehardness,0,-1.0,ERROR,,,0.0
114,adasyn,2,clustercentroid,0.0625,-1.0,ERROR,2024-04-09 16:50:12.487068,2024-04-09 16:50:12.548859,0.061791
115,gaussiancopula,0,instancehardness,0.0625,0.3771672055975632,COMPLETE,2024-04-09 16:50:12.564256,2024-04-09 16:51:12.364756,59.8005
116,random,0,onesidedselection,0.0625,0.2511975124978221,COMPLETE,2024-04-09 16:51:12.388922,2024-04-09 16:51:56.808585,44.419663
117,adasyn,0.5,random,0,-1.0,ERROR,2024-04-09 16:51:56.822724,2024-04-09 16:51:56.876302,0.053578
118,fastml,1,clustercentroid,auto,0.30068149688171614,COMPLETE,2024-04-09 16:51:56.891246,2024-04-09 16:53:00.678381,63.787135
119,gaussiancopula,0,condensednn,auto,0.040155456121842674,COMPLETE,2024-04-09 16:53:00.692653,2024-04-09 16:53:18.097928,17.405275
120,smote,0,nearmiss,0.5,-1.0,ERROR,2024-04-09 16:53:18.114138,2024-04-09 16:53:18.174947,0.060809
121,adasyn,auto,instancehardness,0.0625,-1.0,ERROR,2024-04-09 16:53:18.192392,2024-04-09 16:53:18.393009,0.200617
122,tvae,0.25,onesidedselection,0.0625,0.21171410922891504,COMPLETE,2024-04-09 16:53:18.424298,2024-04-09 16:56:34.133492,195.709194
123,tvae,2,tomeklinks,0.125,0.28856927386339154,COMPLETE,2024-04-09 16:56:34.159253,2024-04-09 17:01:14.024051,279.864798
124,gaussiancopula,auto,onesidedselection,0.125,0.2741772208389519,COMPLETE,2024-04-09 17:01:14.038959,2024-04-09 17:02:14.386658,60.347699
125,adasyn,1,instancehardness,0,-1.0,ERROR,2024-04-09 17:02:14.415196,2024-04-09 17:02:14.565647,0.150451
126,fastml,0,condensednn,0.25,0.040155456121842674,COMPLETE,2024-04-09 17:02:14.593239,2024-04-09 17:02:28.787467,14.194228
127,copulagan,0,condensednn,0.25,0.040155456121842674,COMPLETE,2024-04-09 17:02:28.801352,2024-04-09 17:02:45.618598,16.817246
128,smote,0.5,random,0.125,-1.0,ERROR,2024-04-09 17:02:45.633779,2024-04-09 17:02:45.699213,0.065434
129,copulagan,0,onesidedselection,0.0625,0.2511975124978221,COMPLETE,2024-04-09 17:02:45.717799,2024-04-09 17:03:26.705691,40.987892
130,ctgan,0.5,onesidedselection,0.0625,0.23682200152788385,COMPLETE,2024-04-09 17:03:26.731158,2024-04-09 17:05:55.076769,148.345611
131,tvae,2,random,0.25,0.3837248498816666,COMPLETE,2024-04-09 17:05:55.093688,2024-04-09 17:10:13.219537,258.125849
132,random,2,editednn,0.0625,0.005202080832332933,COMPLETE,2024-04-09 17:10:13.259798,2024-04-09 17:10:39.547321,26.287523
133,adasyn,auto,condensednn,0.5,-1.0,ERROR,2024-04-09 17:10:39.571221,2024-04-09 17:10:39.627761,0.05654
134,gaussiancopula,1,clustercentroid,0,0.3588308483933468,COMPLETE,2024-04-09 17:10:39.643070,2024-04-09 17:11:27.645198,48.002128
135,smote,0.5,nearmiss,0.125,-1.0,ERROR,2024-04-09 17:11:27.679818,2024-04-09 17:11:27.784304,0.104486
136,ctgan,2,clustercentroid,0.5,0.31606824031674186,COMPLETE,2024-04-09 17:11:27.804471,2024-04-09 17:14:28.388394,180.583923
137,gaussiancopula,auto,condensednn,0,0.32449393544026517,COMPLETE,2024-04-09 17:14:28.418126,2024-04-09 17:16:07.535760,99.117634
138,gaussiancopula,0.25,condensednn,0.25,0.10989289833580491,COMPLETE,2024-04-09 17:16:07.565584,2024-04-09 17:16:25.330111,17.764527
139,gaussiancopula,auto,nearmiss,0.125,0.3162085813346318,COMPLETE,2024-04-09 17:16:25.358412,2024-04-09 17:17:19.128570,53.770158
140,gaussiancopula,2,onesidedselection,0.5,0.3028816114839998,COMPLETE,2024-04-09 17:17:19.144619,2024-04-09 17:18:34.054731,74.910112
141,fastml,0,onesidedselection,0,-1.0,ERROR,,,0.0
142,adasyn,2,onesidedselection,0.0625,-1.0,ERROR,2024-04-09 17:19:29.707951,2024-04-09 17:19:29.763902,0.055951
143,gaussiancopula,0.5,nearmiss,0,0.3469026592931474,COMPLETE,2024-04-09 17:19:29.777549,2024-04-09 17:20:29.075801,59.298252
144,gaussiancopula,2,random,0.5,0.34202743583334533,COMPLETE,2024-04-09 17:20:29.096306,2024-04-09 17:21:15.378315,46.282009
145,random,1,random,0.125,0.3541842574350314,COMPLETE,2024-04-09 17:21:15.392876,2024-04-09 17:22:15.432376,60.0395
146,smote,0,tomeklinks,0.0625,0.2828570198132729,COMPLETE,2024-04-09 17:22:15.462329,2024-04-09 17:24:20.397612,124.935283
147,copulagan,auto,condensednn,auto,0.16514423402708125,COMPLETE,2024-04-09 17:24:20.428312,2024-04-09 17:27:42.324790,201.896478
148,adasyn,auto,instancehardness,auto,-1.0,ERROR,2024-04-09 17:27:42.342090,2024-04-09 17:27:42.499817,0.157727
149,gaussiancopula,0.5,tomeklinks,0.5,0.39729370008873116,COMPLETE,2024-04-09 17:27:42.527938,2024-04-09 17:28:54.368611,71.840673
150,ctgan,2,condensednn,0.125,0.12970224517431636,COMPLETE,2024-04-09 17:28:54.393443,2024-04-09 17:33:03.293402,248.899959
151,adasyn,2,condensednn,0.125,-1.0,ERROR,2024-04-09 17:33:03.323275,2024-04-09 17:33:03.507079,0.183804
152,ctgan,0.5,nearmiss,0.5,-1.0,ERROR,2024-04-09 17:33:03.536987,2024-04-09 17:35:16.181033,132.644046
153,smote,0.5,condensednn,0.125,-1.0,ERROR,2024-04-09 17:35:16.196615,2024-04-09 17:35:16.250299,0.053684
154,random,2,editednn,auto,0.005202080832332933,COMPLETE,2024-04-09 17:35:16.264189,2024-04-09 17:35:45.624134,29.359945
155,smote,0.5,clustercentroid,0.125,-1.0,ERROR,2024-04-09 17:35:45.651017,2024-04-09 17:35:45.708468,0.057451
156,copulagan,0.5,clustercentroid,0.125,0.34363349890230843,COMPLETE,2024-04-09 17:35:45.721328,2024-04-09 17:38:47.869912,182.148584
157,adasyn,auto,nearmiss,0,-1.0,ERROR,2024-04-09 17:38:47.884896,2024-04-09 17:38:47.954932,0.070036
158,copulagan,0.25,tomeklinks,0.0625,0.2972314976410732,COMPLETE,2024-04-09 17:38:47.969209,2024-04-09 17:41:17.141335,149.172126
159,fastml,2,condensednn,auto,0.06106379620747005,COMPLETE,2024-04-09 17:41:17.168977,2024-04-09 17:42:26.815217,69.64624
160,gaussiancopula,2,condensednn,0.0625,0.08468114518534686,COMPLETE,2024-04-09 17:42:26.841201,2024-04-09 17:43:19.804689,52.963488
161,tvae,0,instancehardness,0.5,0.3635982328153934,COMPLETE,2024-04-09 17:43:19.824468,2024-04-09 17:44:02.516404,42.691936
162,ctgan,1,editednn,0.0625,0.01006763681082189,COMPLETE,2024-04-09 17:44:02.541634,2024-04-09 17:48:29.124873,266.583239
163,ctgan,0,condensednn,0.125,0.040155456121842674,COMPLETE,2024-04-09 17:48:29.148635,2024-04-09 17:49:01.477109,32.328474
164,random,0.5,instancehardness,0.125,0.31953708483462046,COMPLETE,2024-04-09 17:49:01.509746,2024-04-09 17:50:03.550701,62.040955
165,copulagan,0.25,onesidedselection,0,0.35439888280522697,COMPLETE,2024-04-09 17:50:03.584589,2024-04-09 17:52:20.218256,136.633667
166,fastml,2,condensednn,0.125,0.06106379620747005,COMPLETE,2024-04-09 17:52:20.233684,2024-04-09 17:53:26.143788,65.910104
167,smote,1,tomeklinks,0.0625,-1.0,ERROR,2024-04-09 17:53:26.166407,2024-04-09 17:53:26.226663,0.060256
168,fastml,1,condensednn,auto,0.026452320058458163,COMPLETE,2024-04-09 17:53:26.242344,2024-04-09 17:54:05.157484,38.91514
169,random,auto,condensednn,auto,0.1349248790425261,COMPLETE,2024-04-09 17:54:05.206031,2024-04-09 17:55:18.089376,72.883345
170,fastml,auto,condensednn,auto,0.20483560762848949,COMPLETE,2024-04-09 17:55:18.139469,2024-04-09 17:56:43.948060,85.808591
171,tvae,0,instancehardness,0.0625,0.3771672055975632,COMPLETE,2024-04-09 17:56:43.966508,2024-04-09 17:57:36.413629,52.447121
172,smote,0,onesidedselection,0.0625,0.2511975124978221,COMPLETE,2024-04-09 17:57:36.428461,2024-04-09 17:58:04.461197,28.032736
173,adasyn,1,onesidedselection,0,-1.0,ERROR,2024-04-09 17:58:04.487295,2024-04-09 17:58:04.582135,0.09484
174,ctgan,1,condensednn,0,0.3102258974135999,COMPLETE,2024-04-09 17:58:04.609158,2024-04-09 18:03:10.688364,306.079206
175,ctgan,1,editednn,auto,0.01006763681082189,COMPLETE,2024-04-09 18:03:10.721308,2024-04-09 18:07:48.819424,278.098116
176,copulagan,0.5,nearmiss,0.125,-1.0,ERROR,2024-04-09 18:07:48.848585,2024-04-09 18:09:12.924508,84.075923
177,smote,2,random,0.25,-1.0,ERROR,2024-04-09 18:09:12.939067,2024-04-09 18:09:13.005213,0.066146
178,ctgan,0.5,nearmiss,auto,-1.0,ERROR,2024-04-09 18:09:13.021622,2024-04-09 18:11:13.469518,120.447896
179,ctgan,2,condensednn,0.25,0.12970224517431636,COMPLETE,2024-04-09 18:11:13.484995,2024-04-09 18:13:51.661076,158.176081
180,smote,0.25,onesidedselection,0.5,-1.0,ERROR,2024-04-09 18:13:51.676159,2024-04-09 18:13:51.733270,0.057111
181,adasyn,0.5,clustercentroid,0.5,-1.0,ERROR,2024-04-09 18:13:51.747112,2024-04-09 18:13:51.820389,0.073277
182,copulagan,2,nearmiss,0.0625,0.316589431444758,COMPLETE,2024-04-09 18:13:51.838526,2024-04-09 18:16:25.317770,153.479244
183,ctgan,auto,random,0.0625,0.35292100222560213,COMPLETE,2024-04-09 18:16:25.347043,2024-04-09 18:18:50.735879,145.388836
184,fastml,0.5,editednn,0.0625,0.011568263669104004,COMPLETE,2024-04-09 18:18:50.755703,2024-04-09 18:19:25.743454,34.987751
185,smote,0,condensednn,auto,0.040155456121842674,COMPLETE,2024-04-09 18:19:25.763986,2024-04-09 18:19:53.420447,27.656461
186,random,auto,onesidedselection,0.0625,0.25109680711130533,COMPLETE,2024-04-09 18:19:53.435796,2024-04-09 18:20:46.854210,53.418414
187,adasyn,0.25,random,0.5,-1.0,ERROR,2024-04-09 18:20:46.880748,2024-04-09 18:20:46.943218,0.06247
188,copulagan,0.5,onesidedselection,0.0625,0.25834850790952635,COMPLETE,2024-04-09 18:20:46.959675,2024-04-09 18:23:29.439485,162.47981
189,adasyn,0.5,tomeklinks,0.125,-1.0,ERROR,2024-04-09 18:23:29.453812,2024-04-09 18:23:29.515501,0.061689
190,tvae,0,editednn,0.5,0.013176010814673775,COMPLETE,2024-04-09 18:23:29.529350,2024-04-09 18:23:45.290864,15.761514
191,tvae,0,onesidedselection,0.25,0.2511975124978221,COMPLETE,2024-04-09 18:23:45.320537,2024-04-09 18:24:20.855230,35.534693
192,tvae,1,nearmiss,0.5,-1.0,ERROR,2024-04-09 18:24:20.884315,2024-04-09 18:27:14.258470,173.374155
193,tvae,auto,nearmiss,0,0.3486571483437752,COMPLETE,2024-04-09 18:27:14.276312,2024-04-09 18:31:13.739524,239.463212
194,copulagan,0.25,clustercentroid,0.5,0.3428058749927032,COMPLETE,2024-04-09 18:31:13.763406,2024-04-09 18:33:28.085646,134.32224
195,fastml,2,condensednn,0.0625,0.06106379620747005,COMPLETE,2024-04-09 18:33:28.101506,2024-04-09 18:34:21.727267,53.625761
196,gaussiancopula,1,random,0.0625,0.28677492061361193,COMPLETE,2024-04-09 18:34:21.742502,2024-04-09 18:35:05.443760,43.701258
197,copulagan,0,instancehardness,0.25,0.36446839808184345,COMPLETE,2024-04-09 18:35:05.467919,2024-04-09 18:35:48.826228,43.358309
198,gaussiancopula,1,nearmiss,0.0625,-1.0,ERROR,2024-04-09 18:35:48.850243,2024-04-09 18:35:52.565799,3.715556
199,random,1,editednn,0.125,0.011605873118478159,COMPLETE,2024-04-09 18:35:52.591124,2024-04-09 18:36:05.032211,12.441087
200,random,1,editednn,0.25,0.011605873118478159,COMPLETE,2024-04-09 18:36:05.047070,2024-04-09 18:36:17.775515,12.728445
201,random,1,instancehardness,0,0.32990083209875876,COMPLETE,2024-04-09 18:36:17.794240,2024-04-09 18:37:17.123116,59.328876
