trial_id,oversampling_method,oversampling_threshold,undersampling_method,undersampling_threshold,value,state,start_time,complete_time,total_time
48,copulagan,2,tomeklinks,0.125,-1.0,ERROR,2024-04-13 03:42:20.445389,2024-04-13 03:42:21.430021,0.984632
49,smote,1,random,0.5,-1.0,ERROR,2024-04-13 03:42:21.463382,2024-04-13 03:42:21.614021,0.150639
50,random,0.5,random,auto,0.44119797839911384,COMPLETE,2024-04-13 03:42:21.653281,2024-04-13 03:44:36.791291,135.13801
51,random,auto,random,0.0625,0.4977773653216552,COMPLETE,2024-04-13 03:44:36.810080,2024-04-13 03:49:30.385046,293.574966
52,gaussiancopula,0,editednn,0.5,0.269932117057806,COMPLETE,2024-04-13 03:49:30.422710,2024-04-13 03:50:17.279373,46.856663
53,smote,0,random,0,-1.0,ERROR,,,0.0
54,smote,0,onesidedselection,0.25,0.3009681393467497,COMPLETE,2024-04-13 03:53:26.730733,2024-04-13 03:55:25.791410,119.060677
55,tvae,auto,onesidedselection,0.125,0.44273067175519915,COMPLETE,2024-04-13 03:55:25.810761,2024-04-13 04:06:43.403840,677.593079
56,fastml,0,editednn,0.5,0.269932117057806,COMPLETE,2024-04-13 04:06:43.422131,2024-04-13 04:08:21.121354,97.699223
57,smote,2,nearmiss,0.5,-1.0,ERROR,2024-04-13 04:08:21.165293,2024-04-13 04:08:21.383933,0.21864
58,copulagan,0,tomeklinks,0,-1.0,ERROR,,,0.0
59,copulagan,2,instancehardness,0.125,-1.0,ERROR,2024-04-13 04:08:22.385541,2024-04-13 04:08:23.401949,1.016408
60,tvae,auto,instancehardness,0.5,-1.0,ERROR,2024-04-13 04:08:23.444643,2024-04-13 04:15:58.629128,455.184485
61,gaussiancopula,0.25,instancehardness,0.25,-1.0,ERROR,2024-04-13 04:15:58.661540,2024-04-13 04:16:04.628708,5.967168
62,ctgan,auto,editednn,0.25,-1.0,ERROR,2024-04-13 04:16:04.659726,2024-04-13 04:16:05.547926,0.8882
63,random,0.25,instancehardness,0.5,-1.0,ERROR,2024-04-13 04:16:05.571252,2024-04-13 04:16:07.339477,1.768225
64,copulagan,0.25,instancehardness,0.125,-1.0,ERROR,2024-04-13 04:16:07.369472,2024-04-13 04:16:08.379685,1.010213
65,smote,0,editednn,0.125,0.269932117057806,COMPLETE,2024-04-13 04:16:08.400334,2024-04-13 04:17:04.711559,56.311225
66,smote,auto,tomeklinks,0.5,-1.0,ERROR,2024-04-13 04:17:04.725654,2024-04-13 04:17:04.825364,0.09971
67,ctgan,2,random,0.0625,-1.0,ERROR,2024-04-13 04:17:04.842546,2024-04-13 04:17:05.691947,0.849401
68,fastml,0,onesidedselection,0.5,0.3009681393467497,COMPLETE,2024-04-13 04:17:05.708450,2024-04-13 04:19:02.140627,116.432177
69,fastml,0.5,tomeklinks,0.5,0.48067942484047693,COMPLETE,2024-04-13 04:19:02.169555,2024-04-13 04:24:08.574804,306.405249
70,fastml,2,onesidedselection,0.25,0.40237849203141557,COMPLETE,2024-04-13 04:24:08.599603,2024-04-13 04:26:48.924833,160.32523
71,fastml,2,nearmiss,auto,0.4074160542139397,COMPLETE,2024-04-13 04:26:48.954025,2024-04-13 04:28:46.012462,117.058437
72,ctgan,0.5,condensednn,0.125,-1.0,ERROR,2024-04-13 04:28:46.029273,2024-04-13 04:28:47.053654,1.024381
73,ctgan,0.25,instancehardness,0.5,-1.0,ERROR,2024-04-13 04:28:47.083444,2024-04-13 04:28:47.816366,0.732922
74,fastml,2,instancehardness,auto,-1.0,ERROR,2024-04-13 04:28:47.841830,2024-04-13 04:28:57.430140,9.58831
75,fastml,0,clustercentroid,0.25,0.47366672634813184,COMPLETE,2024-04-13 04:28:57.444304,2024-04-13 04:32:32.278817,214.834513
76,tvae,auto,clustercentroid,0.5,0.4634262920353924,COMPLETE,2024-04-13 04:32:32.298890,2024-04-13 04:43:02.525992,630.227102
77,copulagan,0.25,instancehardness,0.0625,-1.0,ERROR,2024-04-13 04:43:02.544217,2024-04-13 04:43:03.392800,0.848583
78,tvae,0.5,instancehardness,auto,-1.0,ERROR,2024-04-13 04:43:03.420639,2024-04-13 04:48:10.149331,306.728692
79,adasyn,1,clustercentroid,0.25,-1.0,ERROR,2024-04-13 04:48:10.170794,2024-04-13 04:48:10.627260,0.456466
80,fastml,1,condensednn,0.0625,0.1507531273254777,COMPLETE,2024-04-13 04:48:10.644116,2024-04-13 04:51:23.659343,193.015227
81,adasyn,0.25,onesidedselection,0.0625,-1.0,ERROR,2024-04-13 04:51:23.689517,2024-04-13 04:51:23.894397,0.20488
82,tvae,2,condensednn,0.0625,0.00417862308942406,COMPLETE,2024-04-13 04:51:23.931792,2024-04-13 05:01:41.646650,617.714858
83,smote,0.5,clustercentroid,0.5,-1.0,ERROR,2024-04-13 05:01:41.675558,2024-04-13 05:01:41.855428,0.17987
84,copulagan,1,editednn,0,-1.0,ERROR,2024-04-13 05:01:41.893021,2024-04-13 05:01:42.871374,0.978353
85,ctgan,0.5,tomeklinks,0.125,-1.0,ERROR,2024-04-13 05:01:42.895590,2024-04-13 05:01:43.793170,0.89758
86,ctgan,auto,editednn,0,-1.0,ERROR,2024-04-13 05:01:43.811050,2024-04-13 05:01:44.724422,0.913372
87,smote,0,instancehardness,0.5,-1.0,ERROR,2024-04-13 05:01:44.775400,2024-04-13 05:01:47.242540,2.46714
88,smote,2,instancehardness,0.125,-1.0,ERROR,2024-04-13 05:01:47.272552,2024-04-13 05:01:47.626353,0.353801
89,smote,2,clustercentroid,0.25,-1.0,ERROR,2024-04-13 05:01:47.666426,2024-04-13 05:01:47.764433,0.098007
90,tvae,auto,onesidedselection,0,0.5128405023568311,COMPLETE,2024-04-13 05:01:47.783058,2024-04-13 05:13:02.017231,674.234173
91,smote,1,clustercentroid,auto,-1.0,ERROR,2024-04-13 05:13:02.035425,2024-04-13 05:13:02.132290,0.096865
92,adasyn,0.5,editednn,0,-1.0,ERROR,2024-04-13 05:13:02.150625,2024-04-13 05:13:02.236432,0.085807
93,adasyn,1,condensednn,auto,-1.0,ERROR,2024-04-13 05:13:02.271082,2024-04-13 05:13:02.862491,0.591409
94,smote,auto,editednn,0.25,-1.0,ERROR,2024-04-13 05:13:02.896569,2024-04-13 05:13:03.061846,0.165277
95,fastml,0,tomeklinks,0.125,0.4950601365778503,COMPLETE,2024-04-13 05:13:03.088479,2024-04-13 05:15:36.750647,153.662168
96,tvae,0,nearmiss,0.125,-1.0,ERROR,2024-04-13 05:15:36.782249,2024-04-13 05:15:37.022868,0.240619
97,fastml,0,random,0.25,0.49564152369136594,COMPLETE,2024-04-13 05:15:37.051587,2024-04-13 05:18:20.607474,163.555887
98,gaussiancopula,auto,nearmiss,0.5,0.35780415182730835,COMPLETE,2024-04-13 05:18:20.631863,2024-04-13 05:20:22.800824,122.168961
99,tvae,2,onesidedselection,0.125,0.3518413907775429,COMPLETE,2024-04-13 05:20:22.846666,2024-04-13 05:29:25.434917,542.588251
100,ctgan,auto,clustercentroid,0,-1.0,ERROR,2024-04-13 05:29:25.482225,2024-04-13 05:29:26.455859,0.973634
101,fastml,0.5,random,0.125,0.4742993408634922,COMPLETE,2024-04-13 05:29:26.492556,2024-04-13 05:32:51.863408,205.370852
102,ctgan,1,instancehardness,0.5,-1.0,ERROR,2024-04-13 05:32:51.892352,2024-04-13 05:32:52.822979,0.930627
103,random,0.5,random,0,0.476453926823112,COMPLETE,2024-04-13 05:32:52.840712,2024-04-13 05:35:15.403490,142.562778
104,fastml,2,random,0.25,0.5011443222748,COMPLETE,2024-04-13 05:35:15.430381,2024-04-13 05:37:35.818095,140.387714
105,random,0.5,random,0.125,0.503002657342035,COMPLETE,2024-04-13 05:37:35.853186,2024-04-13 05:41:59.366962,263.513776
106,ctgan,2,clustercentroid,0.125,-1.0,ERROR,2024-04-13 05:41:59.399462,2024-04-13 05:42:00.286921,0.887459
107,adasyn,1,nearmiss,0.25,-1.0,ERROR,2024-04-13 05:42:00.300219,2024-04-13 05:42:00.358411,0.058192
108,smote,0.25,nearmiss,0.25,-1.0,ERROR,2024-04-13 05:42:00.371767,2024-04-13 05:42:00.425046,0.053279
109,random,0.5,clustercentroid,0,0.476453926823112,COMPLETE,2024-04-13 05:42:00.438107,2024-04-13 05:44:43.408154,162.970047
110,adasyn,0.25,clustercentroid,0,-1.0,ERROR,2024-04-13 05:44:43.425241,2024-04-13 05:44:43.494183,0.068942
111,gaussiancopula,0,random,0.0625,0.49028466203481935,COMPLETE,2024-04-13 05:44:43.510371,2024-04-13 05:47:11.287408,147.777037
112,ctgan,1,onesidedselection,0.0625,-1.0,ERROR,2024-04-13 05:47:11.329459,2024-04-13 05:47:12.299707,0.970248
113,copulagan,0,instancehardness,0,-1.0,ERROR,,,0.0
114,adasyn,2,clustercentroid,0.0625,-1.0,ERROR,2024-04-13 05:47:13.353307,2024-04-13 05:47:14.259336,0.906029
115,gaussiancopula,0,instancehardness,0.0625,-1.0,ERROR,2024-04-13 05:47:14.289011,2024-04-13 05:47:16.986659,2.697648
116,random,0,onesidedselection,0.0625,0.3009681393467497,COMPLETE,2024-04-13 05:47:17.005529,2024-04-13 05:51:08.806231,231.800702
117,adasyn,0.5,random,0,-1.0,ERROR,2024-04-13 05:51:08.845310,2024-04-13 05:51:09.073668,0.228358
118,fastml,1,clustercentroid,auto,0.4571722602021749,COMPLETE,2024-04-13 05:51:09.103527,2024-04-13 05:52:56.661897,107.55837
119,gaussiancopula,0,condensednn,auto,0.10859675794390596,COMPLETE,2024-04-13 05:52:56.687515,2024-04-13 05:53:33.694925,37.00741
120,smote,0,nearmiss,0.5,-1.0,ERROR,2024-04-13 05:53:33.733867,2024-04-13 05:53:33.827493,0.093626
121,adasyn,auto,instancehardness,0.0625,-1.0,ERROR,2024-04-13 05:53:33.862715,2024-04-13 05:53:34.400656,0.537941
122,tvae,0.25,onesidedselection,0.0625,0.3002938844430599,COMPLETE,2024-04-13 05:53:34.433178,2024-04-13 06:00:11.235784,396.802606
123,tvae,2,tomeklinks,0.125,0.49776953977368055,COMPLETE,2024-04-13 06:00:11.253067,2024-04-13 06:10:47.275157,636.02209
124,gaussiancopula,auto,onesidedselection,0.125,0.4521902929344951,COMPLETE,2024-04-13 06:10:47.289203,2024-04-13 06:14:47.345548,240.056345
125,adasyn,1,instancehardness,0,-1.0,ERROR,2024-04-13 06:14:47.362455,2024-04-13 06:14:47.980900,0.618445
126,fastml,0,condensednn,0.25,0.10859675794390596,COMPLETE,2024-04-13 06:14:48.019171,2024-04-13 06:15:30.587193,42.568022
127,copulagan,0,condensednn,0.25,-1.0,ERROR,2024-04-13 06:15:30.621934,2024-04-13 06:15:31.669207,1.047273
128,smote,0.5,random,0.125,-1.0,ERROR,2024-04-13 06:15:31.706101,2024-04-13 06:15:31.813416,0.107315
129,copulagan,0,onesidedselection,0.0625,-1.0,ERROR,2024-04-13 06:15:31.833819,2024-04-13 06:15:32.675708,0.841889
130,ctgan,0.5,onesidedselection,0.0625,-1.0,ERROR,2024-04-13 06:15:32.688088,2024-04-13 06:15:33.359094,0.671006
131,tvae,2,random,0.25,0.49514160186718503,COMPLETE,2024-04-13 06:15:33.384407,2024-04-13 06:24:01.507333,508.122926
132,random,2,editednn,0.0625,0.24980738611629605,COMPLETE,2024-04-13 06:24:01.528216,2024-04-13 06:25:20.722522,79.194306
133,adasyn,auto,condensednn,0.5,-1.0,ERROR,2024-04-13 06:25:20.773192,2024-04-13 06:25:21.178581,0.405389
134,gaussiancopula,1,clustercentroid,0,0.4668202160026203,COMPLETE,2024-04-13 06:25:21.196053,2024-04-13 06:28:32.993710,191.797657
135,smote,0.5,nearmiss,0.125,-1.0,ERROR,2024-04-13 06:28:33.029234,2024-04-13 06:28:33.257961,0.228727
136,ctgan,2,clustercentroid,0.5,-1.0,ERROR,2024-04-13 06:28:33.275931,2024-04-13 06:28:34.167670,0.891739
137,gaussiancopula,auto,condensednn,0,0.49804469183294153,COMPLETE,2024-04-13 06:28:34.181473,2024-04-13 06:32:55.586045,261.404572
138,gaussiancopula,0.25,condensednn,0.25,0.04114953659407153,COMPLETE,2024-04-13 06:32:55.613966,2024-04-13 06:33:39.092219,43.478253
139,gaussiancopula,auto,nearmiss,0.125,0.49336797424804885,COMPLETE,2024-04-13 06:33:39.110385,2024-04-13 06:35:39.469613,120.359228
140,gaussiancopula,2,onesidedselection,0.5,0.3578396458696406,COMPLETE,2024-04-13 06:35:39.491079,2024-04-13 06:37:45.636698,126.145619
141,fastml,0,onesidedselection,0,-1.0,ERROR,,,0.0
142,adasyn,2,onesidedselection,0.0625,-1.0,ERROR,2024-04-13 06:42:14.502081,2024-04-13 06:42:15.024759,0.522678
143,gaussiancopula,0.5,nearmiss,0,0.49326707918615936,COMPLETE,2024-04-13 06:42:15.039412,2024-04-13 06:46:34.588776,259.549364
144,gaussiancopula,2,random,0.5,0.47213495342618134,COMPLETE,2024-04-13 06:46:34.606914,2024-04-13 06:48:30.527810,115.920896
145,random,1,random,0.125,0.47374821233088654,COMPLETE,2024-04-13 06:48:30.565024,2024-04-13 06:51:54.514296,203.949272
146,smote,0,tomeklinks,0.0625,0.4950601365778503,COMPLETE,2024-04-13 06:51:54.528742,2024-04-13 06:54:09.823443,135.294701
147,copulagan,auto,condensednn,auto,-1.0,ERROR,2024-04-13 06:54:09.862913,2024-04-13 06:54:11.479505,1.616592
148,adasyn,auto,instancehardness,auto,-1.0,ERROR,2024-04-13 06:54:11.524700,2024-04-13 06:54:11.710427,0.185727
149,gaussiancopula,0.5,tomeklinks,0.5,0.5009207364938445,COMPLETE,2024-04-13 06:54:11.752162,2024-04-13 06:56:48.796765,157.044603
150,ctgan,2,condensednn,0.125,-1.0,ERROR,2024-04-13 06:56:48.819842,2024-04-13 06:56:49.735409,0.915567
151,adasyn,2,condensednn,0.125,-1.0,ERROR,2024-04-13 06:56:49.783563,2024-04-13 06:56:50.144250,0.360687
152,ctgan,0.5,nearmiss,0.5,-1.0,ERROR,2024-04-13 06:56:50.166366,2024-04-13 06:56:51.128980,0.962614
153,smote,0.5,condensednn,0.125,-1.0,ERROR,2024-04-13 06:56:51.144227,2024-04-13 06:56:51.289188,0.144961
154,random,2,editednn,auto,0.24980738611629605,COMPLETE,2024-04-13 06:56:51.303749,2024-04-13 06:58:04.130055,72.826306
155,smote,0.5,clustercentroid,0.125,-1.0,ERROR,2024-04-13 06:58:04.146378,2024-04-13 06:58:04.223370,0.076992
156,copulagan,0.5,clustercentroid,0.125,-1.0,ERROR,2024-04-13 06:58:04.240222,2024-04-13 06:58:05.100728,0.860506
157,adasyn,auto,nearmiss,0,-1.0,ERROR,2024-04-13 06:58:05.115684,2024-04-13 06:58:05.300379,0.184695
158,copulagan,0.25,tomeklinks,0.0625,-1.0,ERROR,2024-04-13 06:58:05.322476,2024-04-13 06:58:06.575197,1.252721
159,fastml,2,condensednn,auto,0.06652139686627961,COMPLETE,2024-04-13 06:58:06.597786,2024-04-13 06:59:41.586185,94.988399
160,gaussiancopula,2,condensednn,0.0625,0.03325990675990676,COMPLETE,2024-04-13 06:59:41.615640,2024-04-13 07:00:54.577740,72.9621
161,tvae,0,instancehardness,0.5,-1.0,ERROR,2024-04-13 07:00:54.608027,2024-04-13 07:00:57.271662,2.663635
162,ctgan,1,editednn,0.0625,-1.0,ERROR,2024-04-13 07:00:57.303883,2024-04-13 07:00:58.300276,0.996393
163,ctgan,0,condensednn,0.125,-1.0,ERROR,2024-04-13 07:00:58.334577,2024-04-13 07:00:59.314520,0.979943
164,random,0.5,instancehardness,0.125,-1.0,ERROR,2024-04-13 07:00:59.339156,2024-04-13 07:01:01.060131,1.720975
165,copulagan,0.25,onesidedselection,0,-1.0,ERROR,2024-04-13 07:01:01.079290,2024-04-13 07:01:02.064564,0.985274
166,fastml,2,condensednn,0.125,0.06652139686627961,COMPLETE,2024-04-13 07:01:02.101880,2024-04-13 07:02:34.656055,92.554175
167,smote,1,tomeklinks,0.0625,-1.0,ERROR,2024-04-13 07:02:34.683095,2024-04-13 07:02:34.761434,0.078339
168,fastml,1,condensednn,auto,0.1507531273254777,COMPLETE,2024-04-13 07:02:34.778266,2024-04-13 07:03:35.831951,61.053685
169,random,auto,condensednn,auto,0.09765727466001536,COMPLETE,2024-04-13 07:03:35.860426,2024-04-13 07:05:21.744631,105.884205
170,fastml,auto,condensednn,auto,0.2761132272988583,COMPLETE,2024-04-13 07:05:21.776294,2024-04-13 07:08:37.588867,195.812573
171,tvae,0,instancehardness,0.0625,-1.0,ERROR,2024-04-13 07:08:37.631185,2024-04-13 07:08:40.218148,2.586963
172,smote,0,onesidedselection,0.0625,0.3009681393467497,COMPLETE,2024-04-13 07:08:40.248934,2024-04-13 07:10:29.807736,109.558802
173,adasyn,1,onesidedselection,0,-1.0,ERROR,2024-04-13 07:10:29.831497,2024-04-13 07:10:29.914612,0.083115
174,ctgan,1,condensednn,0,-1.0,ERROR,2024-04-13 07:10:29.929101,2024-04-13 07:10:30.823988,0.894887
175,ctgan,1,editednn,auto,-1.0,ERROR,2024-04-13 07:10:30.843501,2024-04-13 07:10:31.780298,0.936797
176,copulagan,0.5,nearmiss,0.125,-1.0,ERROR,2024-04-13 07:10:31.811961,2024-04-13 07:10:32.787547,0.975586
177,smote,2,random,0.25,-1.0,ERROR,2024-04-13 07:10:32.804970,2024-04-13 07:10:33.145884,0.340914
178,ctgan,0.5,nearmiss,auto,-1.0,ERROR,2024-04-13 07:10:33.183756,2024-04-13 07:10:34.189768,1.006012
179,ctgan,2,condensednn,0.25,-1.0,ERROR,2024-04-13 07:10:34.204111,2024-04-13 07:10:35.004285,0.800174
180,smote,0.25,onesidedselection,0.5,-1.0,ERROR,2024-04-13 07:10:35.023424,2024-04-13 07:10:35.093917,0.070493
181,adasyn,0.5,clustercentroid,0.5,-1.0,ERROR,2024-04-13 07:10:35.106954,2024-04-13 07:10:35.251261,0.144307
182,copulagan,2,nearmiss,0.0625,-1.0,ERROR,2024-04-13 07:10:35.275993,2024-04-13 07:10:36.084913,0.80892
183,ctgan,auto,random,0.0625,-1.0,ERROR,2024-04-13 07:10:36.099211,2024-04-13 07:10:36.928346,0.829135
184,fastml,0.5,editednn,0.0625,0.25555138294453633,COMPLETE,2024-04-13 07:10:36.951806,2024-04-13 07:13:42.773588,185.821782
185,smote,0,condensednn,auto,0.10859675794390596,COMPLETE,2024-04-13 07:13:42.789956,2024-04-13 07:14:13.286951,30.496995
186,random,auto,onesidedselection,0.0625,0.4241776141390497,COMPLETE,2024-04-13 07:14:13.306482,2024-04-13 07:19:16.032940,302.726458
187,adasyn,0.25,random,0.5,-1.0,ERROR,2024-04-13 07:19:16.081825,2024-04-13 07:19:16.274562,0.192737
188,copulagan,0.5,onesidedselection,0.0625,-1.0,ERROR,2024-04-13 07:19:16.304604,2024-04-13 07:19:17.256314,0.95171
189,adasyn,0.5,tomeklinks,0.125,-1.0,ERROR,2024-04-13 07:19:17.286297,2024-04-13 07:19:17.466211,0.179914
190,tvae,0,editednn,0.5,0.269932117057806,COMPLETE,2024-04-13 07:19:17.501092,2024-04-13 07:21:28.508973,131.007881
191,tvae,0,onesidedselection,0.25,0.3009681393467497,COMPLETE,2024-04-13 07:21:28.537813,2024-04-13 07:24:15.281573,166.74376
192,tvae,1,nearmiss,0.5,-1.0,ERROR,2024-04-13 07:24:15.311725,2024-04-13 07:30:13.795231,358.483506
193,tvae,auto,nearmiss,0,0.5065051704917574,COMPLETE,2024-04-13 07:30:13.808952,2024-04-13 07:42:18.767687,724.958735
194,copulagan,0.25,clustercentroid,0.5,-1.0,ERROR,2024-04-13 07:42:18.791467,2024-04-13 07:42:19.723084,0.931617
195,fastml,2,condensednn,0.0625,0.06652139686627961,COMPLETE,2024-04-13 07:42:19.743514,2024-04-13 07:44:07.196595,107.453081
196,gaussiancopula,1,random,0.0625,0.5159091679852157,COMPLETE,2024-04-13 07:44:07.249716,2024-04-13 07:48:35.692376,268.44266
197,copulagan,0,instancehardness,0.25,-1.0,ERROR,2024-04-13 07:48:35.723762,2024-04-13 07:48:36.829120,1.105358
198,gaussiancopula,1,nearmiss,0.0625,-1.0,ERROR,2024-04-13 07:48:36.858505,2024-04-13 07:48:42.253922,5.395417
199,random,1,editednn,0.125,0.2493278091193666,COMPLETE,2024-04-13 07:48:42.285607,2024-04-13 07:49:58.265169,75.979562
200,random,1,editednn,0.25,0.2493278091193666,COMPLETE,2024-04-13 07:49:58.282756,2024-04-13 07:51:10.929487,72.646731
201,random,1,instancehardness,0,0.49909012382757995,COMPLETE,2024-04-13 07:51:10.957201,2024-04-13 07:55:41.713945,270.756744
202,fastml,2,condensednn,0.5,0.06652139686627961,COMPLETE,2024-04-13 07:55:41.739727,2024-04-13 07:59:00.852049,199.112322
203,ctgan,2,tomeklinks,0.0625,-1.0,ERROR,2024-04-13 07:59:00.867859,2024-04-13 07:59:01.683280,0.815421
204,gaussiancopula,auto,condensednn,0.0625,0.22321866216707,COMPLETE,2024-04-13 07:59:01.699188,2024-04-13 08:04:12.536919,310.837731
205,ctgan,2,condensednn,0,-1.0,ERROR,2024-04-13 08:04:12.559026,2024-04-13 08:04:13.803853,1.244827
206,tvae,1,instancehardness,0.0625,-1.0,ERROR,2024-04-13 08:04:13.838317,2024-04-13 08:10:26.108228,372.269911
