trial_id,oversampling_method,oversampling_threshold,undersampling_method,undersampling_threshold,value,state,start_time,complete_time,total_time
33,fastml,0.5,instancehardness,0.125,0.5763236028800311,COMPLETE,2024-04-09 14:18:37.530607,2024-04-09 14:18:58.607866,21.077259
34,tvae,0.25,tomeklinks,auto,0.6150012613556972,COMPLETE,2024-04-09 14:18:58.633027,2024-04-09 14:19:14.328071,15.695044
35,adasyn,0,nearmiss,auto,0.5613817954564873,COMPLETE,2024-04-09 14:19:14.353153,2024-04-09 14:19:49.343089,34.989936
36,copulagan,0.5,instancehardness,0.0625,0.6076935269554986,COMPLETE,2024-04-09 14:19:49.388360,2024-04-09 14:20:35.848368,46.460008
37,fastml,2,nearmiss,0.25,0.6144072435130296,COMPLETE,2024-04-09 14:20:35.875357,2024-04-09 14:21:02.889202,27.013845
38,ctgan,2,instancehardness,0.5,0.5406824245524537,COMPLETE,2024-04-09 14:21:02.904287,2024-04-09 14:21:40.333398,37.429111
39,tvae,0,condensednn,0.0625,0.5327732448168234,COMPLETE,2024-04-09 14:21:40.370926,2024-04-09 14:22:30.887696,50.51677
40,copulagan,0.25,random,0.125,0.5721536483719674,COMPLETE,2024-04-09 14:22:30.901697,2024-04-09 14:22:53.852233,22.950536
41,tvae,0.5,onesidedselection,0.25,0.6000981421687457,COMPLETE,2024-04-09 14:22:53.870329,2024-04-09 14:23:09.674956,15.804627
42,gaussiancopula,0.25,nearmiss,0.125,0.5831179949698646,COMPLETE,2024-04-09 14:23:09.689076,2024-04-09 14:23:34.321239,24.632163
43,adasyn,2,instancehardness,0,0.5733683928451798,COMPLETE,2024-04-09 14:23:34.344666,2024-04-09 14:23:45.062132,10.717466
44,gaussiancopula,2,instancehardness,auto,0.5673313298210477,COMPLETE,2024-04-09 14:23:45.075472,2024-04-09 14:24:08.667811,23.592339
45,random,2,tomeklinks,auto,0.550057842356495,COMPLETE,2024-04-09 14:24:08.684778,2024-04-09 14:24:41.703688,33.01891
46,random,1,condensednn,0.125,0.460566607283538,COMPLETE,2024-04-09 14:24:41.717488,2024-04-09 14:25:34.848237,53.130749
47,gaussiancopula,2,editednn,auto,0.2547678621073116,COMPLETE,2024-04-09 14:25:34.875012,2024-04-09 14:25:47.628490,12.753478
48,gaussiancopula,1,random,0.125,0.5532100667693888,COMPLETE,2024-04-09 14:25:47.648583,2024-04-09 14:26:03.441850,15.793267
49,adasyn,0.5,clustercentroid,0.5,0.5627129910945936,COMPLETE,2024-04-09 14:26:03.456381,2024-04-09 14:26:22.211974,18.755593
50,adasyn,0,tomeklinks,0,-1.0,ERROR,,,0.0
51,ctgan,0.5,onesidedselection,0.125,0.5356130890948125,COMPLETE,2024-04-09 14:26:34.055801,2024-04-09 14:26:51.829756,17.773955
52,smote,2,editednn,0.125,0.356084639953437,COMPLETE,2024-04-09 14:26:51.843699,2024-04-09 14:27:00.467991,8.624292
53,random,0.5,random,0.5,0.6216516408222142,COMPLETE,2024-04-09 14:27:00.484790,2024-04-09 14:27:19.011710,18.52692
54,tvae,2,nearmiss,0.25,0.5809415380708293,COMPLETE,2024-04-09 14:27:19.028126,2024-04-09 14:27:47.458449,28.430323
55,ctgan,0.5,tomeklinks,0.0625,0.5569248006575919,COMPLETE,2024-04-09 14:27:47.516740,2024-04-09 14:28:12.461379,24.944639
56,adasyn,0,editednn,0,-1.0,ERROR,,,0.0
57,ctgan,auto,nearmiss,0,0.605691349455264,COMPLETE,2024-04-09 14:28:26.140848,2024-04-09 14:28:37.412121,11.271273
58,ctgan,0.25,onesidedselection,0,0.583845621792137,COMPLETE,2024-04-09 14:28:37.426550,2024-04-09 14:28:50.060703,12.634153
59,copulagan,1,clustercentroid,0,0.5688895063443549,COMPLETE,2024-04-09 14:28:50.076896,2024-04-09 14:29:06.067384,15.990488
60,adasyn,0.5,clustercentroid,0.125,0.6138179528010037,COMPLETE,2024-04-09 14:29:06.081368,2024-04-09 14:29:43.721606,37.640238
61,gaussiancopula,0.5,onesidedselection,0,0.6081380859662963,COMPLETE,2024-04-09 14:29:43.752857,2024-04-09 14:30:18.676729,34.923872
62,ctgan,1,nearmiss,auto,0.6092778574844572,COMPLETE,2024-04-09 14:30:18.706542,2024-04-09 14:30:44.266969,25.560427
63,smote,1,instancehardness,0.125,0.5584351033429019,COMPLETE,2024-04-09 14:30:44.305764,2024-04-09 14:31:10.641709,26.335945
64,tvae,2,condensednn,0.0625,0.4830465026630424,COMPLETE,2024-04-09 14:31:10.659937,2024-04-09 14:32:00.150938,49.491001
65,tvae,1,condensednn,0.5,0.4830465026630424,COMPLETE,2024-04-09 14:32:00.165270,2024-04-09 14:32:42.658018,42.492748
66,fastml,auto,instancehardness,auto,0.5816584915097238,COMPLETE,2024-04-09 14:32:42.673390,2024-04-09 14:33:11.049825,28.376435
67,gaussiancopula,2,tomeklinks,0.125,0.5305627397215298,COMPLETE,2024-04-09 14:33:11.073236,2024-04-09 14:33:42.733903,31.660667
68,gaussiancopula,2,instancehardness,0.5,0.5673313298210477,COMPLETE,2024-04-09 14:33:42.764148,2024-04-09 14:34:34.494139,51.729991
69,random,0.25,nearmiss,auto,0.5891409933509344,COMPLETE,2024-04-09 14:34:34.525078,2024-04-09 14:34:57.223717,22.698639
70,smote,2,nearmiss,0.0625,0.5403611071452847,COMPLETE,2024-04-09 14:34:57.246331,2024-04-09 14:35:29.250562,32.004231
71,gaussiancopula,2,tomeklinks,0.25,0.5305627397215298,COMPLETE,2024-04-09 14:35:29.274445,2024-04-09 14:35:56.739393,27.464948
72,smote,auto,condensednn,auto,0.5098660228644042,COMPLETE,2024-04-09 14:35:56.763426,2024-04-09 14:36:41.583928,44.820502
73,adasyn,2,condensednn,0.25,0.4333603238757273,COMPLETE,2024-04-09 14:36:41.602002,2024-04-09 14:37:26.391633,44.789631
74,random,auto,nearmiss,0.0625,0.5648298717139615,COMPLETE,2024-04-09 14:37:26.418137,2024-04-09 14:38:13.919650,47.501513
75,tvae,auto,instancehardness,auto,0.6055369925828935,COMPLETE,2024-04-09 14:38:13.935691,2024-04-09 14:38:34.231868,20.296177
76,random,0.5,tomeklinks,0.0625,0.550057842356495,COMPLETE,2024-04-09 14:38:34.246191,2024-04-09 14:38:59.168924,24.922733
77,smote,1,nearmiss,0.0625,0.5403611071452847,COMPLETE,2024-04-09 14:38:59.183291,2024-04-09 14:39:15.297087,16.113796
78,copulagan,0,instancehardness,0.0625,0.6323221721632134,COMPLETE,2024-04-09 14:39:15.313015,2024-04-09 14:39:35.906883,20.593868
79,tvae,2,onesidedselection,0.25,0.6000981421687457,COMPLETE,2024-04-09 14:39:35.921480,2024-04-09 14:39:48.678491,12.757011
80,copulagan,1,random,0.25,0.5684922831985753,COMPLETE,2024-04-09 14:39:48.691214,2024-04-09 14:40:11.131231,22.440017
81,tvae,0.25,instancehardness,0.25,0.5673957862749472,COMPLETE,2024-04-09 14:40:11.162871,2024-04-09 14:40:56.568859,45.405988
82,smote,1,clustercentroid,auto,0.6048738798170412,COMPLETE,2024-04-09 14:40:56.596338,2024-04-09 14:41:30.312678,33.71634
83,ctgan,0,onesidedselection,auto,0.583820952553331,COMPLETE,2024-04-09 14:41:30.330326,2024-04-09 14:41:54.576933,24.246607
84,ctgan,0,nearmiss,0.0625,0.5598809095034272,COMPLETE,2024-04-09 14:41:54.610783,2024-04-09 14:42:17.110342,22.499559
85,gaussiancopula,0.5,nearmiss,0.125,0.595601142093433,COMPLETE,2024-04-09 14:42:17.125988,2024-04-09 14:42:54.196998,37.07101
86,ctgan,0.25,random,0.25,0.5716621614777367,COMPLETE,2024-04-09 14:42:54.210884,2024-04-09 14:43:13.310242,19.099358
87,fastml,auto,clustercentroid,0.5,0.5632983857510279,COMPLETE,2024-04-09 14:43:13.324372,2024-04-09 14:43:35.146910,21.822538
88,tvae,2,instancehardness,0.25,0.6055369925828935,COMPLETE,2024-04-09 14:43:35.160805,2024-04-09 14:43:49.202903,14.042098
89,smote,1,instancehardness,0.5,0.5721212121212121,COMPLETE,2024-04-09 14:43:49.217366,2024-04-09 14:44:07.415198,18.197832
90,copulagan,auto,tomeklinks,0.25,0.5382353167317138,COMPLETE,2024-04-09 14:44:07.440383,2024-04-09 14:44:26.263524,18.823141
91,tvae,0,editednn,0.125,0.4572317597505689,COMPLETE,2024-04-09 14:44:26.289056,2024-04-09 14:44:33.937750,7.648694
92,smote,1,editednn,0.0625,0.356084639953437,COMPLETE,2024-04-09 14:44:33.951681,2024-04-09 14:44:44.676906,10.725225
93,tvae,1,nearmiss,0,0.6128937353586628,COMPLETE,2024-04-09 14:44:44.690736,2024-04-09 14:44:58.744214,14.053478
94,fastml,0,nearmiss,0.0625,0.5598809095034272,COMPLETE,2024-04-09 14:44:58.760531,2024-04-09 14:45:26.494682,27.734151
95,adasyn,0.5,tomeklinks,0.0625,0.5744597968906426,COMPLETE,2024-04-09 14:45:26.519107,2024-04-09 14:45:43.093043,16.573936
96,copulagan,2,nearmiss,0.0625,0.5870541334825568,COMPLETE,2024-04-09 14:45:43.112173,2024-04-09 14:46:02.042936,18.930763
97,adasyn,0.25,nearmiss,0,-1.0,ERROR,2024-04-09 14:46:02.067120,2024-04-09 14:46:02.123489,0.056369
98,gaussiancopula,1,random,0.5,0.5738782119301995,COMPLETE,2024-04-09 14:46:02.140065,2024-04-09 14:46:21.664299,19.524234
99,copulagan,1,random,0.125,0.5994731234866828,COMPLETE,2024-04-09 14:46:21.689518,2024-04-09 14:46:40.242131,18.552613
100,copulagan,0.25,editednn,0.125,0.2812973478486374,COMPLETE,2024-04-09 14:46:40.256280,2024-04-09 14:46:50.463011,10.206731
101,random,0.5,editednn,0.25,0.33886103129899986,COMPLETE,2024-04-09 14:46:50.479789,2024-04-09 14:47:02.215545,11.735756
102,smote,0.25,condensednn,0.5,0.5262637309089925,COMPLETE,2024-04-09 14:47:02.241426,2024-04-09 14:47:43.275912,41.034486
103,copulagan,0.5,onesidedselection,0.0625,0.5280104683664858,COMPLETE,2024-04-09 14:47:43.289645,2024-04-09 14:47:59.356335,16.06669
104,random,0,tomeklinks,0.5,0.5853373217717892,COMPLETE,2024-04-09 14:47:59.380692,2024-04-09 14:48:20.138924,20.758232
105,smote,0.5,onesidedselection,auto,0.5575850579749118,COMPLETE,2024-04-09 14:48:20.195193,2024-04-09 14:49:07.405819,47.210626
106,gaussiancopula,auto,clustercentroid,0.5,0.5349632140142402,COMPLETE,2024-04-09 14:49:07.424244,2024-04-09 14:50:00.989817,53.565573
107,ctgan,0.5,condensednn,0.5,0.3478764830683757,COMPLETE,2024-04-09 14:50:01.010052,2024-04-09 14:51:19.341571,78.331519
108,copulagan,auto,editednn,0.125,0.29737173768841924,COMPLETE,2024-04-09 14:51:19.357772,2024-04-09 14:51:35.090602,15.73283
109,gaussiancopula,2,instancehardness,0,0.6081380859662963,COMPLETE,2024-04-09 14:51:35.111221,2024-04-09 14:52:28.033090,52.921869
110,copulagan,0.25,instancehardness,auto,0.5554420097560651,COMPLETE,2024-04-09 14:52:28.062647,2024-04-09 14:53:56.355064,88.292417
111,ctgan,auto,clustercentroid,0,0.605691349455264,COMPLETE,2024-04-09 14:53:56.385201,2024-04-09 14:54:10.638718,14.253517
112,fastml,2,condensednn,0.0625,0.40034319498935317,COMPLETE,2024-04-09 14:54:10.654115,2024-04-09 14:54:51.591998,40.937883
113,ctgan,0,random,0.125,0.5948472947547654,COMPLETE,2024-04-09 14:54:51.606833,2024-04-09 14:55:19.056005,27.449172
114,random,1,instancehardness,0.0625,0.5239228185004403,COMPLETE,2024-04-09 14:55:19.081399,2024-04-09 14:56:52.849880,93.768481
115,smote,2,nearmiss,0,0.5775219193485139,COMPLETE,2024-04-09 14:56:52.905033,2024-04-09 14:57:29.303866,36.398833
116,tvae,2,instancehardness,0.125,0.5990511172329355,COMPLETE,2024-04-09 14:57:29.334287,2024-04-09 14:58:03.406920,34.072633
117,gaussiancopula,2,nearmiss,0.25,0.58265497582678,COMPLETE,2024-04-09 14:58:03.423070,2024-04-09 14:58:19.049998,15.626928
118,tvae,0.5,tomeklinks,0.25,0.600414937391867,COMPLETE,2024-04-09 14:58:19.076558,2024-04-09 14:58:36.047632,16.971074
119,fastml,0.25,editednn,0.0625,0.2798704893125428,COMPLETE,2024-04-09 14:58:36.062180,2024-04-09 14:58:43.492312,7.430132
120,fastml,2,instancehardness,0,0.5979719161902293,COMPLETE,2024-04-09 14:58:43.505757,2024-04-09 14:58:57.451730,13.945973
121,adasyn,1,nearmiss,auto,0.584741054613936,COMPLETE,2024-04-09 14:58:57.465309,2024-04-09 14:59:19.830393,22.365084
122,adasyn,0,random,0.125,0.5948472947547654,COMPLETE,2024-04-09 14:59:19.845900,2024-04-09 14:59:45.911202,26.065302
123,random,1,onesidedselection,auto,0.597466790346117,COMPLETE,2024-04-09 14:59:45.934814,2024-04-09 15:00:32.844462,46.909648
124,gaussiancopula,1,editednn,0.5,0.2547678621073116,COMPLETE,2024-04-09 15:00:32.889154,2024-04-09 15:01:07.454101,34.564947
125,tvae,auto,instancehardness,0.25,0.6055369925828935,COMPLETE,2024-04-09 15:01:07.491278,2024-04-09 15:01:57.285072,49.793794
126,adasyn,0.5,tomeklinks,0.125,0.5744597968906426,COMPLETE,2024-04-09 15:01:57.317698,2024-04-09 15:02:36.997204,39.679506
127,copulagan,0.25,nearmiss,0.125,0.5870447591439478,COMPLETE,2024-04-09 15:02:37.020506,2024-04-09 15:02:51.709069,14.688563
128,gaussiancopula,auto,condensednn,0,0.6081380859662963,COMPLETE,2024-04-09 15:02:51.726451,2024-04-09 15:03:08.246504,16.520053
129,random,2,clustercentroid,0.5,0.580527625486238,COMPLETE,2024-04-09 15:03:08.262381,2024-04-09 15:03:30.277116,22.014735
130,random,1,clustercentroid,auto,0.580527625486238,COMPLETE,2024-04-09 15:03:30.290577,2024-04-09 15:03:47.498144,17.207567
131,gaussiancopula,2,editednn,0.125,0.2547678621073116,COMPLETE,2024-04-09 15:03:47.526534,2024-04-09 15:04:12.752600,25.226066
132,gaussiancopula,0.25,nearmiss,0.25,0.6007365463091743,COMPLETE,2024-04-09 15:04:12.779453,2024-04-09 15:04:36.118135,23.338682
133,adasyn,2,clustercentroid,0.25,0.5627129910945936,COMPLETE,2024-04-09 15:04:36.143493,2024-04-09 15:05:31.095960,54.952467
134,smote,1,nearmiss,auto,0.5359059494009294,COMPLETE,2024-04-09 15:05:31.138274,2024-04-09 15:06:33.034638,61.896364
135,ctgan,2,condensednn,0,0.605691349455264,COMPLETE,2024-04-09 15:06:33.056287,2024-04-09 15:07:10.257413,37.201126
136,fastml,1,instancehardness,0.5,0.5816584915097238,COMPLETE,2024-04-09 15:07:10.282442,2024-04-09 15:08:02.285568,52.003126
137,copulagan,1,tomeklinks,0.5,0.5382353167317138,COMPLETE,2024-04-09 15:08:02.301812,2024-04-09 15:08:34.469130,32.167318
138,copulagan,0.5,instancehardness,auto,0.5538681509587795,COMPLETE,2024-04-09 15:08:34.486447,2024-04-09 15:09:04.241706,29.755259
139,tvae,2,condensednn,auto,0.4830465026630424,COMPLETE,2024-04-09 15:09:04.267584,2024-04-09 15:09:43.732671,39.465087
140,random,1,condensednn,0.25,0.460566607283538,COMPLETE,2024-04-09 15:09:43.746227,2024-04-09 15:11:01.563717,77.81749
141,gaussiancopula,0.5,clustercentroid,auto,0.5349632140142402,COMPLETE,2024-04-09 15:11:01.604239,2024-04-09 15:11:23.242483,21.638244
142,fastml,2,random,0.0625,0.606001145422181,COMPLETE,2024-04-09 15:11:23.257054,2024-04-09 15:11:49.497946,26.240892
143,smote,0.5,tomeklinks,0.125,0.5710262640400984,COMPLETE,2024-04-09 15:11:49.541644,2024-04-09 15:12:53.388426,63.846782
144,tvae,0.5,editednn,0,0.6128937353586628,COMPLETE,2024-04-09 15:12:53.408127,2024-04-09 15:13:26.502211,33.094084
145,gaussiancopula,2,clustercentroid,0.125,0.5476451772514209,COMPLETE,2024-04-09 15:13:26.532988,2024-04-09 15:14:07.601309,41.068321
146,smote,0.25,nearmiss,0.0625,0.5663083506623824,COMPLETE,2024-04-09 15:14:07.623144,2024-04-09 15:14:43.998768,36.375624
147,random,0,instancehardness,auto,0.5807007990907483,COMPLETE,2024-04-09 15:14:44.023921,2024-04-09 15:15:30.257603,46.233682
148,random,auto,condensednn,0.5,0.460566607283538,COMPLETE,2024-04-09 15:15:30.283164,2024-04-09 15:16:07.821979,37.538815
149,tvae,0,editednn,0,-1.0,ERROR,,,0.0
150,fastml,1,instancehardness,0,0.5979719161902293,COMPLETE,2024-04-09 15:16:21.998602,2024-04-09 15:16:40.866508,18.867906
151,tvae,0.25,nearmiss,0.25,0.5840095011973011,COMPLETE,2024-04-09 15:16:40.882243,2024-04-09 15:16:54.738907,13.856664
152,adasyn,1,tomeklinks,0.0625,0.5744597968906426,COMPLETE,2024-04-09 15:16:54.752209,2024-04-09 15:17:09.531974,14.779765
153,gaussiancopula,2,clustercentroid,0.25,0.5349632140142402,COMPLETE,2024-04-09 15:17:09.548271,2024-04-09 15:17:24.758933,15.210662
154,gaussiancopula,2,clustercentroid,auto,0.5349632140142402,COMPLETE,2024-04-09 15:17:24.785531,2024-04-09 15:17:43.189385,18.403854
155,copulagan,0,condensednn,0.5,0.5327732448168234,COMPLETE,2024-04-09 15:17:43.206687,2024-04-09 15:18:23.747667,40.54098
156,adasyn,auto,clustercentroid,0.25,0.5627129910945936,COMPLETE,2024-04-09 15:18:23.778629,2024-04-09 15:19:29.177747,65.399118
157,copulagan,2,condensednn,0.125,0.5023574940894823,COMPLETE,2024-04-09 15:19:29.213902,2024-04-09 15:20:59.584386,90.370484
158,fastml,auto,tomeklinks,0.25,0.5662122578384805,COMPLETE,2024-04-09 15:20:59.603618,2024-04-09 15:21:17.044632,17.441014
159,random,2,random,0.25,0.6216516408222142,COMPLETE,2024-04-09 15:21:17.061764,2024-04-09 15:21:46.184201,29.122437
160,tvae,0.25,clustercentroid,0,0.623664967782251,COMPLETE,2024-04-09 15:21:46.208369,2024-04-09 15:22:11.267193,25.058824
161,adasyn,auto,onesidedselection,0.0625,0.5822735425969865,COMPLETE,2024-04-09 15:22:11.285862,2024-04-09 15:22:34.655611,23.369749
162,gaussiancopula,0.25,condensednn,0.0625,0.4894406216566248,COMPLETE,2024-04-09 15:22:34.670299,2024-04-09 15:24:04.543935,89.873636
163,gaussiancopula,0.5,clustercentroid,0.0625,0.5487333697831237,COMPLETE,2024-04-09 15:24:04.580431,2024-04-09 15:24:32.507564,27.927133
164,gaussiancopula,0.5,onesidedselection,0.125,0.5434017358207475,COMPLETE,2024-04-09 15:24:32.532707,2024-04-09 15:24:48.688797,16.15609
165,adasyn,0.25,onesidedselection,0,-1.0,ERROR,2024-04-09 15:24:48.713647,2024-04-09 15:24:48.768212,0.054565
166,fastml,2,editednn,0.0625,0.254683089215552,COMPLETE,2024-04-09 15:24:48.781439,2024-04-09 15:24:57.019701,8.238262
167,smote,0,instancehardness,auto,0.5807007990907483,COMPLETE,2024-04-09 15:24:57.033361,2024-04-09 15:25:16.637412,19.604051
168,fastml,0.25,instancehardness,0,0.6096300609924296,COMPLETE,2024-04-09 15:25:16.662182,2024-04-09 15:25:32.196405,15.534223
169,tvae,1,clustercentroid,0.0625,0.6185989114980481,COMPLETE,2024-04-09 15:25:32.219950,2024-04-09 15:25:57.947742,25.727792
170,tvae,0.25,editednn,0.5,0.40812179601546233,COMPLETE,2024-04-09 15:25:57.971358,2024-04-09 15:26:12.387415,14.416057
171,gaussiancopula,auto,random,0,0.6081380859662963,COMPLETE,2024-04-09 15:26:12.402332,2024-04-09 15:26:26.486621,14.084289
172,smote,2,onesidedselection,0.5,0.5575850579749118,COMPLETE,2024-04-09 15:26:26.524858,2024-04-09 15:26:47.684093,21.159235
173,smote,2,nearmiss,0.5,0.5359059494009294,COMPLETE,2024-04-09 15:26:47.699651,2024-04-09 15:27:12.312834,24.613183
174,copulagan,1,tomeklinks,auto,0.5382353167317138,COMPLETE,2024-04-09 15:27:12.337852,2024-04-09 15:27:30.856977,18.519125
175,tvae,0.25,onesidedselection,0.25,0.5870634472512065,COMPLETE,2024-04-09 15:27:30.871267,2024-04-09 15:28:04.144559,33.273292
176,ctgan,1,instancehardness,0.0625,0.5699217731421121,COMPLETE,2024-04-09 15:28:04.186630,2024-04-09 15:28:55.192765,51.006135
177,tvae,2,nearmiss,0,0.6128937353586628,COMPLETE,2024-04-09 15:28:55.233744,2024-04-09 15:29:34.903208,39.669464
178,ctgan,0.25,nearmiss,0.5,0.6037985334775815,COMPLETE,2024-04-09 15:29:34.945110,2024-04-09 15:30:42.802765,67.857655
179,tvae,auto,clustercentroid,0.5,0.6004134225195631,COMPLETE,2024-04-09 15:30:42.826461,2024-04-09 15:31:16.718707,33.892246
180,smote,1,tomeklinks,0.25,0.5710262640400984,COMPLETE,2024-04-09 15:31:16.735186,2024-04-09 15:31:46.004579,29.269393
181,ctgan,1,editednn,0.25,0.20710499396178883,COMPLETE,2024-04-09 15:31:46.020796,2024-04-09 15:31:55.065242,9.044446
182,ctgan,2,tomeklinks,0.25,0.5569248006575919,COMPLETE,2024-04-09 15:31:55.081645,2024-04-09 15:32:15.017773,19.936128
183,adasyn,0.5,nearmiss,0.5,0.584741054613936,COMPLETE,2024-04-09 15:32:15.034661,2024-04-09 15:32:38.099052,23.064391
184,smote,0.5,instancehardness,auto,0.5721212121212121,COMPLETE,2024-04-09 15:32:38.127819,2024-04-09 15:33:06.521791,28.393972
185,random,auto,instancehardness,0,0.5683097156111768,COMPLETE,2024-04-09 15:33:06.549283,2024-04-09 15:33:34.615665,28.066382
186,tvae,2,tomeklinks,0.25,0.600414937391867,COMPLETE,2024-04-09 15:33:34.651493,2024-04-09 15:34:04.192216,29.540723
187,tvae,0.5,editednn,auto,0.3527548111839683,COMPLETE,2024-04-09 15:34:04.226790,2024-04-09 15:34:18.669847,14.443057
188,ctgan,2,onesidedselection,auto,0.5356130890948125,COMPLETE,2024-04-09 15:34:18.686545,2024-04-09 15:34:33.524096,14.837551
189,ctgan,2,random,0.125,0.5973046697294903,COMPLETE,2024-04-09 15:34:33.539147,2024-04-09 15:34:53.125128,19.585981
190,gaussiancopula,0,condensednn,0.5,0.5327732448168234,COMPLETE,2024-04-09 15:34:53.141683,2024-04-09 15:35:28.887681,35.745998
191,tvae,1,editednn,0.125,0.3527548111839683,COMPLETE,2024-04-09 15:35:28.902361,2024-04-09 15:35:42.332457,13.430096
192,adasyn,0.25,condensednn,auto,-1.0,ERROR,2024-04-09 15:35:42.364515,2024-04-09 15:35:42.419316,0.054801
193,smote,2,onesidedselection,0.0625,0.5575850579749118,COMPLETE,2024-04-09 15:35:42.433717,2024-04-09 15:36:19.835843,37.402126
194,random,0.5,tomeklinks,0.5,0.550057842356495,COMPLETE,2024-04-09 15:36:19.873293,2024-04-09 15:36:56.162730,36.289437
195,random,1,tomeklinks,auto,0.550057842356495,COMPLETE,2024-04-09 15:36:56.183589,2024-04-09 15:37:21.754703,25.571114
196,gaussiancopula,auto,condensednn,auto,0.4292644613786451,COMPLETE,2024-04-09 15:37:21.771024,2024-04-09 15:38:02.956622,41.185598
