trial_id,oversampling_method,oversampling_threshold,undersampling_method,undersampling_threshold,value,state,start_time,complete_time,total_time
644,copulagan,2,instancehardness,0.25,1.0,COMPLETE,2024-04-12 05:07:11.786365,2024-04-12 05:07:40.730140,28.943775
645,ctgan,0.25,nearmiss,0.0625,1.0,COMPLETE,2024-04-12 05:07:40.755008,2024-04-12 05:08:12.393135,31.638127
646,random,0.5,instancehardness,0,1.0,COMPLETE,2024-04-12 05:08:12.410550,2024-04-12 05:08:35.396717,22.986167
647,tvae,0.25,onesidedselection,0.25,0.9976575303753685,COMPLETE,2024-04-12 05:08:35.424849,2024-04-12 05:09:08.137000,32.712151
648,adasyn,0.25,onesidedselection,0.0625,-1.0,ERROR,2024-04-12 05:09:08.176512,2024-04-12 05:09:08.312892,0.13638
649,tvae,2,tomeklinks,0.125,1.0,COMPLETE,2024-04-12 05:09:08.337314,2024-04-12 05:10:02.653525,54.316211
650,tvae,1,tomeklinks,0.25,1.0,COMPLETE,2024-04-12 05:10:02.693458,2024-04-12 05:10:44.470035,41.776577
651,adasyn,0.5,editednn,0.125,-1.0,ERROR,2024-04-12 05:10:44.510565,2024-04-12 05:10:44.703501,0.192936
652,gaussiancopula,auto,tomeklinks,auto,1.0,COMPLETE,2024-04-12 05:10:44.750795,2024-04-12 05:11:34.390095,49.6393
653,adasyn,0,nearmiss,0.5,0.9976271685191873,COMPLETE,2024-04-12 05:11:34.427140,2024-04-12 05:12:15.002617,40.575477
654,ctgan,0.25,condensednn,0.5,1.0,COMPLETE,2024-04-12 05:12:15.036228,2024-04-12 05:12:39.919819,24.883591
655,copulagan,1,random,0.0625,0.9952132344766841,COMPLETE,2024-04-12 05:12:39.943877,2024-04-12 05:13:07.341970,27.398093
656,gaussiancopula,0.5,onesidedselection,auto,1.0,COMPLETE,2024-04-12 05:13:07.356784,2024-04-12 05:13:33.075636,25.718852
657,adasyn,0,clustercentroid,0.0625,1.0,COMPLETE,2024-04-12 05:13:33.123891,2024-04-12 05:13:58.910107,25.786216
658,random,0,tomeklinks,0.125,0.9975932405321575,COMPLETE,2024-04-12 05:13:58.925063,2024-04-12 05:14:28.435359,29.510296
659,gaussiancopula,0.25,condensednn,0,1.0,COMPLETE,2024-04-12 05:14:28.454981,2024-04-12 05:15:12.151487,43.696506
660,ctgan,2,random,0.5,0.9953382740393429,COMPLETE,2024-04-12 05:15:12.170083,2024-04-12 05:16:12.348878,60.178795
661,random,1,tomeklinks,0.5,1.0,COMPLETE,2024-04-12 05:16:12.375390,2024-04-12 05:16:31.975236,19.599846
662,gaussiancopula,0.25,random,auto,0.9952491653780826,COMPLETE,2024-04-12 05:16:32.004898,2024-04-12 05:16:53.550551,21.545653
663,adasyn,1,instancehardness,0.25,-1.0,ERROR,2024-04-12 05:16:53.565335,2024-04-12 05:16:53.853364,0.288029
664,smote,2,condensednn,0.0625,0.9976575303753685,COMPLETE,2024-04-12 05:16:53.879125,2024-04-12 05:17:14.422766,20.543641
665,smote,0.25,random,auto,1.0,COMPLETE,2024-04-12 05:17:14.438350,2024-04-12 05:17:34.421157,19.982807
666,smote,auto,tomeklinks,0.0625,0.9929971920096026,COMPLETE,2024-04-12 05:17:34.442729,2024-04-12 05:17:57.500541,23.057812
667,copulagan,auto,clustercentroid,0.25,1.0,COMPLETE,2024-04-12 05:17:57.515140,2024-04-12 05:18:35.498360,37.98322
668,adasyn,2,tomeklinks,0.0625,-1.0,ERROR,2024-04-12 05:18:35.516956,2024-04-12 05:18:35.801525,0.284569
669,gaussiancopula,auto,clustercentroid,0.0625,1.0,COMPLETE,2024-04-12 05:18:35.816088,2024-04-12 05:19:06.631967,30.815879
670,copulagan,1,instancehardness,0,0.9976138251493192,COMPLETE,2024-04-12 05:19:06.657051,2024-04-12 05:19:38.040425,31.383374
671,smote,auto,editednn,auto,0.5847004037799844,COMPLETE,2024-04-12 05:19:38.056897,2024-04-12 05:19:58.338108,20.281211
672,ctgan,auto,clustercentroid,0.5,0.995299327438673,COMPLETE,2024-04-12 05:19:58.352978,2024-04-12 05:20:53.893071,55.540093
673,fastml,auto,instancehardness,0.25,1.0,COMPLETE,2024-04-12 05:20:53.919940,2024-04-12 05:21:37.629276,43.709336
674,gaussiancopula,2,editednn,0.125,0.8158483307250914,COMPLETE,2024-04-12 05:21:37.663545,2024-04-12 05:22:10.052467,32.388922
675,copulagan,1,tomeklinks,0.0625,1.0,COMPLETE,2024-04-12 05:22:10.068780,2024-04-12 05:22:40.697210,30.62843
676,random,2,clustercentroid,0.25,0.9975932405321575,COMPLETE,2024-04-12 05:22:40.711959,2024-04-12 05:23:03.641822,22.929863
677,smote,2,random,0.5,0.9975932405321575,COMPLETE,2024-04-12 05:23:03.681841,2024-04-12 05:23:43.509279,39.827438
678,random,0.25,tomeklinks,auto,0.9950724679855393,COMPLETE,2024-04-12 05:23:43.542320,2024-04-12 05:24:11.703648,28.161328
679,fastml,2,instancehardness,0,1.0,COMPLETE,2024-04-12 05:24:11.722658,2024-04-12 05:24:48.557726,36.835068
680,tvae,0,condensednn,auto,1.0,COMPLETE,2024-04-12 05:24:48.590420,2024-04-12 05:25:04.365493,15.775073
681,tvae,0.25,instancehardness,auto,1.0,COMPLETE,2024-04-12 05:25:04.384519,2024-04-12 05:25:24.731184,20.346665
682,copulagan,auto,editednn,0.0625,0.8189746220520776,COMPLETE,2024-04-12 05:25:24.752393,2024-04-12 05:26:05.728184,40.975791
683,ctgan,auto,tomeklinks,0.25,0.9976779254021656,COMPLETE,2024-04-12 05:26:05.770269,2024-04-12 05:26:45.345464,39.575195
684,adasyn,0.25,onesidedselection,0,-1.0,ERROR,2024-04-12 05:26:45.363284,2024-04-12 05:26:45.453159,0.089875
685,gaussiancopula,1,instancehardness,0.125,0.9907184328060415,COMPLETE,2024-04-12 05:26:45.470200,2024-04-12 05:27:08.236850,22.76665
686,smote,0.25,condensednn,0.0625,1.0,COMPLETE,2024-04-12 05:27:08.262245,2024-04-12 05:27:23.897054,15.634809
687,gaussiancopula,0.25,nearmiss,auto,1.0,COMPLETE,2024-04-12 05:27:23.912516,2024-04-12 05:27:49.292760,25.380244
688,copulagan,auto,onesidedselection,0.5,0.9976856918797186,COMPLETE,2024-04-12 05:27:49.322323,2024-04-12 05:28:17.595582,28.273259
689,gaussiancopula,0.25,instancehardness,0,1.0,COMPLETE,2024-04-12 05:28:17.619176,2024-04-12 05:28:44.927921,27.308745
690,gaussiancopula,0.25,clustercentroid,0.25,,RUNNING,2024-04-12 05:28:44.958529,,
691,random,0,random,0.25,1.0,COMPLETE,2024-04-12 13:52:11.262855,2024-04-12 13:52:34.629746,23.366891
692,adasyn,2,random,auto,-1.0,ERROR,2024-04-12 13:52:34.645357,2024-04-12 13:52:34.715771,0.070414
693,copulagan,0.5,random,auto,0.9976779254021656,COMPLETE,2024-04-12 13:52:34.728105,2024-04-12 13:53:04.924836,30.196731
694,gaussiancopula,1,nearmiss,0.25,1.0,COMPLETE,2024-04-12 13:53:04.954296,2024-04-12 13:53:30.520736,25.56644
695,fastml,auto,random,0.25,1.0,COMPLETE,2024-04-12 13:53:30.534424,2024-04-12 13:53:57.909283,27.374859
696,tvae,2,instancehardness,0.0625,0.9902850817806156,COMPLETE,2024-04-12 13:53:57.933196,2024-04-12 13:54:34.261367,36.328171
697,adasyn,0.5,condensednn,0,-1.0,ERROR,2024-04-12 13:54:34.286893,2024-04-12 13:54:34.409355,0.122462
698,smote,0.25,editednn,0,1.0,COMPLETE,2024-04-12 13:54:34.433858,2024-04-12 13:55:07.018828,32.58497
699,smote,0.25,tomeklinks,auto,0.9975932405321575,COMPLETE,2024-04-12 13:55:07.032446,2024-04-12 13:55:28.342815,21.310369
700,gaussiancopula,0,tomeklinks,0.125,0.9975932405321575,COMPLETE,2024-04-12 13:55:28.356023,2024-04-12 13:55:46.562244,18.206221
701,smote,0,instancehardness,0.5,0.9975932405321575,COMPLETE,2024-04-12 13:55:46.575873,2024-04-12 13:56:04.154134,17.578261
702,smote,auto,condensednn,0.25,1.0,COMPLETE,2024-04-12 13:56:04.173130,2024-04-12 13:56:25.081879,20.908749
703,random,1,editednn,0.125,0.8034022189750457,COMPLETE,2024-04-12 13:56:25.097194,2024-04-12 13:56:40.483326,15.386132
704,adasyn,0.5,tomeklinks,0.25,-1.0,ERROR,2024-04-12 13:56:40.496697,2024-04-12 13:56:40.568346,0.071649
705,fastml,0.5,random,0.5,1.0,COMPLETE,2024-04-12 13:56:40.582940,2024-04-12 13:58:02.449560,81.86662
706,adasyn,0.25,editednn,0,-1.0,ERROR,2024-04-12 13:58:02.467683,2024-04-12 13:58:02.568412,0.100729
707,random,1,clustercentroid,0,1.0,COMPLETE,2024-04-12 13:58:02.585810,2024-04-12 13:58:59.521277,56.935467
708,fastml,0.5,random,0,0.9976575303753685,COMPLETE,2024-04-12 13:58:59.559647,2024-04-12 13:59:38.702049,39.142402
709,adasyn,1,clustercentroid,auto,-1.0,ERROR,2024-04-12 13:59:38.715786,2024-04-12 13:59:38.784916,0.06913
710,gaussiancopula,auto,clustercentroid,0,1.0,COMPLETE,2024-04-12 13:59:38.797908,2024-04-12 14:00:06.158910,27.361002
711,gaussiancopula,0,instancehardness,auto,0.9976779254021656,COMPLETE,2024-04-12 14:00:06.172321,2024-04-12 14:00:23.157408,16.985087
712,gaussiancopula,0,random,auto,1.0,COMPLETE,2024-04-12 14:00:23.170904,2024-04-12 14:00:41.471687,18.300783
713,smote,0,instancehardness,0.125,0.9975932405321575,COMPLETE,2024-04-12 14:00:41.485546,2024-04-12 14:00:59.868424,18.382878
714,fastml,0,onesidedselection,0.5,0.9950724679855393,COMPLETE,2024-04-12 14:00:59.890077,2024-04-12 14:01:15.458032,15.567955
715,smote,0.25,editednn,0.125,0.5656695362397255,COMPLETE,2024-04-12 14:01:15.472202,2024-04-12 14:01:28.587838,13.115636
716,copulagan,0,nearmiss,0.5,0.9976271685191873,COMPLETE,2024-04-12 14:01:28.601388,2024-04-12 14:01:46.769196,18.167808
717,smote,0.25,instancehardness,0.5,0.985680894102286,COMPLETE,2024-04-12 14:01:46.799642,2024-04-12 14:02:04.774498,17.974856
718,tvae,2,condensednn,0.25,0.9909589627899488,COMPLETE,2024-04-12 14:02:04.788632,2024-04-12 14:02:33.620344,28.831712
719,adasyn,2,condensednn,0,-1.0,ERROR,2024-04-12 14:02:33.643538,2024-04-12 14:02:33.774841,0.131303
720,tvae,0.5,editednn,0.0625,0.8109335122643467,COMPLETE,2024-04-12 14:02:33.809151,2024-04-12 14:03:05.810894,32.001743
721,copulagan,2,nearmiss,auto,1.0,COMPLETE,2024-04-12 14:03:05.850610,2024-04-12 14:03:48.327613,42.477003
722,fastml,2,instancehardness,0.0625,1.0,COMPLETE,2024-04-12 14:03:48.369669,2024-04-12 14:04:15.379680,27.010011
723,adasyn,1,condensednn,0.5,-1.0,ERROR,2024-04-12 14:04:15.404461,2024-04-12 14:04:15.475148,0.070687
724,tvae,1,onesidedselection,0.0625,1.0,COMPLETE,2024-04-12 14:04:15.488331,2024-04-12 14:04:42.710619,27.222288
725,ctgan,0.25,instancehardness,0.0625,0.9975932405321575,COMPLETE,2024-04-12 14:04:42.725068,2024-04-12 14:05:05.061117,22.336049
726,tvae,0,tomeklinks,0.5,0.9975932405321575,COMPLETE,2024-04-12 14:05:05.085272,2024-04-12 14:05:21.674257,16.588985
727,copulagan,auto,condensednn,0,1.0,COMPLETE,2024-04-12 14:05:21.687423,2024-04-12 14:05:54.370539,32.683116
728,tvae,0.5,editednn,0.125,0.8109335122643467,COMPLETE,2024-04-12 14:05:54.393751,2024-04-12 14:06:12.449626,18.055875
729,tvae,2,onesidedselection,0.5,0.9976728141599723,COMPLETE,2024-04-12 14:06:12.467555,2024-04-12 14:06:40.783910,28.316355
730,smote,2,onesidedselection,0.5,0.9976805806375253,COMPLETE,2024-04-12 14:06:40.801581,2024-04-12 14:07:09.617588,28.816007
731,ctgan,0,tomeklinks,0.25,0.9975932405321575,COMPLETE,2024-04-12 14:07:09.651327,2024-04-12 14:07:37.564682,27.913355
732,fastml,auto,random,0.5,0.9953803818697078,COMPLETE,2024-04-12 14:07:37.598595,2024-04-12 14:08:22.945474,45.346879
733,ctgan,1,instancehardness,0.125,1.0,COMPLETE,2024-04-12 14:08:22.960393,2024-04-12 14:09:00.641257,37.680864
734,fastml,0.25,clustercentroid,0.25,1.0,COMPLETE,2024-04-12 14:09:00.687876,2024-04-12 14:09:45.354135,44.666259
735,gaussiancopula,2,onesidedselection,0.0625,1.0,COMPLETE,2024-04-12 14:09:45.384377,2024-04-12 14:10:26.210649,40.826272
736,tvae,2,clustercentroid,0.25,0.9976271685191873,COMPLETE,2024-04-12 14:10:26.234860,2024-04-12 14:11:16.987088,50.752228
737,copulagan,auto,clustercentroid,0.5,1.0,COMPLETE,2024-04-12 14:11:17.000586,2024-04-12 14:11:53.848195,36.847609
738,gaussiancopula,auto,tomeklinks,0.25,1.0,COMPLETE,2024-04-12 14:11:53.871255,2024-04-12 14:12:19.406583,25.535328
739,ctgan,1,condensednn,0.25,0.9976779254021656,COMPLETE,2024-04-12 14:12:19.430161,2024-04-12 14:12:50.745324,31.315163
740,ctgan,1,condensednn,0.125,0.9976779254021656,COMPLETE,2024-04-12 14:12:50.767909,2024-04-12 14:13:22.024361,31.256452
741,smote,2,condensednn,0.5,0.9976575303753685,COMPLETE,2024-04-12 14:13:22.055509,2024-04-12 14:13:55.995107,33.939598
742,fastml,2,tomeklinks,0,1.0,COMPLETE,2024-04-12 14:13:56.010085,2024-04-12 14:14:51.379025,55.36894
743,smote,1,clustercentroid,0.25,0.9903619315311982,COMPLETE,2024-04-12 14:14:51.395510,2024-04-12 14:15:33.353863,41.958353
744,smote,auto,onesidedselection,0.25,1.0,COMPLETE,2024-04-12 14:15:33.367912,2024-04-12 14:16:03.612358,30.244446
745,gaussiancopula,0,onesidedselection,auto,0.9950724679855393,COMPLETE,2024-04-12 14:16:03.638544,2024-04-12 14:16:31.236408,27.597864
746,ctgan,0.25,clustercentroid,0.5,0.9976779254021656,COMPLETE,2024-04-12 14:16:31.266717,2024-04-12 14:17:23.291761,52.025044
747,copulagan,2,editednn,0.5,0.8113264240609123,COMPLETE,2024-04-12 14:17:23.324682,2024-04-12 14:18:09.063718,45.739036
748,random,0.5,instancehardness,0.0625,0.9905685660903331,COMPLETE,2024-04-12 14:18:09.093515,2024-04-12 14:18:37.407569,28.314054
749,smote,1,instancehardness,0,0.9952134861168302,COMPLETE,2024-04-12 14:18:37.445002,2024-04-12 14:19:07.784112,30.33911
750,tvae,1,clustercentroid,0,1.0,COMPLETE,2024-04-12 14:19:07.822007,2024-04-12 14:19:34.214244,26.392237
751,gaussiancopula,2,onesidedselection,0.125,1.0,COMPLETE,2024-04-12 14:19:34.237892,2024-04-12 14:20:01.656350,27.418458
752,ctgan,1,condensednn,0.0625,0.9976779254021656,COMPLETE,2024-04-12 14:20:01.676723,2024-04-12 14:20:31.468522,29.791799
753,fastml,auto,random,0,1.0,COMPLETE,2024-04-12 14:20:31.482836,2024-04-12 14:21:04.133204,32.650368
754,adasyn,0,condensednn,0.125,1.0,COMPLETE,2024-04-12 14:21:04.147079,2024-04-12 14:21:21.215265,17.068186
755,random,0,instancehardness,0.5,0.9975932405321575,COMPLETE,2024-04-12 14:21:21.252485,2024-04-12 14:21:41.262793,20.010308
756,ctgan,0,tomeklinks,0.5,0.9975932405321575,COMPLETE,2024-04-12 14:21:41.279698,2024-04-12 14:22:01.297194,20.017496
757,ctgan,2,condensednn,0.5,0.9976559248459251,COMPLETE,2024-04-12 14:22:01.329417,2024-04-12 14:22:40.861737,39.53232
758,ctgan,auto,editednn,0.5,0.567465579238912,COMPLETE,2024-04-12 14:22:40.880065,2024-04-12 14:23:18.403426,37.523361
759,adasyn,0,instancehardness,0.25,0.9953066566382828,COMPLETE,2024-04-12 14:23:18.438251,2024-04-12 14:23:43.922617,25.484366
760,gaussiancopula,0.25,random,0.125,1.0,COMPLETE,2024-04-12 14:23:43.937066,2024-04-12 14:24:05.750131,21.813065
761,random,1,condensednn,0.25,1.0,COMPLETE,2024-04-12 14:24:05.771753,2024-04-12 14:24:23.113982,17.342229
762,copulagan,2,editednn,0.0625,0.8113264240609123,COMPLETE,2024-04-12 14:24:23.138027,2024-04-12 14:24:50.188954,27.050927
763,ctgan,0.5,condensednn,0.5,0.9976779254021656,COMPLETE,2024-04-12 14:24:50.203303,2024-04-12 14:25:14.105128,23.901825
764,random,0,onesidedselection,0.25,0.9950724679855393,COMPLETE,2024-04-12 14:25:14.129936,2024-04-12 14:25:31.216831,17.086895
765,copulagan,0,editednn,auto,0.7423364034921087,COMPLETE,2024-04-12 14:25:31.229684,2024-04-12 14:25:43.596613,12.366929
766,random,0,editednn,auto,0.7423364034921087,COMPLETE,2024-04-12 14:25:43.610506,2024-04-12 14:25:54.430216,10.81971
767,random,1,clustercentroid,0.0625,0.9879760161901313,COMPLETE,2024-04-12 14:25:54.445069,2024-04-12 14:26:15.959485,21.514416
768,tvae,2,condensednn,0.5,0.9909589627899488,COMPLETE,2024-04-12 14:26:15.973275,2024-04-12 14:27:08.555679,52.582404
769,tvae,0,onesidedselection,0,-1.0,ERROR,,,0.0
770,smote,0,nearmiss,0.25,1.0,COMPLETE,2024-04-12 14:27:49.316888,2024-04-12 14:28:24.546772,35.229884
771,adasyn,2,instancehardness,0.5,-1.0,ERROR,2024-04-12 14:28:24.560855,2024-04-12 14:28:24.635737,0.074882
772,gaussiancopula,auto,editednn,auto,0.8110525673530639,COMPLETE,2024-04-12 14:28:24.649491,2024-04-12 14:28:51.732615,27.083124
773,ctgan,1,editednn,0,0.9976779254021656,COMPLETE,2024-04-12 14:28:51.762315,2024-04-12 14:29:27.327327,35.565012
774,gaussiancopula,2,tomeklinks,0.0625,0.9928441738159441,COMPLETE,2024-04-12 14:29:27.358989,2024-04-12 14:30:12.083814,44.724825
775,ctgan,2,nearmiss,0,0.997709604455342,COMPLETE,2024-04-12 14:30:12.131588,2024-04-12 14:31:05.219583,53.087995
776,tvae,0.25,condensednn,0,1.0,COMPLETE,2024-04-12 14:31:05.244486,2024-04-12 14:31:32.939918,27.695432
777,adasyn,auto,tomeklinks,auto,-1.0,ERROR,2024-04-12 14:31:32.954244,2024-04-12 14:31:33.248872,0.294628
778,gaussiancopula,0,random,0,-1.0,ERROR,,,0.0
779,tvae,0.5,tomeklinks,0.25,0.9976779254021656,COMPLETE,2024-04-12 14:31:53.069750,2024-04-12 14:32:22.697271,29.627521
780,smote,1,condensednn,0,0.9952134861168302,COMPLETE,2024-04-12 14:32:22.722020,2024-04-12 14:32:46.145158,23.423138
781,random,2,random,0.5,0.9856983465830267,COMPLETE,2024-04-12 14:32:46.159434,2024-04-12 14:33:04.911991,18.752557
782,gaussiancopula,1,clustercentroid,0.0625,0.9976575303753685,COMPLETE,2024-04-12 14:33:04.927968,2024-04-12 14:33:40.753791,35.825823
783,copulagan,0.5,random,0.25,0.9976575303753685,COMPLETE,2024-04-12 14:33:40.786294,2024-04-12 14:34:35.468027,54.681733
784,tvae,2,onesidedselection,0.125,0.9976728141599723,COMPLETE,2024-04-12 14:34:35.514654,2024-04-12 14:35:29.764987,54.250333
785,fastml,0.25,onesidedselection,0.5,1.0,COMPLETE,2024-04-12 14:35:29.796362,2024-04-12 14:35:56.802533,27.006171
786,ctgan,2,clustercentroid,0.125,1.0,COMPLETE,2024-04-12 14:35:56.818024,2024-04-12 14:36:35.675891,38.857867
787,fastml,1,nearmiss,0.125,1.0,COMPLETE,2024-04-12 14:36:35.692080,2024-04-12 14:37:03.300568,27.608488
788,random,1,nearmiss,auto,0.9976601422814935,COMPLETE,2024-04-12 14:37:03.324671,2024-04-12 14:37:24.407750,21.083079
789,fastml,0.25,onesidedselection,auto,1.0,COMPLETE,2024-04-12 14:37:24.422256,2024-04-12 14:37:49.237551,24.815295
790,ctgan,0,condensednn,0.0625,1.0,COMPLETE,2024-04-12 14:37:49.261998,2024-04-12 14:38:06.744510,17.482512
791,gaussiancopula,0.5,clustercentroid,0,1.0,COMPLETE,2024-04-12 14:38:06.762164,2024-04-12 14:38:37.996664,31.2345
792,ctgan,0.25,tomeklinks,0.5,1.0,COMPLETE,2024-04-12 14:38:38.016406,2024-04-12 14:39:10.120957,32.104551
793,gaussiancopula,0,condensednn,0.0625,1.0,COMPLETE,2024-04-12 14:39:10.139417,2024-04-12 14:39:29.685348,19.545931
794,gaussiancopula,auto,nearmiss,auto,1.0,COMPLETE,2024-04-12 14:39:29.708968,2024-04-12 14:40:09.477761,39.768793
795,ctgan,auto,condensednn,0.125,0.9976559248459251,COMPLETE,2024-04-12 14:40:09.492177,2024-04-12 14:41:01.015381,51.523204
796,ctgan,1,tomeklinks,auto,0.9976883030230338,COMPLETE,2024-04-12 14:41:01.029445,2024-04-12 14:41:45.183617,44.154172
797,random,auto,tomeklinks,0.25,0.9913020442403638,COMPLETE,2024-04-12 14:41:45.208556,2024-04-12 14:42:03.275357,18.066801
798,random,auto,nearmiss,0.0625,0.9975932405321575,COMPLETE,2024-04-12 14:42:03.293213,2024-04-12 14:42:21.717695,18.424482
799,random,2,nearmiss,auto,1.0,COMPLETE,2024-04-12 14:42:21.733614,2024-04-12 14:42:38.888404,17.15479
800,random,auto,random,0.25,0.9975932405321575,COMPLETE,2024-04-12 14:42:38.904462,2024-04-12 14:42:57.709054,18.804592
801,copulagan,2,random,0.5,1.0,COMPLETE,2024-04-12 14:42:57.732599,2024-04-12 14:43:27.060990,29.328391
802,fastml,0.25,condensednn,0.0625,1.0,COMPLETE,2024-04-12 14:43:27.090076,2024-04-12 14:43:50.350462,23.260386
803,adasyn,0.25,nearmiss,0.25,-1.0,ERROR,2024-04-12 14:43:50.367864,2024-04-12 14:43:50.454805,0.086941
804,ctgan,0,nearmiss,0,-1.0,ERROR,,,0.0
805,smote,0.5,editednn,auto,0.7834475753500839,COMPLETE,2024-04-12 14:44:11.728302,2024-04-12 14:44:29.903949,18.175647
806,smote,0.5,random,0,0.9975932405321575,COMPLETE,2024-04-12 14:44:29.918131,2024-04-12 14:45:09.537385,39.619254
807,gaussiancopula,0.5,editednn,0.0625,0.8172969569789692,COMPLETE,2024-04-12 14:45:09.562234,2024-04-12 14:45:32.960745,23.398511
808,tvae,0.25,clustercentroid,0.5,0.9976575303753685,COMPLETE,2024-04-12 14:45:32.985048,2024-04-12 14:45:58.244992,25.259944
809,random,2,random,0,1.0,COMPLETE,2024-04-12 14:45:58.270451,2024-04-12 14:46:18.936153,20.665702
810,adasyn,auto,nearmiss,0.125,-1.0,ERROR,2024-04-12 14:46:18.956269,2024-04-12 14:46:19.393550,0.437281
811,adasyn,1,onesidedselection,auto,-1.0,ERROR,2024-04-12 14:46:19.409413,2024-04-12 14:46:19.512632,0.103219
812,tvae,0.25,nearmiss,0.5,1.0,COMPLETE,2024-04-12 14:46:19.527507,2024-04-12 14:46:41.211489,21.683982
813,random,auto,nearmiss,0,1.0,COMPLETE,2024-04-12 14:46:41.235139,2024-04-12 14:46:57.723657,16.488518
814,tvae,1,condensednn,0.5,0.993125104598825,COMPLETE,2024-04-12 14:46:57.741035,2024-04-12 14:47:26.003622,28.262587
815,gaussiancopula,auto,tomeklinks,0.0625,1.0,COMPLETE,2024-04-12 14:47:26.017299,2024-04-12 14:47:50.757840,24.740541
816,gaussiancopula,0,condensednn,0.25,1.0,COMPLETE,2024-04-12 14:47:50.788414,2024-04-12 14:48:21.511483,30.723069
817,adasyn,0,onesidedselection,0.5,0.9950724679855393,COMPLETE,2024-04-12 14:48:21.535963,2024-04-12 14:48:49.833724,28.297761
818,gaussiancopula,1,editednn,0.25,0.8082441538632434,COMPLETE,2024-04-12 14:48:49.873923,2024-04-12 14:49:24.833981,34.960058
819,gaussiancopula,auto,editednn,0.5,0.8110525673530639,COMPLETE,2024-04-12 14:49:24.848436,2024-04-12 14:49:48.995264,24.146828
820,gaussiancopula,2,random,0.5,1.0,COMPLETE,2024-04-12 14:49:49.009343,2024-04-12 14:50:14.615993,25.60665
821,copulagan,0.25,onesidedselection,0.125,1.0,COMPLETE,2024-04-12 14:50:14.639541,2024-04-12 14:50:41.709579,27.070038
822,ctgan,auto,nearmiss,0.125,1.0,COMPLETE,2024-04-12 14:50:41.722863,2024-04-12 14:51:15.533976,33.811113
823,adasyn,auto,onesidedselection,0.25,-1.0,ERROR,2024-04-12 14:51:15.554933,2024-04-12 14:51:15.678631,0.123698
824,fastml,0,editednn,0.25,0.7423364034921087,COMPLETE,2024-04-12 14:51:15.699345,2024-04-12 14:51:38.324183,22.624838
825,smote,auto,instancehardness,0.0625,0.9789586575569565,COMPLETE,2024-04-12 14:51:38.363878,2024-04-12 14:52:27.818257,49.454379
826,tvae,0.25,onesidedselection,0.125,0.9976575303753685,COMPLETE,2024-04-12 14:52:27.846371,2024-04-12 14:53:20.250788,52.404417
827,fastml,0.25,random,0.125,1.0,COMPLETE,2024-04-12 14:53:20.281768,2024-04-12 14:54:13.893947,53.612179
828,fastml,auto,nearmiss,0,1.0,COMPLETE,2024-04-12 14:54:13.912244,2024-04-12 14:55:33.443851,79.531607
829,fastml,auto,clustercentroid,0.0625,0.9976271685191873,COMPLETE,2024-04-12 14:55:33.457908,2024-04-12 14:56:37.443673,63.985765
830,random,0.5,random,0.5,1.0,COMPLETE,2024-04-12 14:56:37.475394,2024-04-12 14:57:15.424466,37.949072
831,fastml,0.5,tomeklinks,0.5,1.0,COMPLETE,2024-04-12 14:57:15.460821,2024-04-12 14:57:56.188395,40.727574
832,ctgan,0.25,editednn,0.5,0.8024072755395444,COMPLETE,2024-04-12 14:57:56.202845,2024-04-12 14:58:18.079685,21.87684
833,fastml,0,clustercentroid,0.5,1.0,COMPLETE,2024-04-12 14:58:18.103353,2024-04-12 14:58:42.044742,23.941389
834,random,1,nearmiss,0,1.0,COMPLETE,2024-04-12 14:58:42.072791,2024-04-12 14:59:02.897610,20.824819
835,adasyn,0.5,clustercentroid,0.125,-1.0,ERROR,2024-04-12 14:59:02.911761,2024-04-12 14:59:02.997041,0.08528
836,tvae,0.5,tomeklinks,0.5,0.9976779254021656,COMPLETE,2024-04-12 14:59:03.012523,2024-04-12 14:59:31.249129,28.236606
837,copulagan,0.5,editednn,0.5,0.7997238976055733,COMPLETE,2024-04-12 14:59:31.266242,2024-04-12 14:59:59.864831,28.598589
838,adasyn,2,random,0.0625,-1.0,ERROR,2024-04-12 14:59:59.878141,2024-04-12 14:59:59.961422,0.083281
839,random,1,tomeklinks,0,1.0,COMPLETE,2024-04-12 14:59:59.990085,2024-04-12 15:00:23.939449,23.949364
840,copulagan,auto,condensednn,0.25,1.0,COMPLETE,2024-04-12 15:00:23.954242,2024-04-12 15:01:31.663779,67.709537
841,tvae,0,random,0.25,1.0,COMPLETE,2024-04-12 15:01:31.703664,2024-04-12 15:02:16.726416,45.022752
842,smote,1,onesidedselection,auto,1.0,COMPLETE,2024-04-12 15:02:16.758415,2024-04-12 15:03:00.748202,43.989787
843,fastml,2,random,auto,0.9976575303753685,COMPLETE,2024-04-12 15:03:00.789176,2024-04-12 15:03:50.849208,50.060032
844,gaussiancopula,auto,nearmiss,0.0625,1.0,COMPLETE,2024-04-12 15:03:50.877593,2024-04-12 15:04:15.470625,24.593032
845,gaussiancopula,0,editednn,0,-1.0,ERROR,,,0.0
846,random,0.25,condensednn,0.125,1.0,COMPLETE,2024-04-12 15:04:38.136316,2024-04-12 15:04:54.835017,16.698701
847,ctgan,auto,tomeklinks,0,1.0,COMPLETE,2024-04-12 15:04:54.851787,2024-04-12 15:05:36.789904,41.938117
