trial_id,oversampling_method,oversampling_threshold,undersampling_method,undersampling_threshold,value,state,start_time,complete_time,total_time
21,fastml,auto,nearmiss,0,0.9301022260023512,COMPLETE,2024-04-14 05:07:49.498748,2024-04-14 05:08:10.624794,21.126046
22,tvae,1,onesidedselection,auto,0.9435741364531592,COMPLETE,2024-04-14 05:08:10.640658,2024-04-14 05:08:42.929323,32.288665
23,tvae,auto,instancehardness,0.0625,0.917444708369644,COMPLETE,2024-04-14 05:08:42.945827,2024-04-14 05:09:21.019264,38.073437
24,gaussiancopula,0.5,nearmiss,0.5,0.9742097187455769,COMPLETE,2024-04-14 05:09:21.056885,2024-04-14 05:10:15.974916,54.918031
25,smote,0.5,clustercentroid,auto,0.9388177243784632,COMPLETE,2024-04-14 05:10:16.014245,2024-04-14 05:10:51.586700,35.572455
26,fastml,0,nearmiss,0.125,0.9971159839748703,COMPLETE,2024-04-14 05:10:51.629222,2024-04-14 05:11:29.167370,37.538148
27,smote,0,clustercentroid,0.25,0.9686319784690142,COMPLETE,2024-04-14 05:11:29.203961,2024-04-14 05:12:14.605638,45.401677
28,random,auto,condensednn,0.0625,0.9656197384366253,COMPLETE,2024-04-14 05:12:14.641483,2024-04-14 05:13:34.717936,80.076453
29,copulagan,2,instancehardness,0.5,0.9056001350315342,COMPLETE,2024-04-14 05:13:34.752238,2024-04-14 05:14:09.030522,34.278284
30,gaussiancopula,2,instancehardness,0,0.9687745795437847,COMPLETE,2024-04-14 05:14:09.047397,2024-04-14 05:14:46.588621,37.541224
31,adasyn,1,nearmiss,0.125,-1.0,ERROR,2024-04-14 05:14:46.605835,2024-04-14 05:14:46.680974,0.075139
32,ctgan,auto,instancehardness,0.5,0.8904804369551476,COMPLETE,2024-04-14 05:14:46.702261,2024-04-14 05:15:11.624966,24.922705
33,adasyn,2,instancehardness,0.5,-1.0,ERROR,2024-04-14 05:15:11.649664,2024-04-14 05:15:11.705059,0.055395
34,ctgan,0.5,random,0.0625,0.9799553095930505,COMPLETE,2024-04-14 05:15:11.720874,2024-04-14 05:15:42.697255,30.976381
35,tvae,1,nearmiss,0.25,0.9762605974714551,COMPLETE,2024-04-14 05:15:42.713957,2024-04-14 05:16:51.130966,68.417009
36,smote,1,tomeklinks,0.0625,0.9913706802996594,COMPLETE,2024-04-14 05:16:51.159563,2024-04-14 05:17:25.545265,34.385702
37,tvae,1,onesidedselection,0,0.954705362358874,COMPLETE,2024-04-14 05:17:25.580801,2024-04-14 05:17:47.219650,21.638849
38,adasyn,0.25,condensednn,auto,-1.0,ERROR,2024-04-14 05:17:47.253218,2024-04-14 05:17:47.312697,0.059479
39,copulagan,1,editednn,0.0625,0.9310579109267823,COMPLETE,2024-04-14 05:17:47.329880,2024-04-14 05:18:31.277220,43.94734
40,fastml,auto,instancehardness,0.5,0.8559261490320281,COMPLETE,2024-04-14 05:18:31.291462,2024-04-14 05:18:54.705457,23.413995
41,tvae,2,condensednn,0,0.9617060231975654,COMPLETE,2024-04-14 05:18:54.722913,2024-04-14 05:19:24.394299,29.671386
42,random,2,nearmiss,0.5,0.9886649958904294,COMPLETE,2024-04-14 05:19:24.425005,2024-04-14 05:19:41.235123,16.810118
43,ctgan,1,random,0.0625,0.9572247833396018,COMPLETE,2024-04-14 05:19:41.262138,2024-04-14 05:20:08.110349,26.848211
44,ctgan,2,tomeklinks,0.0625,0.960388860729289,COMPLETE,2024-04-14 05:20:08.133611,2024-04-14 05:20:33.184377,25.050766
45,fastml,0.5,nearmiss,0.5,0.9626399789326491,COMPLETE,2024-04-14 05:20:33.212453,2024-04-14 05:20:57.293431,24.080978
46,tvae,0,nearmiss,0.25,0.9971159839748703,COMPLETE,2024-04-14 05:20:57.319533,2024-04-14 05:22:05.817236,68.497703
47,ctgan,0.5,clustercentroid,auto,0.8897833625958887,COMPLETE,2024-04-14 05:22:05.832034,2024-04-14 05:22:30.394944,24.56291
48,adasyn,1,condensednn,0,-1.0,ERROR,2024-04-14 05:22:30.431238,2024-04-14 05:22:30.604418,0.17318
49,random,1,onesidedselection,0.0625,0.9913837726621645,COMPLETE,2024-04-14 05:22:30.644911,2024-04-14 05:22:58.428563,27.783652
50,ctgan,0.5,clustercentroid,0,0.9658236256325686,COMPLETE,2024-04-14 05:22:58.457980,2024-04-14 05:23:49.324756,50.866776
51,copulagan,auto,nearmiss,0.25,0.8816675439747278,COMPLETE,2024-04-14 05:23:49.361025,2024-04-14 05:24:28.232747,38.871722
52,tvae,1,instancehardness,auto,0.9000019921239388,COMPLETE,2024-04-14 05:24:28.281397,2024-04-14 05:25:02.843324,34.561927
53,fastml,0.5,instancehardness,0.0625,0.9606082765216193,COMPLETE,2024-04-14 05:25:02.885335,2024-04-14 05:25:46.369696,43.484361
54,adasyn,2,tomeklinks,0,-1.0,ERROR,2024-04-14 05:25:46.403591,2024-04-14 05:25:46.495656,0.092065
55,fastml,0.5,onesidedselection,0.5,0.9798118878240913,COMPLETE,2024-04-14 05:25:46.522120,2024-04-14 05:26:35.100622,48.578502
56,gaussiancopula,1,condensednn,0.125,0.9494485192921099,COMPLETE,2024-04-14 05:26:35.136710,2024-04-14 05:27:27.484976,52.348266
57,random,0,tomeklinks,0.5,0.9913837726621645,COMPLETE,2024-04-14 05:27:27.508798,2024-04-14 05:32:28.780637,301.271839
58,random,auto,onesidedselection,0.0625,0.9796340601880911,COMPLETE,2024-04-14 05:32:28.813673,2024-04-14 05:33:44.335674,75.522001
59,gaussiancopula,2,instancehardness,0.25,0.9468224675186347,COMPLETE,2024-04-14 05:33:44.372592,2024-04-14 05:34:19.810728,35.438136
60,adasyn,0.5,tomeklinks,0.25,-1.0,ERROR,2024-04-14 05:34:19.838890,2024-04-14 05:34:19.933926,0.095036
61,adasyn,1,onesidedselection,0.25,-1.0,ERROR,2024-04-14 05:34:19.959419,2024-04-14 05:34:20.055451,0.096032
62,smote,auto,nearmiss,0.25,0.9739983779350737,COMPLETE,2024-04-14 05:34:20.081070,2024-04-14 05:35:02.633855,42.552785
63,adasyn,0.5,tomeklinks,0.0625,-1.0,ERROR,2024-04-14 05:35:02.657453,2024-04-14 05:35:02.774119,0.116666
64,adasyn,1,nearmiss,0.5,-1.0,ERROR,2024-04-14 05:35:02.812653,2024-04-14 05:35:02.931820,0.119167
65,smote,0.25,tomeklinks,0.125,1.0,COMPLETE,2024-04-14 05:35:02.954756,2024-04-14 05:35:36.878188,33.923432
66,smote,0.25,clustercentroid,auto,0.9521337083750517,COMPLETE,2024-04-14 05:35:36.910472,2024-04-14 05:36:10.325749,33.415277
67,adasyn,0.5,onesidedselection,0.25,-1.0,ERROR,2024-04-14 05:36:10.367081,2024-04-14 05:36:10.492444,0.125363
68,gaussiancopula,0.25,instancehardness,auto,0.909097585321053,COMPLETE,2024-04-14 05:36:10.543098,2024-04-14 05:36:43.228494,32.685396
69,copulagan,2,condensednn,0,0.9624948809355972,COMPLETE,2024-04-14 05:36:43.244369,2024-04-14 05:37:26.421119,43.17675
70,fastml,0.5,instancehardness,0.25,0.9465009505406999,COMPLETE,2024-04-14 05:37:26.448584,2024-04-14 05:37:52.607739,26.159155
71,tvae,1,onesidedselection,0.125,0.9435741364531592,COMPLETE,2024-04-14 05:37:52.620793,2024-04-14 05:38:22.120812,29.500019
72,smote,0.25,random,auto,0.9656045333997438,COMPLETE,2024-04-14 05:38:22.139804,2024-04-14 05:38:44.131190,21.991386
73,gaussiancopula,0.5,instancehardness,0.25,0.9466959731869626,COMPLETE,2024-04-14 05:38:44.149643,2024-04-14 05:39:06.602127,22.452484
74,tvae,0.25,random,0.0625,0.9799058849033431,COMPLETE,2024-04-14 05:39:06.624231,2024-04-14 05:39:36.581819,29.957588
75,tvae,0.25,editednn,0,0.9655352351617016,COMPLETE,2024-04-14 05:39:36.614958,2024-04-14 05:40:15.338075,38.723117
76,fastml,0.5,clustercentroid,0,0.9826283453207126,COMPLETE,2024-04-14 05:40:15.352668,2024-04-14 05:40:34.484879,19.132211
77,ctgan,1,random,auto,0.9051990423176492,COMPLETE,2024-04-14 05:40:34.516561,2024-04-14 05:41:08.352736,33.836175
78,gaussiancopula,2,clustercentroid,0.25,0.9263721302097412,COMPLETE,2024-04-14 05:41:08.408331,2024-04-14 05:41:54.477061,46.06873
79,gaussiancopula,auto,onesidedselection,0.25,0.9462134885836594,COMPLETE,2024-04-14 05:41:54.509094,2024-04-14 05:42:46.893960,52.384866
80,smote,0,editednn,0.5,0.963217403413046,COMPLETE,2024-04-14 05:42:46.908465,2024-04-14 05:43:14.572836,27.664371
81,random,0.5,random,0.125,0.9912806883606661,COMPLETE,2024-04-14 05:43:14.597236,2024-04-14 05:43:47.350525,32.753289
82,fastml,auto,tomeklinks,0.5,0.9190088364291498,COMPLETE,2024-04-14 05:43:47.365258,2024-04-14 05:44:21.907667,34.542409
83,ctgan,0,clustercentroid,0.25,0.9686319784690142,COMPLETE,2024-04-14 05:44:21.931226,2024-04-14 05:44:48.349502,26.418276
84,random,2,editednn,0.125,0.9489683039799365,COMPLETE,2024-04-14 05:44:48.362271,2024-04-14 05:45:13.961940,25.599669
85,random,auto,random,0.0625,0.985579919874351,COMPLETE,2024-04-14 05:45:13.982366,2024-04-14 05:45:52.926899,38.944533
86,copulagan,1,condensednn,0.125,0.8987342652259518,COMPLETE,2024-04-14 05:45:52.964745,2024-04-14 05:46:26.097838,33.133093
87,smote,auto,clustercentroid,0,0.9643416680995095,COMPLETE,2024-04-14 05:46:26.115845,2024-04-14 05:46:40.004727,13.888882
88,smote,auto,onesidedselection,0.25,0.9640415062747228,COMPLETE,2024-04-14 05:46:40.017433,2024-04-14 05:46:55.700830,15.683397
89,ctgan,0.25,clustercentroid,0.5,0.9307273656545179,COMPLETE,2024-04-14 05:46:55.714569,2024-04-14 05:47:08.992974,13.278405
90,smote,2,condensednn,0.5,0.6469862763185663,COMPLETE,2024-04-14 05:47:09.006589,2024-04-14 05:47:23.029471,14.022882
91,random,1,condensednn,auto,0.897937303056228,COMPLETE,2024-04-14 05:47:23.042195,2024-04-14 05:47:35.323811,12.281616
92,copulagan,0.25,clustercentroid,0.25,0.9631193154631323,COMPLETE,2024-04-14 05:47:35.337057,2024-04-14 05:47:49.028108,13.691051
93,copulagan,auto,tomeklinks,0.0625,0.9360697133906767,COMPLETE,2024-04-14 05:47:49.041445,2024-04-14 05:48:07.080382,18.038937
94,copulagan,2,random,0.0625,0.9285210732941896,COMPLETE,2024-04-14 05:48:07.114461,2024-04-14 05:48:36.326378,29.211917
95,adasyn,0.25,clustercentroid,0,-1.0,ERROR,2024-04-14 05:48:36.357327,2024-04-14 05:48:36.434903,0.077576
96,adasyn,0.5,nearmiss,0,-1.0,ERROR,2024-04-14 05:48:36.457661,2024-04-14 05:48:36.540339,0.082678
97,random,0,instancehardness,0.25,0.9384992365300772,COMPLETE,2024-04-14 05:48:36.561893,2024-04-14 05:49:00.686391,24.124498
98,smote,0.25,onesidedselection,0,0.988678552050891,COMPLETE,2024-04-14 05:49:00.712306,2024-04-14 05:49:31.364869,30.652563
99,random,1,condensednn,0,0.991555169300834,COMPLETE,2024-04-14 05:49:31.381770,2024-04-14 05:49:56.215065,24.833295
100,adasyn,2,random,0.125,-1.0,ERROR,2024-04-14 05:49:56.235903,2024-04-14 05:49:56.322740,0.086837
101,random,1,nearmiss,auto,0.9521592482427692,COMPLETE,2024-04-14 05:49:56.345566,2024-04-14 05:50:19.570522,23.224956
102,tvae,0,condensednn,0,-1.0,ERROR,,,0.0
103,tvae,1,clustercentroid,0,0.954705362358874,COMPLETE,2024-04-14 05:50:38.258410,2024-04-14 05:51:13.345333,35.086923
104,tvae,auto,nearmiss,0.5,0.9232884765584423,COMPLETE,2024-04-14 05:51:13.372359,2024-04-14 05:51:28.189680,14.817321
105,copulagan,0.25,onesidedselection,0.0625,0.9460853613162907,COMPLETE,2024-04-14 05:51:28.202947,2024-04-14 05:51:41.251741,13.048794
106,smote,2,tomeklinks,0.125,0.970022710840642,COMPLETE,2024-04-14 05:51:41.264756,2024-04-14 05:51:55.227009,13.962253
107,smote,auto,editednn,auto,0.939883556335732,COMPLETE,2024-04-14 05:51:55.240187,2024-04-14 05:52:08.468218,13.228031
108,tvae,0.25,random,0.25,0.9742097187455769,COMPLETE,2024-04-14 05:52:08.481855,2024-04-14 05:52:21.458996,12.977141
109,fastml,0.5,nearmiss,0.0625,0.9767098224511144,COMPLETE,2024-04-14 05:52:21.473100,2024-04-14 05:52:33.830158,12.357058
110,fastml,0.5,condensednn,auto,0.9065524598034783,COMPLETE,2024-04-14 05:52:33.853275,2024-04-14 05:52:52.797798,18.944523
111,tvae,0.25,instancehardness,auto,0.8744469943813206,COMPLETE,2024-04-14 05:52:52.811614,2024-04-14 05:53:03.233796,10.422182
112,random,0.5,random,0.0625,0.9913106247482742,COMPLETE,2024-04-14 05:53:03.249586,2024-04-14 05:53:14.751803,11.502217
113,adasyn,0.25,instancehardness,0,-1.0,ERROR,2024-04-14 05:53:14.764410,2024-04-14 05:53:14.814112,0.049702
114,adasyn,0,nearmiss,0.25,0.9971159839748703,COMPLETE,2024-04-14 05:53:14.827198,2024-04-14 05:53:28.277250,13.450052
115,random,auto,random,auto,0.9686287344913974,COMPLETE,2024-04-14 05:53:28.290663,2024-04-14 05:53:38.499807,10.209144
116,ctgan,2,onesidedselection,auto,0.960388860729289,COMPLETE,2024-04-14 05:53:38.513414,2024-04-14 05:53:51.639479,13.126065
117,fastml,0.5,onesidedselection,auto,0.9798118878240913,COMPLETE,2024-04-14 05:53:51.653712,2024-04-14 05:54:04.381607,12.727895
118,gaussiancopula,auto,nearmiss,0.5,0.8852885454290141,COMPLETE,2024-04-14 05:54:04.396279,2024-04-14 05:54:14.843435,10.447156
119,copulagan,0,random,0,-1.0,ERROR,,,0.0
120,copulagan,0,onesidedselection,auto,0.9942440316744208,COMPLETE,2024-04-14 05:54:26.238913,2024-04-14 05:54:39.009846,12.770933
121,tvae,0.25,editednn,0.25,0.9409062563292712,COMPLETE,2024-04-14 05:54:39.023381,2024-04-14 05:54:49.835536,10.812155
122,smote,2,nearmiss,0.125,0.9684424842292855,COMPLETE,2024-04-14 05:54:49.848053,2024-04-14 05:55:01.153585,11.305532
123,random,0.25,onesidedselection,auto,0.9885118884531006,COMPLETE,2024-04-14 05:55:01.166738,2024-04-14 05:55:16.045518,14.87878
124,copulagan,0,instancehardness,0.125,0.9493820957813969,COMPLETE,2024-04-14 05:55:16.059070,2024-04-14 05:55:27.819780,11.76071
125,copulagan,auto,instancehardness,auto,0.8532133672673972,COMPLETE,2024-04-14 05:55:27.834713,2024-04-14 05:55:39.917238,12.082525
126,random,0,condensednn,0.5,0.866418962890084,COMPLETE,2024-04-14 05:55:39.933928,2024-04-14 05:55:50.429201,10.495273
127,random,0.25,instancehardness,auto,0.8723304000741909,COMPLETE,2024-04-14 05:55:50.446486,2024-04-14 05:56:08.288249,17.841763
128,ctgan,auto,onesidedselection,0.5,0.9488959186931493,COMPLETE,2024-04-14 05:56:08.302004,2024-04-14 05:56:39.036009,30.734005
129,copulagan,1,nearmiss,auto,0.9441391568209627,COMPLETE,2024-04-14 05:56:39.061216,2024-04-14 05:56:58.348761,19.287545
130,random,0.5,random,0,0.997103541582758,COMPLETE,2024-04-14 05:56:58.364304,2024-04-14 05:57:27.603157,29.238853
131,smote,0.5,onesidedselection,0.0625,0.9914138105359053,COMPLETE,2024-04-14 05:57:27.616563,2024-04-14 06:02:27.873402,300.256839
132,ctgan,auto,tomeklinks,auto,0.9290835309151171,COMPLETE,2024-04-14 06:02:27.916979,2024-04-14 06:03:45.105954,77.188975
133,ctgan,0,random,0.5,0.9856396211036075,COMPLETE,2024-04-14 06:03:45.138373,2024-04-14 06:04:12.279066,27.140693
134,ctgan,0.25,clustercentroid,0,0.9797563491015683,COMPLETE,2024-04-14 06:04:12.322326,2024-04-14 06:04:49.954978,37.632652
135,gaussiancopula,2,nearmiss,0.5,0.9616064358687315,COMPLETE,2024-04-14 06:04:50.004643,2024-04-14 06:05:49.522007,59.517364
136,tvae,2,onesidedselection,auto,0.9496855529579964,COMPLETE,2024-04-14 06:05:49.555510,2024-04-14 06:06:38.197708,48.642198
137,gaussiancopula,0.25,nearmiss,0.0625,0.9824080739330318,COMPLETE,2024-04-14 06:06:38.242151,2024-04-14 06:07:18.262389,40.020238
138,copulagan,0.5,clustercentroid,0,0.9742353374600436,COMPLETE,2024-04-14 06:07:18.301113,2024-04-14 06:07:44.331241,26.030128
139,ctgan,2,nearmiss,0.0625,0.9732256465691991,COMPLETE,2024-04-14 06:07:44.349898,2024-04-14 06:08:21.854545,37.504647
140,copulagan,0,nearmiss,auto,0.9520707199441607,COMPLETE,2024-04-14 06:08:21.883561,2024-04-14 06:08:46.926436,25.042875
141,ctgan,0.5,tomeklinks,0.5,0.9770860386431103,COMPLETE,2024-04-14 06:08:46.953460,2024-04-14 06:09:20.811393,33.857933
142,ctgan,0.5,nearmiss,0.25,0.9713569892318298,COMPLETE,2024-04-14 06:09:20.843017,2024-04-14 06:09:44.195374,23.352357
143,ctgan,0,random,auto,0.9687134055791731,COMPLETE,2024-04-14 06:09:44.212840,2024-04-14 06:10:17.829102,33.616262
144,smote,auto,onesidedselection,0.5,0.9640415062747228,COMPLETE,2024-04-14 06:10:17.860300,2024-04-14 06:10:46.040488,28.180188
145,fastml,2,random,0.125,0.9536668481170858,COMPLETE,2024-04-14 06:10:46.053486,2024-04-14 06:10:58.536698,12.483212
146,tvae,0.25,clustercentroid,0.0625,0.9657993185011187,COMPLETE,2024-04-14 06:10:58.550783,2024-04-14 06:11:13.083239,14.532456
147,fastml,2,tomeklinks,0,0.9720023066611474,COMPLETE,2024-04-14 06:11:13.097288,2024-04-14 06:11:26.764222,13.666934
148,ctgan,0.25,condensednn,0,0.9797563491015683,COMPLETE,2024-04-14 06:11:26.788651,2024-04-14 06:11:41.209590,14.420939
149,fastml,2,clustercentroid,0.125,0.9390993579630262,COMPLETE,2024-04-14 06:11:41.223804,2024-04-14 06:11:54.426338,13.202534
150,tvae,0.25,random,0,0.9655352351617016,COMPLETE,2024-04-14 06:11:54.439768,2024-04-14 06:12:08.010551,13.570783
151,ctgan,0.25,editednn,0.125,0.9491130490556705,COMPLETE,2024-04-14 06:12:08.024068,2024-04-14 06:12:20.447387,12.423319
152,smote,2,instancehardness,0.5,0.9053235129591647,COMPLETE,2024-04-14 06:12:20.460766,2024-04-14 06:12:31.313156,10.85239
153,ctgan,1,clustercentroid,0.25,0.9257675714674568,COMPLETE,2024-04-14 06:12:31.328940,2024-04-14 06:12:46.468528,15.139588
154,random,1,instancehardness,auto,0.8564948036925598,COMPLETE,2024-04-14 06:12:46.501370,2024-04-14 06:12:56.798419,10.297049
155,ctgan,1,condensednn,0.25,0.9097433405851973,COMPLETE,2024-04-14 06:12:56.812989,2024-04-14 06:13:23.349071,26.536082
156,adasyn,0,clustercentroid,0,-1.0,ERROR,,,0.0
157,random,0.5,instancehardness,0.0625,0.9519272718569026,COMPLETE,2024-04-14 06:13:35.061798,2024-04-14 06:13:46.622610,11.560812
158,ctgan,auto,condensednn,0.25,0.7861673672440793,COMPLETE,2024-04-14 06:13:46.641424,2024-04-14 06:14:27.287255,40.645831
159,adasyn,0.5,editednn,0.25,-1.0,ERROR,2024-04-14 06:14:27.315651,2024-04-14 06:14:27.398785,0.083134
160,tvae,1,random,auto,0.9244264113830707,COMPLETE,2024-04-14 06:14:27.416799,2024-04-14 06:14:56.523180,29.106381
161,adasyn,0,instancehardness,auto,0.9276043481245793,COMPLETE,2024-04-14 06:14:56.552303,2024-04-14 06:15:14.701640,18.149337
162,ctgan,auto,clustercentroid,auto,0.8659493153529885,COMPLETE,2024-04-14 06:15:14.715523,2024-04-14 06:15:46.207156,31.491633
163,ctgan,0.25,random,0.125,0.9660502535889552,COMPLETE,2024-04-14 06:15:46.221559,2024-04-14 06:16:12.190670,25.969111
164,random,1,onesidedselection,0.125,0.9913837726621645,COMPLETE,2024-04-14 06:16:12.218928,2024-04-14 06:16:36.367701,24.148773
165,adasyn,0.5,condensednn,0,-1.0,ERROR,2024-04-14 06:16:36.393969,2024-04-14 06:16:36.479027,0.085058
166,fastml,2,onesidedselection,0.5,0.9663905667067545,COMPLETE,2024-04-14 06:16:36.498171,2024-04-14 06:17:01.305487,24.807316
167,gaussiancopula,auto,onesidedselection,0.5,0.9462134885836594,COMPLETE,2024-04-14 06:17:01.339022,2024-04-14 06:17:59.182633,57.843611
168,adasyn,0.5,onesidedselection,0,-1.0,ERROR,2024-04-14 06:17:59.213937,2024-04-14 06:17:59.322901,0.108964
169,ctgan,2,instancehardness,auto,0.8875070881356147,COMPLETE,2024-04-14 06:17:59.365201,2024-04-14 06:18:34.771211,35.40601
170,fastml,0.25,tomeklinks,0.5,0.968559108148648,COMPLETE,2024-04-14 06:18:34.802462,2024-04-14 06:19:30.528414,55.725952
171,random,0,editednn,0.125,0.963217403413046,COMPLETE,2024-04-14 06:19:30.570210,2024-04-14 06:20:11.408318,40.838108
172,copulagan,auto,editednn,0.5,0.718515395921994,COMPLETE,2024-04-14 06:20:11.442822,2024-04-14 06:20:44.189442,32.74662
173,gaussiancopula,0.5,random,0.25,0.9629962489430033,COMPLETE,2024-04-14 06:20:44.228173,2024-04-14 06:21:16.470546,32.242373
174,tvae,2,instancehardness,auto,0.8350771081660215,COMPLETE,2024-04-14 06:21:16.487605,2024-04-14 06:21:40.690994,24.203389
175,copulagan,0.5,clustercentroid,0.25,0.9493298080431399,COMPLETE,2024-04-14 06:21:40.710850,2024-04-14 06:22:12.612163,31.901313
176,copulagan,0.5,onesidedselection,0,0.9742353374600436,COMPLETE,2024-04-14 06:22:12.625659,2024-04-14 06:22:35.911947,23.286288
177,fastml,1,condensednn,0.125,0.9302602199561486,COMPLETE,2024-04-14 06:22:35.926231,2024-04-14 06:23:13.368061,37.44183
178,tvae,0.25,clustercentroid,0.25,0.9518253247890661,COMPLETE,2024-04-14 06:23:13.387392,2024-04-14 06:23:48.253016,34.865624
179,tvae,0.25,nearmiss,0.5,0.9738335954655846,COMPLETE,2024-04-14 06:23:48.275495,2024-04-14 06:24:12.605080,24.329585
180,ctgan,0.5,nearmiss,auto,0.9688807207124527,COMPLETE,2024-04-14 06:24:12.631045,2024-04-14 06:24:37.567940,24.936895
181,gaussiancopula,0,onesidedselection,0.125,0.9942440316744208,COMPLETE,2024-04-14 06:24:37.594476,2024-04-14 06:25:24.916217,47.321741
182,gaussiancopula,0,nearmiss,0.125,0.9971159839748703,COMPLETE,2024-04-14 06:25:24.930060,2024-04-14 06:25:55.382250,30.45219
183,ctgan,0.5,instancehardness,0.125,0.9437999612964602,COMPLETE,2024-04-14 06:25:55.407711,2024-04-14 06:26:25.234312,29.826601
184,ctgan,1,nearmiss,0.125,0.9650603059952697,COMPLETE,2024-04-14 06:26:25.254888,2024-04-14 06:26:54.808576,29.553688
185,copulagan,2,instancehardness,0.25,0.9356591671521757,COMPLETE,2024-04-14 06:26:54.823723,2024-04-14 06:27:25.248998,30.425275
186,copulagan,2,condensednn,0.0625,0.9291502387816384,COMPLETE,2024-04-14 06:27:25.270229,2024-04-14 06:28:38.167472,72.897243
187,copulagan,auto,nearmiss,auto,0.890341300021836,COMPLETE,2024-04-14 06:28:38.195465,2024-04-14 06:29:02.021165,23.8257
188,ctgan,0.25,clustercentroid,0.0625,0.9827379701511519,COMPLETE,2024-04-14 06:29:02.042183,2024-04-14 06:29:29.845479,27.803296
189,fastml,1,random,0.25,0.9564366626667096,COMPLETE,2024-04-14 06:29:29.871111,2024-04-14 06:30:02.991707,33.120596
190,random,0.5,instancehardness,0.125,0.9244738630452584,COMPLETE,2024-04-14 06:30:03.020692,2024-04-14 06:30:22.692873,19.672181
191,ctgan,2,editednn,auto,0.8915152014719296,COMPLETE,2024-04-14 06:30:22.707257,2024-04-14 06:30:35.919544,13.212287
192,tvae,2,condensednn,auto,0.817736045898686,COMPLETE,2024-04-14 06:30:35.943183,2024-04-14 06:30:52.831721,16.888538
193,gaussiancopula,auto,editednn,0,0.940348238763076,COMPLETE,2024-04-14 06:30:52.845980,2024-04-14 06:31:06.089108,13.243128
194,copulagan,0.25,instancehardness,auto,0.9218638854415511,COMPLETE,2024-04-14 06:31:06.104195,2024-04-14 06:31:18.260029,12.155834
195,ctgan,1,tomeklinks,0.0625,0.9598962171149047,COMPLETE,2024-04-14 06:31:18.275108,2024-04-14 06:31:31.989056,13.713948
196,adasyn,2,instancehardness,0.0625,-1.0,ERROR,2024-04-14 06:31:32.003658,2024-04-14 06:31:32.058489,0.054831
197,gaussiancopula,auto,instancehardness,0.125,0.9231402279537242,COMPLETE,2024-04-14 06:31:32.071037,2024-04-14 06:31:44.937856,12.866819
