trial_id,oversampling_method,oversampling_threshold,undersampling_method,undersampling_threshold,value,state,start_time,complete_time,total_time
46,random,0,random,0.0625,0.8890208296814007,COMPLETE,2024-04-12 20:02:50.398847,2024-04-12 20:03:12.429324,22.030477
47,tvae,auto,condensednn,0.125,0.4121624659439372,COMPLETE,2024-04-12 20:03:12.454762,2024-04-12 20:03:38.948756,26.493994
48,adasyn,0,nearmiss,auto,0.5559480676328502,COMPLETE,2024-04-12 20:03:38.970891,2024-04-12 20:04:02.989677,24.018786
49,adasyn,0.5,instancehardness,auto,-1.0,ERROR,2024-04-12 20:04:03.014754,2024-04-12 20:04:03.197416,0.182662
50,fastml,0.25,tomeklinks,0,0.6275814119548265,COMPLETE,2024-04-12 20:04:03.221696,2024-04-12 20:04:17.947649,14.725953
51,random,2,tomeklinks,0.5,0.5625597539177786,COMPLETE,2024-04-12 20:04:17.964134,2024-04-12 20:04:37.269444,19.30531
52,gaussiancopula,1,clustercentroid,0.125,0.8806584362139918,COMPLETE,2024-04-12 20:04:37.286071,2024-04-12 20:05:56.858842,79.572771
53,random,0.5,random,auto,0.934156378600823,COMPLETE,2024-04-12 20:05:56.874810,2024-04-12 20:06:28.688606,31.813796
54,copulagan,0.5,onesidedselection,0.25,-1.0,ERROR,2024-04-12 20:06:28.712544,2024-04-12 20:06:29.181054,0.46851
55,gaussiancopula,2,instancehardness,0.0625,0.6492007601693552,COMPLETE,2024-04-12 20:06:29.205120,2024-04-12 20:07:01.966040,32.76092
56,gaussiancopula,2,nearmiss,0.25,0.8515757557503288,COMPLETE,2024-04-12 20:07:02.003126,2024-04-12 20:07:47.419331,45.416205
57,gaussiancopula,0,random,0.25,0.8890208296814007,COMPLETE,2024-04-12 20:07:47.443949,2024-04-12 20:08:16.386396,28.942447
58,fastml,0.5,random,0.25,0.5148321479692253,COMPLETE,2024-04-12 20:08:16.402469,2024-04-12 20:08:40.489340,24.086871
59,ctgan,1,condensednn,0.5,-1.0,ERROR,2024-04-12 20:08:40.507261,2024-04-12 20:08:41.023401,0.51614
60,adasyn,1,clustercentroid,0.0625,-1.0,ERROR,2024-04-12 20:08:41.048837,2024-04-12 20:08:41.291315,0.242478
61,random,1,clustercentroid,0.0625,0.9095755638965516,COMPLETE,2024-04-12 20:08:41.320771,2024-04-12 20:10:43.326758,122.005987
62,fastml,1,tomeklinks,0,0.6275814119548265,COMPLETE,2024-04-12 20:10:43.350352,2024-04-12 20:10:58.252677,14.902325
63,random,auto,tomeklinks,0.0625,0.5625597539177786,COMPLETE,2024-04-12 20:10:58.282307,2024-04-12 20:11:42.547439,44.265132
64,random,auto,random,0.0625,0.934156378600823,COMPLETE,2024-04-12 20:11:42.575927,2024-04-12 20:12:25.957884,43.381957
65,ctgan,auto,clustercentroid,0.5,-1.0,ERROR,2024-04-12 20:12:25.982637,2024-04-12 20:12:26.570540,0.587903
66,gaussiancopula,auto,onesidedselection,auto,0.5702598547008272,COMPLETE,2024-04-12 20:12:26.600675,2024-04-12 20:12:43.266690,16.666015
67,copulagan,0.25,random,0.25,-1.0,ERROR,2024-04-12 20:12:43.285457,2024-04-12 20:12:43.789525,0.504068
68,random,1,editednn,0,0.9342032185753956,COMPLETE,2024-04-12 20:12:43.802930,2024-04-12 20:13:08.997545,25.194615
69,gaussiancopula,1,nearmiss,0.125,0.8515757557503288,COMPLETE,2024-04-12 20:13:09.021932,2024-04-12 20:13:37.437224,28.415292
70,adasyn,2,tomeklinks,0.5,-1.0,ERROR,2024-04-12 20:13:37.467839,2024-04-12 20:13:37.550408,0.082569
71,ctgan,0.5,instancehardness,0.0625,-1.0,ERROR,2024-04-12 20:13:37.567899,2024-04-12 20:13:38.105163,0.537264
72,tvae,auto,nearmiss,0.25,0.9219061413046702,COMPLETE,2024-04-12 20:13:38.129735,2024-04-12 20:14:07.613623,29.483888
73,fastml,0.25,instancehardness,0,0.6275814119548265,COMPLETE,2024-04-12 20:14:07.628269,2024-04-12 20:14:23.975464,16.347195
74,gaussiancopula,2,nearmiss,0.125,0.8515757557503288,COMPLETE,2024-04-12 20:14:23.989296,2024-04-12 20:14:46.544607,22.555311
75,fastml,0.5,tomeklinks,0.25,0.893131059496408,COMPLETE,2024-04-12 20:14:46.565648,2024-04-12 20:15:14.699931,28.134283
76,smote,0,editednn,auto,0.4098569468939839,COMPLETE,2024-04-12 20:15:14.723708,2024-04-12 20:15:26.646382,11.922674
77,ctgan,0,onesidedselection,0,-1.0,ERROR,,,0.0
78,random,auto,editednn,0,0.9342032185753956,COMPLETE,2024-04-12 20:15:27.278489,2024-04-12 20:15:55.458294,28.179805
79,adasyn,2,clustercentroid,0.5,-1.0,ERROR,2024-04-12 20:15:55.482597,2024-04-12 20:15:55.538826,0.056229
80,ctgan,0,editednn,0.25,-1.0,ERROR,2024-04-12 20:15:55.556315,2024-04-12 20:15:56.188820,0.632505
81,random,0.5,onesidedselection,0.25,0.5457351290684624,COMPLETE,2024-04-12 20:15:56.213808,2024-04-12 20:16:13.175309,16.961501
82,copulagan,2,clustercentroid,0.125,-1.0,ERROR,2024-04-12 20:16:13.188425,2024-04-12 20:16:13.742705,0.55428
83,adasyn,0.25,nearmiss,auto,-1.0,ERROR,2024-04-12 20:16:13.773844,2024-04-12 20:16:13.903140,0.129296
84,smote,0.25,nearmiss,0.25,0.5518972272784908,COMPLETE,2024-04-12 20:16:13.928417,2024-04-12 20:16:47.615870,33.687453
85,fastml,0.25,random,auto,0.5148321479692253,COMPLETE,2024-04-12 20:16:47.646395,2024-04-12 20:17:25.562970,37.916575
86,gaussiancopula,0,instancehardness,0,-1.0,ERROR,,,0.0
87,adasyn,0.5,nearmiss,0,-1.0,ERROR,2024-04-12 20:18:24.221351,2024-04-12 20:18:24.386422,0.165071
88,smote,1,clustercentroid,auto,0.8972415089642599,COMPLETE,2024-04-12 20:18:24.413138,2024-04-12 20:21:22.393390,177.980252
89,smote,0,condensednn,0,-1.0,ERROR,,,0.0
90,adasyn,0.25,instancehardness,0.5,-1.0,ERROR,2024-04-12 20:22:18.062888,2024-04-12 20:22:18.223735,0.160847
91,ctgan,0.5,onesidedselection,0.25,-1.0,ERROR,2024-04-12 20:22:18.257109,2024-04-12 20:22:18.949232,0.692123
92,adasyn,1,tomeklinks,0.25,-1.0,ERROR,2024-04-12 20:22:18.981701,2024-04-12 20:22:19.232805,0.251104
93,ctgan,0,condensednn,0.125,-1.0,ERROR,2024-04-12 20:22:19.263324,2024-04-12 20:22:19.969410,0.706086
94,copulagan,0.5,editednn,auto,-1.0,ERROR,2024-04-12 20:22:20.002793,2024-04-12 20:22:20.724709,0.721916
95,gaussiancopula,0.5,editednn,auto,0.4017582618013519,COMPLETE,2024-04-12 20:22:20.751627,2024-04-12 20:22:40.044563,19.292936
96,fastml,2,condensednn,0.0625,0.4111645755509768,COMPLETE,2024-04-12 20:22:40.082090,2024-04-12 20:23:26.354956,46.272866
97,tvae,auto,nearmiss,0.0625,0.9219061413046702,COMPLETE,2024-04-12 20:23:26.392055,2024-04-12 20:24:10.051957,43.659902
98,adasyn,auto,instancehardness,0,-1.0,ERROR,2024-04-12 20:24:10.098627,2024-04-12 20:24:10.349866,0.251239
99,gaussiancopula,1,condensednn,auto,0.3729079093988239,COMPLETE,2024-04-12 20:24:10.385738,2024-04-12 20:24:43.328102,32.942364
100,copulagan,1,random,0.25,-1.0,ERROR,2024-04-12 20:24:43.348437,2024-04-12 20:24:43.909179,0.560742
101,gaussiancopula,2,instancehardness,0.125,0.6492007601693552,COMPLETE,2024-04-12 20:24:43.925598,2024-04-12 20:25:09.166419,25.240821
102,fastml,0.25,random,0.5,0.5148321479692253,COMPLETE,2024-04-12 20:25:09.190834,2024-04-12 20:25:25.462892,16.272058
103,adasyn,auto,condensednn,0.5,-1.0,ERROR,2024-04-12 20:25:25.481870,2024-04-12 20:25:25.611511,0.129641
104,ctgan,0,clustercentroid,0.125,-1.0,ERROR,2024-04-12 20:25:25.635160,2024-04-12 20:25:26.176166,0.541006
105,adasyn,0.5,tomeklinks,0.0625,-1.0,ERROR,2024-04-12 20:25:26.201346,2024-04-12 20:25:26.371449,0.170103
106,smote,2,nearmiss,0,0.5707835559628051,COMPLETE,2024-04-12 20:25:26.388182,2024-04-12 20:25:42.239384,15.851202
107,tvae,0,onesidedselection,0,-1.0,ERROR,,,0.0
108,smote,1,random,0.125,0.5355470509172486,COMPLETE,2024-04-12 20:26:10.558373,2024-04-12 20:26:28.516678,17.958305
109,tvae,0.25,condensednn,auto,0.4121624659439372,COMPLETE,2024-04-12 20:26:28.530612,2024-04-12 20:26:50.379194,21.848582
110,gaussiancopula,0,condensednn,0.125,0.4167585355069958,COMPLETE,2024-04-12 20:26:50.395738,2024-04-12 20:27:10.879561,20.483823
111,fastml,1,tomeklinks,auto,0.893131059496408,COMPLETE,2024-04-12 20:27:10.895143,2024-04-12 20:27:46.722773,35.82763
112,random,1,random,0.25,0.934156378600823,COMPLETE,2024-04-12 20:27:46.746438,2024-04-12 20:28:52.512066,65.765628
113,fastml,1,instancehardness,0.0625,0.930112411593893,COMPLETE,2024-04-12 20:28:52.542392,2024-04-12 20:29:21.108236,28.565844
114,smote,0,random,0.0625,0.8890208296814007,COMPLETE,2024-04-12 20:29:21.125947,2024-04-12 20:29:46.957139,25.831192
115,random,1,condensednn,0.125,0.41616177335131577,COMPLETE,2024-04-12 20:29:46.983496,2024-04-12 20:30:05.546344,18.562848
116,smote,auto,condensednn,0.25,0.4107185037031447,COMPLETE,2024-04-12 20:30:05.567529,2024-04-12 20:30:26.707730,21.140201
117,copulagan,0.25,clustercentroid,0.25,-1.0,ERROR,2024-04-12 20:30:26.762490,2024-04-12 20:30:27.710202,0.947712
118,smote,auto,onesidedselection,0.0625,0.5386493132392176,COMPLETE,2024-04-12 20:30:27.740529,2024-04-12 20:31:03.257870,35.517341
119,adasyn,0.5,nearmiss,0.5,-1.0,ERROR,2024-04-12 20:31:03.273773,2024-04-12 20:31:03.404074,0.130301
120,ctgan,0.5,tomeklinks,0.25,-1.0,ERROR,2024-04-12 20:31:03.427990,2024-04-12 20:31:03.975652,0.547662
121,tvae,2,onesidedselection,0.0625,0.8884434774829306,COMPLETE,2024-04-12 20:31:04.002943,2024-04-12 20:31:39.757399,35.754456
122,adasyn,0,tomeklinks,auto,0.5145355609810586,COMPLETE,2024-04-12 20:31:39.773389,2024-04-12 20:31:56.062101,16.288712
123,tvae,0,condensednn,auto,0.4167585355069958,COMPLETE,2024-04-12 20:31:56.099860,2024-04-12 20:32:16.662392,20.562532
124,gaussiancopula,0.5,nearmiss,0.25,0.8515757557503288,COMPLETE,2024-04-12 20:32:16.679589,2024-04-12 20:32:52.906202,36.226613
125,smote,0,clustercentroid,0.0625,0.8890020654726537,COMPLETE,2024-04-12 20:32:52.938698,2024-04-12 20:35:11.984444,139.045746
126,fastml,auto,random,0.0625,0.5148321479692253,COMPLETE,2024-04-12 20:35:11.999146,2024-04-12 20:35:40.751446,28.7523
127,ctgan,0.25,editednn,0.0625,-1.0,ERROR,2024-04-12 20:35:40.766412,2024-04-12 20:35:41.224756,0.458344
128,fastml,0,instancehardness,0.5,0.8972344030495059,COMPLETE,2024-04-12 20:35:41.237528,2024-04-12 20:36:14.598473,33.360945
129,random,1,nearmiss,0.5,0.8889191268045894,COMPLETE,2024-04-12 20:36:14.640191,2024-04-12 20:36:41.309878,26.669687
130,adasyn,0.25,random,0.5,-1.0,ERROR,2024-04-12 20:36:41.325666,2024-04-12 20:36:41.501510,0.175844
131,adasyn,0,instancehardness,0.125,0.8972344030495059,COMPLETE,2024-04-12 20:36:41.526855,2024-04-12 20:37:08.109640,26.582785
132,fastml,0,onesidedselection,0.25,0.876652241009125,COMPLETE,2024-04-12 20:37:08.134150,2024-04-12 20:37:29.161374,21.027224
133,random,0,clustercentroid,0.0625,0.8890020654726537,COMPLETE,2024-04-12 20:37:29.185573,2024-04-12 20:38:39.981717,70.796144
134,copulagan,2,clustercentroid,0.25,-1.0,ERROR,2024-04-12 20:38:40.012245,2024-04-12 20:38:40.537139,0.524894
135,tvae,auto,condensednn,0,0.5601192965027387,COMPLETE,2024-04-12 20:38:40.561681,2024-04-12 20:39:13.831271,33.26959
136,copulagan,0.25,random,0.0625,-1.0,ERROR,2024-04-12 20:39:13.858168,2024-04-12 20:39:14.480464,0.622296
137,gaussiancopula,0,nearmiss,0,-1.0,ERROR,,,0.0
138,random,1,instancehardness,0.125,0.9219061413046702,COMPLETE,2024-04-12 20:39:56.833213,2024-04-12 20:40:33.290164,36.456951
139,adasyn,0.5,condensednn,0,-1.0,ERROR,2024-04-12 20:40:33.313698,2024-04-12 20:40:33.368169,0.054471
140,fastml,1,onesidedselection,auto,0.5490691564969051,COMPLETE,2024-04-12 20:40:33.384425,2024-04-12 20:41:00.104435,26.72001
141,adasyn,0.25,instancehardness,0.25,-1.0,ERROR,2024-04-12 20:41:00.128698,2024-04-12 20:41:00.251637,0.122939
142,tvae,2,onesidedselection,0,0.5601192965027387,COMPLETE,2024-04-12 20:41:00.277681,2024-04-12 20:41:18.085658,17.807977
143,adasyn,auto,editednn,0.5,-1.0,ERROR,2024-04-12 20:41:18.109635,2024-04-12 20:41:18.234213,0.124578
144,gaussiancopula,auto,onesidedselection,0.25,0.5702598547008272,COMPLETE,2024-04-12 20:41:18.258192,2024-04-12 20:41:37.014360,18.756168
145,adasyn,auto,onesidedselection,0.0625,-1.0,ERROR,2024-04-12 20:41:37.039904,2024-04-12 20:41:37.231210,0.191306
146,adasyn,auto,condensednn,0.0625,-1.0,ERROR,2024-04-12 20:41:37.247613,2024-04-12 20:41:37.417161,0.169548
147,random,0.5,editednn,0.0625,0.40010081908518325,COMPLETE,2024-04-12 20:41:37.441124,2024-04-12 20:41:54.727591,17.286467
148,fastml,1,condensednn,0.0625,0.4111645755509768,COMPLETE,2024-04-12 20:41:54.752902,2024-04-12 20:42:29.655765,34.902863
149,gaussiancopula,auto,clustercentroid,0.25,0.8806584362139918,COMPLETE,2024-04-12 20:42:29.682213,2024-04-12 20:45:01.173749,151.491536
150,tvae,0.5,condensednn,0.0625,0.4121624659439372,COMPLETE,2024-04-12 20:45:01.187175,2024-04-12 20:45:20.839137,19.651962
151,copulagan,0,nearmiss,0,-1.0,ERROR,,,0.0
152,fastml,0.25,nearmiss,0,0.6275814119548265,COMPLETE,2024-04-12 20:45:21.408719,2024-04-12 20:45:39.247797,17.839078
153,gaussiancopula,0.25,clustercentroid,auto,0.8806584362139918,COMPLETE,2024-04-12 20:45:39.269644,2024-04-12 20:46:58.184170,78.914526
154,copulagan,0.5,random,0,-1.0,ERROR,2024-04-12 20:46:58.198657,2024-04-12 20:46:58.791699,0.593042
155,smote,0,instancehardness,auto,0.8972344030495059,COMPLETE,2024-04-12 20:46:58.805971,2024-04-12 20:47:20.833118,22.027147
156,smote,0.5,tomeklinks,0.5,0.558189642871412,COMPLETE,2024-04-12 20:47:20.858445,2024-04-12 20:47:42.158591,21.300146
157,tvae,0.25,nearmiss,0.25,0.9219061413046702,COMPLETE,2024-04-12 20:47:42.176835,2024-04-12 20:48:12.357314,30.180479
158,gaussiancopula,0.25,nearmiss,0.5,0.8515757557503288,COMPLETE,2024-04-12 20:48:12.380859,2024-04-12 20:48:41.294501,28.913642
159,copulagan,auto,clustercentroid,0.5,-1.0,ERROR,2024-04-12 20:48:41.335473,2024-04-12 20:48:42.393726,1.058253
160,fastml,0,condensednn,0,-1.0,ERROR,,,0.0
161,fastml,0.25,instancehardness,0.125,0.930112411593893,COMPLETE,2024-04-12 20:49:43.566186,2024-04-12 20:50:33.686294,50.120108
162,fastml,0,random,0,-1.0,ERROR,,,0.0
163,adasyn,1,onesidedselection,auto,-1.0,ERROR,2024-04-12 20:51:08.826416,2024-04-12 20:51:08.888753,0.062337
164,adasyn,0,instancehardness,0.0625,0.8972344030495059,COMPLETE,2024-04-12 20:51:08.902515,2024-04-12 20:51:42.088605,33.18609
165,smote,1,onesidedselection,0.125,0.5386493132392176,COMPLETE,2024-04-12 20:51:42.112904,2024-04-12 20:51:57.812444,15.69954
166,random,0.5,condensednn,0.5,0.41616177335131577,COMPLETE,2024-04-12 20:51:57.837140,2024-04-12 20:52:21.323732,23.486592
167,adasyn,2,nearmiss,0,-1.0,ERROR,2024-04-12 20:52:21.338553,2024-04-12 20:52:21.581527,0.242974
168,gaussiancopula,2,tomeklinks,0.5,0.522785387084738,COMPLETE,2024-04-12 20:52:21.621100,2024-04-12 20:52:48.060550,26.43945
169,ctgan,1,clustercentroid,0.5,-1.0,ERROR,2024-04-12 20:52:48.078836,2024-04-12 20:52:48.700056,0.62122
170,gaussiancopula,0.5,nearmiss,0.0625,0.8515757557503288,COMPLETE,2024-04-12 20:52:48.727463,2024-04-12 20:53:43.629841,54.902378
171,random,1,instancehardness,0.5,0.9219061413046702,COMPLETE,2024-04-12 20:53:43.661514,2024-04-12 20:54:22.400066,38.738552
172,smote,0,onesidedselection,0.25,0.876652241009125,COMPLETE,2024-04-12 20:54:22.425353,2024-04-12 20:54:47.721678,25.296325
173,tvae,0.25,onesidedselection,0.0625,0.8884434774829306,COMPLETE,2024-04-12 20:54:47.735724,2024-04-12 20:55:13.539431,25.803707
174,adasyn,0.5,condensednn,0.125,-1.0,ERROR,2024-04-12 20:55:13.565263,2024-04-12 20:55:13.739659,0.174396
175,gaussiancopula,0.5,random,0.25,0.5421416875503263,COMPLETE,2024-04-12 20:55:13.765918,2024-04-12 20:55:29.242451,15.476533
176,tvae,0,onesidedselection,0.125,0.876652241009125,COMPLETE,2024-04-12 20:55:29.274023,2024-04-12 20:55:50.307034,21.033011
177,gaussiancopula,0.25,nearmiss,auto,0.8515757557503288,COMPLETE,2024-04-12 20:55:50.328382,2024-04-12 20:56:13.630024,23.301642
178,gaussiancopula,0.25,editednn,0.5,0.4017582618013519,COMPLETE,2024-04-12 20:56:13.646070,2024-04-12 20:56:24.458022,10.811952
179,smote,2,editednn,0.0625,0.3913540576587668,COMPLETE,2024-04-12 20:56:24.477264,2024-04-12 20:56:34.675661,10.198397
180,copulagan,2,nearmiss,0.5,-1.0,ERROR,2024-04-12 20:56:34.699685,2024-04-12 20:56:35.404332,0.704647
181,copulagan,0.25,condensednn,0.125,-1.0,ERROR,2024-04-12 20:56:35.433832,2024-04-12 20:56:36.122455,0.688623
182,fastml,auto,instancehardness,0.25,0.930112411593893,COMPLETE,2024-04-12 20:56:36.143999,2024-04-12 20:57:11.872539,35.72854
183,random,2,editednn,auto,0.40010081908518325,COMPLETE,2024-04-12 20:57:11.902657,2024-04-12 20:57:26.860070,14.957413
184,gaussiancopula,0,onesidedselection,auto,0.876652241009125,COMPLETE,2024-04-12 20:57:26.892714,2024-04-12 20:58:06.162843,39.270129
185,adasyn,2,random,0.5,-1.0,ERROR,2024-04-12 20:58:06.189493,2024-04-12 20:58:06.424580,0.235087
186,tvae,2,onesidedselection,0.25,0.8884434774829306,COMPLETE,2024-04-12 20:58:06.456589,2024-04-12 20:58:42.785802,36.329213
187,fastml,2,instancehardness,auto,0.930112411593893,COMPLETE,2024-04-12 20:58:42.833006,2024-04-12 20:59:11.581560,28.748554
188,random,0.25,editednn,0.25,0.40010081908518325,COMPLETE,2024-04-12 20:59:11.605842,2024-04-12 20:59:22.854583,11.248741
189,copulagan,2,condensednn,auto,-1.0,ERROR,2024-04-12 20:59:22.869155,2024-04-12 20:59:23.331526,0.462371
190,gaussiancopula,2,tomeklinks,auto,0.522785387084738,COMPLETE,2024-04-12 20:59:23.357715,2024-04-12 20:59:38.446784,15.089069
191,fastml,0.25,editednn,auto,0.42573913143435177,COMPLETE,2024-04-12 20:59:38.471546,2024-04-12 21:00:01.147640,22.676094
192,tvae,0,nearmiss,0.5,0.5559480676328502,COMPLETE,2024-04-12 21:00:01.188342,2024-04-12 21:00:34.329761,33.141419
193,gaussiancopula,auto,condensednn,0.5,0.3729079093988239,COMPLETE,2024-04-12 21:00:34.352267,2024-04-12 21:01:06.088115,31.735848
194,random,0.25,random,auto,0.934156378600823,COMPLETE,2024-04-12 21:01:06.119692,2024-04-12 21:01:39.844674,33.724982
195,ctgan,0,condensednn,0.5,-1.0,ERROR,2024-04-12 21:01:39.868624,2024-04-12 21:01:40.431917,0.563293
196,tvae,0,clustercentroid,auto,0.8890020654726537,COMPLETE,2024-04-12 21:01:40.453530,2024-04-12 21:03:53.825982,133.372452
197,ctgan,0.25,nearmiss,0,-1.0,ERROR,2024-04-12 21:03:53.852079,2024-04-12 21:03:54.431900,0.579821
198,copulagan,0.25,nearmiss,0.0625,-1.0,ERROR,2024-04-12 21:03:54.470261,2024-04-12 21:03:55.041533,0.571272
199,adasyn,auto,random,0.0625,-1.0,ERROR,2024-04-12 21:03:55.070623,2024-04-12 21:03:55.237355,0.166732
200,gaussiancopula,2,condensednn,0.125,0.3729079093988239,COMPLETE,2024-04-12 21:03:55.261979,2024-04-12 21:04:09.776510,14.514531
201,gaussiancopula,0,nearmiss,0.125,0.5559480676328502,COMPLETE,2024-04-12 21:04:09.791737,2024-04-12 21:04:31.062725,21.270988
202,adasyn,1,onesidedselection,0.125,-1.0,ERROR,2024-04-12 21:04:31.077109,2024-04-12 21:04:31.136096,0.058987
203,adasyn,0,tomeklinks,0.125,0.5145355609810586,COMPLETE,2024-04-12 21:04:31.152397,2024-04-12 21:04:56.291482,25.139085
204,copulagan,0.25,nearmiss,auto,-1.0,ERROR,2024-04-12 21:04:56.328540,2024-04-12 21:04:57.247744,0.919204
205,fastml,2,tomeklinks,0.25,0.893131059496408,COMPLETE,2024-04-12 21:04:57.277463,2024-04-12 21:05:40.708987,43.431524
