trial_id,oversampling_method,oversampling_threshold,undersampling_method,undersampling_threshold,value,state,start_time,complete_time,total_time
1,fastml,1,condensednn,0.5,0.954569910131458,COMPLETE,2024-04-09 22:57:30.892798,2024-04-09 22:58:05.876657,34.983859
2,copulagan,0,onesidedselection,0.5,0.9674142913114406,COMPLETE,2024-04-09 22:58:05.895181,2024-04-09 23:07:15.035305,549.140124
3,fastml,auto,condensednn,0.5,0.954569910131458,COMPLETE,2024-04-09 23:07:15.049676,2024-04-09 23:08:01.009950,45.960274
4,random,auto,editednn,auto,0.9470305159089977,COMPLETE,2024-04-09 23:08:01.024121,2024-04-09 23:08:16.761922,15.737801
5,tvae,1,random,0,0.9598186692051459,COMPLETE,2024-04-09 23:08:16.785761,2024-04-09 23:12:27.014613,250.228852
6,smote,0.5,nearmiss,0.0625,0.9630836047774158,COMPLETE,2024-04-09 23:12:27.053176,2024-04-09 23:13:10.577731,43.524555
7,adasyn,0.25,tomeklinks,0,0.9663215546311027,COMPLETE,2024-04-09 23:13:10.605284,2024-04-09 23:13:31.105455,20.500171
8,ctgan,0.25,nearmiss,auto,0.9685298875456574,COMPLETE,2024-04-09 23:13:31.119341,2024-04-09 23:21:53.229753,502.110412
9,fastml,0.5,condensednn,0.0625,0.954569910131458,COMPLETE,2024-04-09 23:21:53.254014,2024-04-09 23:22:31.406821,38.152807
10,ctgan,2,onesidedselection,0,0.9663595349625993,COMPLETE,2024-04-09 23:22:31.424220,2024-04-09 23:23:11.796352,40.372132
11,gaussiancopula,2,nearmiss,0.0625,0.9631235583599652,COMPLETE,2024-04-09 23:23:11.810919,2024-04-09 23:23:43.858723,32.047804
12,tvae,0.5,clustercentroid,0.5,0.9641760733427902,COMPLETE,2024-04-09 23:23:43.879367,2024-04-09 23:31:23.749376,459.870009
13,ctgan,1,clustercentroid,0.125,0.9717590524699151,COMPLETE,2024-04-09 23:31:23.763374,2024-04-09 23:33:45.836198,142.072824
14,tvae,0.5,condensednn,auto,0.952418523688882,COMPLETE,2024-04-09 23:33:45.850740,2024-04-09 23:34:07.307995,21.457255
15,random,auto,editednn,0.25,0.9470305159089977,COMPLETE,2024-04-09 23:34:07.323128,2024-04-09 23:34:32.613957,25.290829
16,adasyn,0.25,clustercentroid,0.125,0.9696311657082064,COMPLETE,2024-04-09 23:34:32.643878,2024-04-09 23:43:10.202873,517.558995
17,smote,0.25,nearmiss,0,0.9652805813144187,COMPLETE,2024-04-09 23:43:10.216549,2024-04-09 23:43:56.898915,46.682366
18,adasyn,0.25,clustercentroid,0.0625,0.9576931842881683,COMPLETE,2024-04-09 23:43:56.933589,2024-04-09 23:50:42.918804,405.985215
19,tvae,0,nearmiss,0.0625,0.9663831330067154,COMPLETE,2024-04-09 23:50:42.939075,2024-04-09 23:51:18.728499,35.789424
20,random,0.25,nearmiss,auto,0.9619759487770514,COMPLETE,2024-04-09 23:51:18.743254,2024-04-09 23:51:43.444360,24.701106
21,adasyn,0.25,nearmiss,0.25,0.9642379676421058,COMPLETE,2024-04-09 23:51:43.457935,2024-04-09 23:51:59.693771,16.235836
22,smote,0,nearmiss,auto,0.9718099768164072,COMPLETE,2024-04-09 23:51:59.707132,2024-04-09 23:52:24.822589,25.115457
23,random,0.5,nearmiss,auto,0.9630836047774158,COMPLETE,2024-04-09 23:52:24.849026,2024-04-09 23:53:07.922990,43.073964
24,ctgan,2,clustercentroid,0.25,0.9696095413353228,COMPLETE,2024-04-09 23:53:07.955143,2024-04-10 00:02:17.671313,549.71617
25,smote,0.25,condensednn,0,0.9652805813144187,COMPLETE,2024-04-10 00:02:17.686214,2024-04-10 00:02:39.882383,22.196169
26,ctgan,0,onesidedselection,auto,0.9674142913114406,COMPLETE,2024-04-10 00:02:39.897312,2024-04-10 00:03:38.465433,58.568121
27,ctgan,auto,random,0.5,0.9587851534611375,COMPLETE,2024-04-10 00:03:38.518153,2024-04-10 00:04:39.299169,60.781016
28,tvae,2,editednn,0.125,0.9363083695984513,COMPLETE,2024-04-10 00:04:39.313961,2024-04-10 00:06:03.198353,83.884392
29,tvae,auto,clustercentroid,0.25,0.9652283059261096,COMPLETE,2024-04-10 00:06:03.212967,2024-04-10 00:13:29.635782,446.422815
