trial_id,oversampling_method,oversampling_threshold,undersampling_method,undersampling_threshold,value,state,start_time,complete_time,total_time
105,smote,0.5,onesidedselection,auto,0.7413962149371044,COMPLETE,2024-04-14 02:21:42.277771,2024-04-14 02:25:13.401585,211.123814
106,gaussiancopula,auto,clustercentroid,0.5,0.7436573719411416,COMPLETE,2024-04-14 02:25:13.430651,2024-04-14 02:28:13.522702,180.092051
107,ctgan,0.5,condensednn,0.5,-1.0,ERROR,2024-04-14 02:28:13.550967,2024-04-14 02:28:15.618096,2.067129
108,copulagan,auto,editednn,0.125,-1.0,ERROR,2024-04-14 02:28:15.630777,2024-04-14 02:28:17.814541,2.183764
109,gaussiancopula,2,instancehardness,0,0.7856057534341123,COMPLETE,2024-04-14 02:28:17.845104,2024-04-14 02:33:07.544580,289.699476
110,copulagan,0.25,instancehardness,auto,-1.0,ERROR,2024-04-14 02:33:07.568471,2024-04-14 02:33:10.631084,3.062613
111,ctgan,auto,clustercentroid,0,-1.0,ERROR,2024-04-14 02:33:10.667021,2024-04-14 02:33:13.948209,3.281188
112,fastml,2,condensednn,0.0625,0.08817039369399998,COMPLETE,2024-04-14 02:33:13.981321,2024-04-14 02:35:27.731132,133.749811
113,ctgan,0,random,0.125,-1.0,ERROR,2024-04-14 02:35:27.747066,2024-04-14 02:35:30.236993,2.489927
114,random,1,instancehardness,0.0625,-1.0,ERROR,2024-04-14 02:35:30.255595,2024-04-14 02:35:33.072824,2.817229
115,smote,2,nearmiss,0,-1.0,ERROR,2024-04-14 02:35:33.114823,2024-04-14 02:35:33.479442,0.364619
116,tvae,2,instancehardness,0.125,-1.0,ERROR,2024-04-14 02:35:33.512928,2024-04-14 02:48:26.217274,772.704346
117,gaussiancopula,2,nearmiss,0.25,0.7719825594523829,COMPLETE,2024-04-14 02:48:26.230662,2024-04-14 02:50:40.764198,134.533536
118,tvae,0.5,tomeklinks,0.25,0.7964006519529683,COMPLETE,2024-04-14 02:50:40.780445,2024-04-14 03:02:43.136318,722.355873
119,fastml,0.25,editednn,0.0625,0.7176283238885824,COMPLETE,2024-04-14 03:02:43.163775,2024-04-14 03:06:13.068194,209.904419
120,fastml,2,instancehardness,0,0.791608442992967,COMPLETE,2024-04-14 03:06:13.105224,2024-04-14 03:11:28.138824,315.0336
121,adasyn,1,nearmiss,auto,-1.0,ERROR,2024-04-14 03:11:28.169633,2024-04-14 03:11:28.836509,0.666876
122,adasyn,0,random,0.125,0.7825462296836385,COMPLETE,2024-04-14 03:11:28.872742,2024-04-14 03:15:31.616311,242.743569
123,random,1,onesidedselection,auto,0.7138761986884476,COMPLETE,2024-04-14 03:15:31.648702,2024-04-14 03:19:40.095160,248.446458
124,gaussiancopula,1,editednn,0.5,0.7264593200299381,COMPLETE,2024-04-14 03:19:40.116203,2024-04-14 03:23:30.597763,230.48156
125,tvae,auto,instancehardness,0.25,-1.0,ERROR,2024-04-14 03:23:30.629419,2024-04-14 03:38:49.343274,918.713855
126,adasyn,0.5,tomeklinks,0.125,-1.0,ERROR,2024-04-14 03:38:49.360265,2024-04-14 03:38:49.866517,0.506252
127,copulagan,0.25,nearmiss,0.125,-1.0,ERROR,2024-04-14 03:38:49.883957,2024-04-14 03:38:52.031854,2.147897
128,gaussiancopula,auto,condensednn,0,0.7863551772084709,COMPLETE,2024-04-14 03:38:52.056772,2024-04-14 03:42:22.181507,210.124735
129,random,2,clustercentroid,0.5,0.7497106381998998,COMPLETE,2024-04-14 03:42:22.200595,2024-04-14 03:45:06.646630,164.446035
130,random,1,clustercentroid,auto,0.7406737644053619,COMPLETE,2024-04-14 03:45:06.662584,2024-04-14 03:48:43.492716,216.830132
131,gaussiancopula,2,editednn,0.125,0.7230809598633265,COMPLETE,2024-04-14 03:48:43.525289,2024-04-14 03:51:36.578218,173.052929
132,gaussiancopula,0.25,nearmiss,0.25,-1.0,ERROR,2024-04-14 03:51:36.620683,2024-04-14 03:51:48.465161,11.844478
133,adasyn,2,clustercentroid,0.25,-1.0,ERROR,2024-04-14 03:51:48.479722,2024-04-14 03:51:48.551642,0.07192
134,smote,1,nearmiss,auto,-1.0,ERROR,2024-04-14 03:51:48.566733,2024-04-14 03:51:48.664104,0.097371
135,ctgan,2,condensednn,0,-1.0,ERROR,2024-04-14 03:51:48.688415,2024-04-14 03:51:51.220321,2.531906
136,fastml,1,instancehardness,0.5,-1.0,ERROR,2024-04-14 03:51:51.252156,2024-04-14 03:52:12.513863,21.261707
137,copulagan,1,tomeklinks,0.5,-1.0,ERROR,2024-04-14 03:52:12.533864,2024-04-14 03:52:15.071261,2.537397
138,copulagan,0.5,instancehardness,auto,-1.0,ERROR,2024-04-14 03:52:15.101632,2024-04-14 03:52:17.965503,2.863871
139,tvae,2,condensednn,auto,0.017390454344896465,COMPLETE,2024-04-14 03:52:17.996190,2024-04-14 04:06:02.358783,824.362593
140,random,1,condensednn,0.25,0.2879788414490707,COMPLETE,2024-04-14 04:06:02.373591,2024-04-14 04:07:21.658032,79.284441
141,gaussiancopula,0.5,clustercentroid,auto,0.7416011347842649,COMPLETE,2024-04-14 04:07:21.672698,2024-04-14 04:13:47.449769,385.777071
142,fastml,2,random,0.0625,0.7837239823853241,COMPLETE,2024-04-14 04:13:47.464509,2024-04-14 04:18:39.092316,291.627807
143,smote,0.5,tomeklinks,0.125,0.7928671484154685,COMPLETE,2024-04-14 04:18:39.114821,2024-04-14 04:23:43.251419,304.136598
144,tvae,0.5,editednn,0,0.8148268701330538,COMPLETE,2024-04-14 04:23:43.284270,2024-04-14 04:33:31.285742,588.001472
145,gaussiancopula,2,clustercentroid,0.125,0.7679860024162031,COMPLETE,2024-04-14 04:33:31.298870,2024-04-14 04:38:13.379465,282.080595
146,smote,0.25,nearmiss,0.0625,-1.0,ERROR,2024-04-14 04:38:13.405697,2024-04-14 04:38:13.530471,0.124774
147,random,0,instancehardness,auto,-1.0,ERROR,2024-04-14 04:38:13.558199,2024-04-14 04:38:16.031455,2.473256
148,random,auto,condensednn,0.5,0.4580616662732199,COMPLETE,2024-04-14 04:38:16.051117,2024-04-14 04:41:15.369250,179.318133
149,tvae,0,editednn,0,-1.0,ERROR,,,0.0
150,fastml,1,instancehardness,0,0.7884667266434852,COMPLETE,2024-04-14 04:43:09.417865,2024-04-14 04:46:16.557499,187.139634
151,tvae,0.25,nearmiss,0.25,-1.0,ERROR,2024-04-14 04:46:16.580894,2024-04-14 04:53:07.506051,410.925157
152,adasyn,1,tomeklinks,0.0625,-1.0,ERROR,2024-04-14 04:53:07.532436,2024-04-14 04:53:07.613688,0.081252
153,gaussiancopula,2,clustercentroid,0.25,0.7692613638943764,COMPLETE,2024-04-14 04:53:07.630811,2024-04-14 05:03:18.528432,610.897621
154,gaussiancopula,2,clustercentroid,auto,0.7287744226552967,COMPLETE,2024-04-14 05:03:18.541328,2024-04-14 05:06:11.854662,173.313334
155,copulagan,0,condensednn,0.5,-1.0,ERROR,2024-04-14 05:06:11.874875,2024-04-14 05:06:13.873087,1.998212
156,adasyn,auto,clustercentroid,0.25,-1.0,ERROR,2024-04-14 05:06:13.897565,2024-04-14 05:06:13.985162,0.087597
157,copulagan,2,condensednn,0.125,-1.0,ERROR,2024-04-14 05:06:13.997908,2024-04-14 05:06:16.040894,2.042986
158,fastml,auto,tomeklinks,0.25,0.8023839041725535,COMPLETE,2024-04-14 05:06:16.066340,2024-04-14 05:11:03.649628,287.583288
159,random,2,random,0.25,0.8020832143991276,COMPLETE,2024-04-14 05:11:03.685350,2024-04-14 05:14:12.014893,188.329543
160,tvae,0.25,clustercentroid,0,0.7983316462279685,COMPLETE,2024-04-14 05:14:12.045252,2024-04-14 05:25:44.573332,692.52808
161,adasyn,auto,onesidedselection,0.0625,-1.0,ERROR,2024-04-14 05:25:44.608817,2024-04-14 05:25:45.288814,0.679997
162,gaussiancopula,0.25,condensednn,0.0625,0.295422178775701,COMPLETE,2024-04-14 05:25:45.319302,2024-04-14 05:27:31.139031,105.819729
163,gaussiancopula,0.5,clustercentroid,0.0625,0.7924089956239713,COMPLETE,2024-04-14 05:27:31.170411,2024-04-14 05:37:41.352864,610.182453
164,gaussiancopula,0.5,onesidedselection,0.125,0.7523376379171774,COMPLETE,2024-04-14 05:37:41.367884,2024-04-14 05:40:15.421467,154.053583
165,adasyn,0.25,onesidedselection,0,-1.0,ERROR,2024-04-14 05:40:15.434536,2024-04-14 05:40:15.490599,0.056063
166,fastml,2,editednn,0.0625,0.7266411225411408,COMPLETE,2024-04-14 05:40:15.502903,2024-04-14 05:43:30.799960,195.297057
167,smote,0,instancehardness,auto,-1.0,ERROR,2024-04-14 05:43:30.823747,2024-04-14 05:43:32.978602,2.154855
168,fastml,0.25,instancehardness,0,0.7915649560400526,COMPLETE,2024-04-14 05:43:32.997166,2024-04-14 05:46:06.466881,153.469715
169,tvae,1,clustercentroid,0.0625,0.7853792832962037,COMPLETE,2024-04-14 05:46:06.491971,2024-04-14 06:07:32.184481,1285.69251
170,tvae,0.25,editednn,0.5,0.7201411980924589,COMPLETE,2024-04-14 06:07:32.210371,2024-04-14 06:15:06.900015,454.689644
171,gaussiancopula,auto,random,0,0.7863551772084709,COMPLETE,2024-04-14 06:15:06.914643,2024-04-14 06:20:23.010130,316.095487
172,smote,2,onesidedselection,0.5,-1.0,ERROR,2024-04-14 06:20:23.059169,2024-04-14 06:20:23.214408,0.155239
173,smote,2,nearmiss,0.5,-1.0,ERROR,2024-04-14 06:20:23.254581,2024-04-14 06:20:23.566648,0.312067
174,copulagan,1,tomeklinks,auto,-1.0,ERROR,2024-04-14 06:20:23.607995,2024-04-14 06:20:27.629698,4.021703
175,tvae,0.25,onesidedselection,0.25,0.7473032297004334,COMPLETE,2024-04-14 06:20:27.670455,2024-04-14 06:30:16.972525,589.30207
176,ctgan,1,instancehardness,0.0625,-1.0,ERROR,2024-04-14 06:30:16.987660,2024-04-14 06:30:19.160314,2.172654
177,tvae,2,nearmiss,0,0.7901318971110406,COMPLETE,2024-04-14 06:30:19.185432,2024-04-14 06:45:08.669878,889.484446
178,ctgan,0.25,nearmiss,0.5,-1.0,ERROR,2024-04-14 06:45:08.684364,2024-04-14 06:45:10.625117,1.940753
179,tvae,auto,clustercentroid,0.5,0.739830924740071,COMPLETE,2024-04-14 06:45:10.649269,2024-04-14 07:05:26.036696,1215.387427
180,smote,1,tomeklinks,0.25,-1.0,ERROR,2024-04-14 07:05:26.062703,2024-04-14 07:05:26.124677,0.061974
181,ctgan,1,editednn,0.25,-1.0,ERROR,2024-04-14 07:05:26.138438,2024-04-14 07:05:28.143387,2.004949
182,ctgan,2,tomeklinks,0.25,-1.0,ERROR,2024-04-14 07:05:28.159181,2024-04-14 07:05:30.287181,2.128
183,adasyn,0.5,nearmiss,0.5,-1.0,ERROR,2024-04-14 07:05:30.313694,2024-04-14 07:05:30.923431,0.609737
184,smote,0.5,instancehardness,auto,-1.0,ERROR,2024-04-14 07:05:30.951810,2024-04-14 07:05:33.365958,2.414148
185,random,auto,instancehardness,0,0.7910445516761571,COMPLETE,2024-04-14 07:05:33.385379,2024-04-14 07:08:59.464280,206.078901
186,tvae,2,tomeklinks,0.25,0.8132476434052698,COMPLETE,2024-04-14 07:08:59.490069,2024-04-14 07:25:51.849568,1012.359499
187,tvae,0.5,editednn,auto,0.7189411765117041,COMPLETE,2024-04-14 07:25:51.868603,2024-04-14 07:33:54.072438,482.203835
188,ctgan,2,onesidedselection,auto,-1.0,ERROR,2024-04-14 07:33:54.088719,2024-04-14 07:33:56.302846,2.214127
189,ctgan,2,random,0.125,-1.0,ERROR,2024-04-14 07:33:56.315821,2024-04-14 07:33:58.652964,2.337143
190,gaussiancopula,0,condensednn,0.5,0.3217354889150988,COMPLETE,2024-04-14 07:33:58.679258,2024-04-14 07:34:29.359868,30.68061
191,tvae,1,editednn,0.125,0.7376673899661684,COMPLETE,2024-04-14 07:34:29.385637,2024-04-14 07:48:14.494678,825.109041
192,adasyn,0.25,condensednn,auto,-1.0,ERROR,2024-04-14 07:48:14.533716,2024-04-14 07:48:14.729494,0.195778
193,smote,2,onesidedselection,0.0625,-1.0,ERROR,2024-04-14 07:48:14.769309,2024-04-14 07:48:14.967343,0.198034
194,random,0.5,tomeklinks,0.5,0.8020947408711632,COMPLETE,2024-04-14 07:48:14.999993,2024-04-14 07:53:16.973908,301.973915
195,random,1,tomeklinks,auto,0.8152646757912412,COMPLETE,2024-04-14 07:53:17.023839,2024-04-14 07:57:47.047735,270.023896
196,gaussiancopula,auto,condensednn,auto,0.4753471449053612,COMPLETE,2024-04-14 07:57:47.073203,2024-04-14 08:01:25.865186,218.791983
197,adasyn,0.5,editednn,auto,-1.0,ERROR,2024-04-14 08:01:25.882996,2024-04-14 08:01:25.973083,0.090087
198,adasyn,0.25,tomeklinks,0.125,-1.0,ERROR,2024-04-14 08:01:25.987419,2024-04-14 08:01:26.057229,0.06981
199,random,0.5,condensednn,0.25,0.13670098847609943,COMPLETE,2024-04-14 08:01:26.071347,2024-04-14 08:02:10.406585,44.335238
200,gaussiancopula,0,tomeklinks,auto,0.8078391997330633,COMPLETE,2024-04-14 08:02:10.425258,2024-04-14 08:03:58.348227,107.922969
201,smote,1,instancehardness,0,-1.0,ERROR,2024-04-14 08:03:58.363175,2024-04-14 08:03:58.429150,0.065975
202,smote,0.25,instancehardness,0.0625,-1.0,ERROR,2024-04-14 08:03:58.442096,2024-04-14 08:04:00.408182,1.966086
203,fastml,0.25,clustercentroid,0.5,0.7281532100580282,COMPLETE,2024-04-14 08:04:00.432922,2024-04-14 08:08:28.643473,268.210551
204,ctgan,2,onesidedselection,0,-1.0,ERROR,2024-04-14 08:08:28.694273,2024-04-14 08:08:31.671899,2.977626
