trial_id,oversampling_method,oversampling_threshold,undersampling_method,undersampling_threshold,value,state,start_time,complete_time,total_time
14,ctgan,0.25,tomeklinks,0.25,0.6702796674871234,COMPLETE,2024-04-13 08:26:00.289462,2024-04-13 08:27:45.349348,105.059886
15,fastml,0.25,onesidedselection,0.25,0.568166429028448,COMPLETE,2024-04-13 08:27:45.396256,2024-04-13 08:28:21.986207,36.589951
16,adasyn,0,instancehardness,0.0625,0.6931443141001965,COMPLETE,2024-04-13 08:28:22.016487,2024-04-13 08:29:06.571921,44.555434
17,gaussiancopula,0,condensednn,0.125,0.319720634104039,COMPLETE,2024-04-13 08:29:06.613997,2024-04-13 08:29:50.034590,43.420593
18,fastml,auto,onesidedselection,0.5,0.6612946020717387,COMPLETE,2024-04-13 08:29:50.049396,2024-04-13 08:30:32.110023,42.060627
19,ctgan,0,tomeklinks,0.125,0.6369762670354613,COMPLETE,2024-04-13 08:30:32.123910,2024-04-13 08:30:51.159037,19.035127
20,copulagan,0.5,random,0.0625,0.6844107315990995,COMPLETE,2024-04-13 08:30:51.183311,2024-04-13 08:31:20.538799,29.355488
21,copulagan,1,random,0.25,0.6709732655613954,COMPLETE,2024-04-13 08:31:20.565032,2024-04-13 08:31:36.874686,16.309654
22,copulagan,0.25,instancehardness,0,0.7166197163093705,COMPLETE,2024-04-13 08:31:36.889677,2024-04-13 08:31:55.009692,18.120015
23,gaussiancopula,0.25,editednn,0.125,0.3685125832330364,COMPLETE,2024-04-13 08:31:55.030040,2024-04-13 08:32:09.243209,14.213169
24,smote,2,clustercentroid,0.0625,0.7230810828066667,COMPLETE,2024-04-13 08:32:09.269376,2024-04-13 08:32:30.495861,21.226485
25,adasyn,0.25,editednn,0,-1.0,ERROR,2024-04-13 08:32:30.521053,2024-04-13 08:32:30.575190,0.054137
26,smote,auto,tomeklinks,0,0.7196235224988083,COMPLETE,2024-04-13 08:32:30.589167,2024-04-13 08:33:00.359934,29.770767
27,adasyn,1,random,0.0625,-1.0,ERROR,2024-04-13 08:33:00.378239,2024-04-13 08:33:00.441084,0.062845
28,copulagan,0.25,condensednn,0.5,0.3011666634253448,COMPLETE,2024-04-13 08:33:00.457413,2024-04-13 08:33:19.678288,19.220875
29,gaussiancopula,2,clustercentroid,0,0.7217336638586639,COMPLETE,2024-04-13 08:33:19.696365,2024-04-13 08:33:38.818674,19.122309
30,ctgan,2,instancehardness,0.0625,0.6707573843301906,COMPLETE,2024-04-13 08:33:38.833616,2024-04-13 08:34:00.521582,21.687966
31,ctgan,1,condensednn,0,0.7302638130192329,COMPLETE,2024-04-13 08:34:00.548717,2024-04-13 08:34:37.347115,36.798398
32,fastml,auto,condensednn,auto,0.5645155702956877,COMPLETE,2024-04-13 08:34:37.378518,2024-04-13 08:35:51.188317,73.809799
33,gaussiancopula,auto,random,0.25,0.6590905903353308,COMPLETE,2024-04-13 08:35:51.220374,2024-04-13 08:36:24.590899,33.370525
34,tvae,0,tomeklinks,auto,0.6369762670354613,COMPLETE,2024-04-13 08:36:24.619312,2024-04-13 08:37:01.198387,36.579075
35,gaussiancopula,0.25,onesidedselection,0.5,0.5861582946186605,COMPLETE,2024-04-13 08:37:01.222865,2024-04-13 08:37:36.381281,35.158416
36,random,auto,onesidedselection,0.125,0.6484309381175889,COMPLETE,2024-04-13 08:37:36.418998,2024-04-13 08:38:13.124408,36.70541
37,ctgan,2,clustercentroid,auto,0.608447425136116,COMPLETE,2024-04-13 08:38:13.155985,2024-04-13 08:40:32.648703,139.492718
38,smote,0,instancehardness,0.5,0.6057321125565611,COMPLETE,2024-04-13 08:40:32.668727,2024-04-13 08:41:11.402613,38.733886
39,random,0.25,instancehardness,0.0625,0.6917827797202797,COMPLETE,2024-04-13 08:41:11.429421,2024-04-13 08:42:04.051727,52.622306
40,ctgan,0,instancehardness,0,-1.0,ERROR,,,0.0
41,gaussiancopula,0,instancehardness,0.125,0.6568808760683761,COMPLETE,2024-04-13 08:43:52.892174,2024-04-13 08:44:35.984543,43.092369
42,adasyn,0.25,instancehardness,0.5,-1.0,ERROR,2024-04-13 08:44:35.999901,2024-04-13 08:44:36.054623,0.054722
43,ctgan,0.25,instancehardness,0.0625,0.6909056736166801,COMPLETE,2024-04-13 08:44:36.067869,2024-04-13 08:44:55.107974,19.040105
44,tvae,0,instancehardness,0.125,0.6568808760683761,COMPLETE,2024-04-13 08:44:55.122945,2024-04-13 08:45:14.723259,19.600314
45,smote,0.25,clustercentroid,0.25,0.6029703260593557,COMPLETE,2024-04-13 08:45:14.750516,2024-04-13 08:45:28.986368,14.235852
46,gaussiancopula,1,condensednn,auto,0.2368087780051015,COMPLETE,2024-04-13 08:45:29.003283,2024-04-13 08:45:47.665829,18.662546
47,ctgan,auto,random,0,0.7198773852116875,COMPLETE,2024-04-13 08:45:47.681752,2024-04-13 08:46:30.834639,43.152887
48,random,2,onesidedselection,0.25,0.5643280047579935,COMPLETE,2024-04-13 08:46:30.849734,2024-04-13 08:46:56.333138,25.483404
49,fastml,1,condensednn,0,0.7239256300364879,COMPLETE,2024-04-13 08:46:56.348389,2024-04-13 08:47:21.179326,24.830937
50,ctgan,0.5,clustercentroid,0.125,0.627753369450317,COMPLETE,2024-04-13 08:47:21.204316,2024-04-13 08:47:47.690334,26.486018
51,gaussiancopula,0,condensednn,auto,0.319720634104039,COMPLETE,2024-04-13 08:47:47.703419,2024-04-13 08:48:02.516881,14.813462
52,ctgan,2,tomeklinks,0.0625,0.64453125,COMPLETE,2024-04-13 08:48:02.530903,2024-04-13 08:48:21.589877,19.058974
53,ctgan,1,tomeklinks,0.0625,0.6627880465051519,COMPLETE,2024-04-13 08:48:21.604407,2024-04-13 08:48:49.709175,28.104768
54,ctgan,1,condensednn,0.125,0.3733520585868405,COMPLETE,2024-04-13 08:48:49.723979,2024-04-13 08:49:09.983704,20.259725
55,smote,0.5,random,0.5,0.6286589539978094,COMPLETE,2024-04-13 08:49:09.997988,2024-04-13 08:49:28.195324,18.197336
56,random,auto,clustercentroid,0,0.6955720195787729,COMPLETE,2024-04-13 08:49:28.225679,2024-04-13 08:50:41.003828,72.778149
57,copulagan,0.25,editednn,0.25,0.4402825165591694,COMPLETE,2024-04-13 08:50:41.027315,2024-04-13 08:50:53.172174,12.144859
58,smote,0.5,instancehardness,0,0.7291637834928689,COMPLETE,2024-04-13 08:50:53.191121,2024-04-13 08:51:14.342709,21.151588
59,random,2,onesidedselection,auto,0.5643280047579935,COMPLETE,2024-04-13 08:51:14.366736,2024-04-13 08:51:47.122932,32.756196
60,adasyn,0,nearmiss,0.25,0.6122249662276259,COMPLETE,2024-04-13 08:51:47.176520,2024-04-13 08:52:24.995116,37.818596
61,fastml,1,tomeklinks,0.5,0.679258438215103,COMPLETE,2024-04-13 08:52:25.021795,2024-04-13 08:53:01.952844,36.931049
62,tvae,2,nearmiss,0.5,0.5839564381468989,COMPLETE,2024-04-13 08:53:01.978904,2024-04-13 08:53:54.333658,52.354754
63,adasyn,1,onesidedselection,0.125,-1.0,ERROR,2024-04-13 08:53:54.346398,2024-04-13 08:53:54.392669,0.046271
64,smote,0,nearmiss,0,-1.0,ERROR,,,0.0
65,gaussiancopula,0.5,instancehardness,0.25,0.6149595264484579,COMPLETE,2024-04-13 08:54:19.432103,2024-04-13 08:55:28.202469,68.770366
66,smote,2,condensednn,0.5,0.2717932454940096,COMPLETE,2024-04-13 08:55:28.218634,2024-04-13 08:55:48.951481,20.732847
67,copulagan,0.5,random,auto,0.6132227374049105,COMPLETE,2024-04-13 08:55:48.964561,2024-04-13 08:56:05.416863,16.452302
68,gaussiancopula,0.25,editednn,0.5,0.3685125832330364,COMPLETE,2024-04-13 08:56:05.430122,2024-04-13 08:56:21.029121,15.598999
69,fastml,0,editednn,0.125,0.46152869762176013,COMPLETE,2024-04-13 08:56:21.054244,2024-04-13 08:56:33.487328,12.433084
70,ctgan,0,random,0.0625,0.6702215288313106,COMPLETE,2024-04-13 08:56:33.511802,2024-04-13 08:56:54.273916,20.762114
71,smote,1,instancehardness,0.25,0.6188538728860214,COMPLETE,2024-04-13 08:56:54.288399,2024-04-13 08:58:01.512317,67.223918
72,gaussiancopula,2,editednn,0.125,0.33412918470063613,COMPLETE,2024-04-13 08:58:01.529423,2024-04-13 08:58:36.888423,35.359
73,tvae,auto,editednn,0.25,0.45668862417203426,COMPLETE,2024-04-13 08:58:36.901950,2024-04-13 09:00:02.517822,85.615872
74,random,0.25,condensednn,0.125,0.3646198958924503,COMPLETE,2024-04-13 09:00:02.536432,2024-04-13 09:00:17.943040,15.406608
75,ctgan,auto,condensednn,0.25,0.5717235779195716,COMPLETE,2024-04-13 09:00:17.971022,2024-04-13 09:01:04.356386,46.385364
76,smote,1,condensednn,0.5,0.3022165884994866,COMPLETE,2024-04-13 09:01:04.382269,2024-04-13 09:01:25.416732,21.034463
77,adasyn,2,condensednn,0,-1.0,ERROR,2024-04-13 09:01:25.452581,2024-04-13 09:01:25.598627,0.146046
78,smote,0.5,editednn,0.25,0.4130498189577942,COMPLETE,2024-04-13 09:01:25.622936,2024-04-13 09:01:56.355429,30.732493
79,tvae,0.5,onesidedselection,0.25,0.5860749796561896,COMPLETE,2024-04-13 09:01:56.370610,2024-04-13 09:02:52.177452,55.806842
80,adasyn,0,condensednn,0,-1.0,ERROR,,,0.0
81,tvae,0.5,clustercentroid,0.5,0.5234423076923077,COMPLETE,2024-04-13 09:03:09.266561,2024-04-13 09:03:56.642718,47.376157
82,smote,0.25,instancehardness,0,0.7212950466439495,COMPLETE,2024-04-13 09:03:56.666289,2024-04-13 09:04:16.342139,19.67585
83,gaussiancopula,0.5,onesidedselection,0.125,0.67264579643841,COMPLETE,2024-04-13 09:04:16.356963,2024-04-13 09:04:35.973983,19.61702
84,copulagan,0,clustercentroid,0.25,0.5955709997081943,COMPLETE,2024-04-13 09:04:35.998990,2024-04-13 09:04:55.818780,19.81979
85,copulagan,2,onesidedselection,auto,0.634143777280954,COMPLETE,2024-04-13 09:04:55.840699,2024-04-13 09:05:15.965893,20.125194
86,tvae,2,editednn,0.125,0.40799324133276926,COMPLETE,2024-04-13 09:05:15.983578,2024-04-13 09:05:55.032772,39.049194
87,fastml,0.25,instancehardness,auto,0.558155095590543,COMPLETE,2024-04-13 09:05:55.061798,2024-04-13 09:06:19.278773,24.216975
88,fastml,2,nearmiss,0,0.7211533480993342,COMPLETE,2024-04-13 09:06:19.297244,2024-04-13 09:06:44.851691,25.554447
89,ctgan,0.25,condensednn,0.25,0.31152253355643184,COMPLETE,2024-04-13 09:06:44.865972,2024-04-13 09:07:02.980269,18.114297
90,gaussiancopula,2,random,0.0625,0.6935549882407995,COMPLETE,2024-04-13 09:07:03.002279,2024-04-13 09:07:31.929610,28.927331
91,fastml,auto,onesidedselection,0.0625,0.6612946020717387,COMPLETE,2024-04-13 09:07:31.942709,2024-04-13 09:08:10.855544,38.912835
92,gaussiancopula,0.25,clustercentroid,0.5,0.6169494353355087,COMPLETE,2024-04-13 09:08:10.878990,2024-04-13 09:08:26.938819,16.059829
93,ctgan,0.25,editednn,0.5,0.41968261301120346,COMPLETE,2024-04-13 09:08:26.965942,2024-04-13 09:09:02.101502,35.13556
94,fastml,0.25,clustercentroid,0.5,0.5751936855591262,COMPLETE,2024-04-13 09:09:02.131444,2024-04-13 09:09:32.237691,30.106247
95,gaussiancopula,0.25,condensednn,0.5,0.2591699936006515,COMPLETE,2024-04-13 09:09:32.268573,2024-04-13 09:09:56.522564,24.253991
96,adasyn,0.25,clustercentroid,0.5,-1.0,ERROR,2024-04-13 09:09:56.547775,2024-04-13 09:09:56.643711,0.095936
97,smote,1,instancehardness,0.125,0.6395469003446876,COMPLETE,2024-04-13 09:09:56.663348,2024-04-13 09:10:36.844573,40.181225
98,copulagan,0.25,tomeklinks,0.5,0.6653443670322183,COMPLETE,2024-04-13 09:10:36.892612,2024-04-13 09:11:18.406308,41.513696
99,smote,auto,nearmiss,0.0625,0.6914956668221016,COMPLETE,2024-04-13 09:11:18.437824,2024-04-13 09:12:10.844525,52.406701
100,gaussiancopula,0.25,nearmiss,0.125,0.6443247876661664,COMPLETE,2024-04-13 09:12:10.869941,2024-04-13 09:12:54.792765,43.922824
101,copulagan,0.5,instancehardness,0,0.6914785603530534,COMPLETE,2024-04-13 09:12:54.838646,2024-04-13 09:13:34.349233,39.510587
102,random,0.25,random,auto,0.6097193204901169,COMPLETE,2024-04-13 09:13:34.370543,2024-04-13 09:16:03.774201,149.403658
103,smote,auto,instancehardness,auto,0.570831409741737,COMPLETE,2024-04-13 09:16:03.797805,2024-04-13 09:16:36.273415,32.47561
104,gaussiancopula,0.5,clustercentroid,0.25,0.5718709330699513,COMPLETE,2024-04-13 09:16:36.295032,2024-04-13 09:17:04.688360,28.393328
105,random,0.5,instancehardness,auto,0.6158871134604198,COMPLETE,2024-04-13 09:17:04.734504,2024-04-13 09:17:48.942344,44.20784
106,fastml,0.25,condensednn,0,0.7337181583595518,COMPLETE,2024-04-13 09:17:48.972708,2024-04-13 09:18:27.084128,38.11142
107,smote,0.5,clustercentroid,0.0625,0.70018438697318,COMPLETE,2024-04-13 09:18:27.109435,2024-04-13 09:19:02.397721,35.288286
108,tvae,0,onesidedselection,0.125,0.5754107316155993,COMPLETE,2024-04-13 09:19:02.417071,2024-04-13 09:19:40.101033,37.683962
109,smote,0.25,nearmiss,0,0.7212950466439495,COMPLETE,2024-04-13 09:19:40.126127,2024-04-13 09:20:06.873751,26.747624
110,fastml,2,nearmiss,0.5,0.5914067186014191,COMPLETE,2024-04-13 09:20:06.891512,2024-04-13 09:20:22.200209,15.308697
111,ctgan,0.5,condensednn,0.25,0.21380134545130539,COMPLETE,2024-04-13 09:20:22.218484,2024-04-13 09:20:40.807733,18.589249
112,tvae,0.25,nearmiss,0.25,0.64588241458404,COMPLETE,2024-04-13 09:20:40.824659,2024-04-13 09:22:21.107875,100.283216
113,copulagan,auto,editednn,0.25,0.371824450798157,COMPLETE,2024-04-13 09:22:21.122206,2024-04-13 09:22:45.093333,23.971127
114,gaussiancopula,0.25,onesidedselection,0.0625,0.5861582946186605,COMPLETE,2024-04-13 09:22:45.110196,2024-04-13 09:23:31.978308,46.868112
115,ctgan,auto,tomeklinks,0,0.7198773852116875,COMPLETE,2024-04-13 09:23:32.002232,2024-04-13 09:23:58.358692,26.35646
116,random,auto,random,0.5,0.632914096863645,COMPLETE,2024-04-13 09:23:58.387032,2024-04-13 09:24:17.195290,18.808258
117,copulagan,1,nearmiss,0,0.7235219812537477,COMPLETE,2024-04-13 09:24:17.219736,2024-04-13 09:24:44.885717,27.665981
118,random,0.5,onesidedselection,0,0.721195492394067,COMPLETE,2024-04-13 09:24:44.902530,2024-04-13 09:25:09.093648,24.191118
119,ctgan,0,onesidedselection,0.25,0.5754107316155993,COMPLETE,2024-04-13 09:25:09.110992,2024-04-13 09:25:44.739064,35.628072
120,ctgan,0.25,clustercentroid,auto,0.6125669128082716,COMPLETE,2024-04-13 09:25:44.762489,2024-04-13 09:26:01.273512,16.511023
121,smote,0.25,onesidedselection,0.5,0.6059657293149818,COMPLETE,2024-04-13 09:26:01.307210,2024-04-13 09:26:17.946764,16.639554
122,fastml,0.25,tomeklinks,0.125,0.6479161684999203,COMPLETE,2024-04-13 09:26:17.978341,2024-04-13 09:26:37.593689,19.615348
123,copulagan,0,onesidedselection,0.0625,0.5754107316155993,COMPLETE,2024-04-13 09:26:37.620236,2024-04-13 09:27:02.336683,24.716447
124,fastml,0.25,nearmiss,auto,0.5863090245162225,COMPLETE,2024-04-13 09:27:02.361170,2024-04-13 09:27:26.929518,24.568348
125,gaussiancopula,1,random,0.0625,0.7081194104828211,COMPLETE,2024-04-13 09:27:26.950857,2024-04-13 09:27:56.034661,29.083804
126,random,0,nearmiss,0.25,0.6122249662276259,COMPLETE,2024-04-13 09:27:56.072081,2024-04-13 09:28:24.580367,28.508286
127,random,2,nearmiss,0.125,0.637349722194056,COMPLETE,2024-04-13 09:28:24.601763,2024-04-13 09:30:56.962252,152.360489
128,tvae,auto,tomeklinks,0.5,0.6345696556090188,COMPLETE,2024-04-13 09:30:56.981381,2024-04-13 09:32:33.806368,96.824987
129,smote,1,condensednn,0,0.7367213804713806,COMPLETE,2024-04-13 09:32:33.844427,2024-04-13 09:35:18.449955,164.605528
130,tvae,0.5,random,0.0625,0.6922220190119274,COMPLETE,2024-04-13 09:35:18.478993,2024-04-13 09:36:12.045879,53.566886
131,smote,0.25,random,0.0625,0.6823388154596106,COMPLETE,2024-04-13 09:36:12.079573,2024-04-13 09:36:56.373138,44.293565
132,random,0.5,nearmiss,0.5,0.5849675199177097,COMPLETE,2024-04-13 09:36:56.415434,2024-04-13 09:37:43.591840,47.176406
133,ctgan,0,onesidedselection,0.5,0.5754107316155993,COMPLETE,2024-04-13 09:37:43.638782,2024-04-13 09:38:19.413884,35.775102
134,tvae,0,clustercentroid,0.25,0.5955709997081943,COMPLETE,2024-04-13 09:38:19.427702,2024-04-13 09:38:59.555134,40.127432
135,ctgan,auto,nearmiss,auto,0.5821779939392032,COMPLETE,2024-04-13 09:38:59.594327,2024-04-13 09:39:27.978296,28.383969
136,fastml,1,tomeklinks,0.0625,0.679258438215103,COMPLETE,2024-04-13 09:39:28.011526,2024-04-13 09:40:08.347142,40.335616
137,adasyn,2,nearmiss,0,-1.0,ERROR,2024-04-13 09:40:08.379135,2024-04-13 09:40:08.449653,0.070518
138,fastml,0.25,clustercentroid,0.125,0.5821526647635519,COMPLETE,2024-04-13 09:40:08.471073,2024-04-13 09:40:37.016490,28.545417
139,fastml,0,random,0.125,0.7151164959962429,COMPLETE,2024-04-13 09:40:37.044568,2024-04-13 09:41:10.267898,33.22333
140,random,0.5,clustercentroid,0,0.721195492394067,COMPLETE,2024-04-13 09:41:10.282757,2024-04-13 09:42:14.981830,64.699073
141,random,auto,instancehardness,0,0.6955720195787729,COMPLETE,2024-04-13 09:42:15.006870,2024-04-13 09:43:27.475758,72.468888
142,adasyn,0.25,condensednn,0.125,-1.0,ERROR,2024-04-13 09:43:27.493691,2024-04-13 09:43:27.546664,0.052973
143,tvae,1,nearmiss,0.25,0.614631839214397,COMPLETE,2024-04-13 09:43:27.560413,2024-04-13 09:44:07.158746,39.598333
144,adasyn,0.25,clustercentroid,0.0625,-1.0,ERROR,2024-04-13 09:44:07.184359,2024-04-13 09:44:07.275595,0.091236
145,tvae,1,editednn,0.25,0.4039657951062591,COMPLETE,2024-04-13 09:44:07.291657,2024-04-13 09:44:47.778860,40.487203
146,adasyn,0,condensednn,0.125,0.319720634104039,COMPLETE,2024-04-13 09:44:47.794460,2024-04-13 09:45:03.814151,16.019691
147,adasyn,0.25,condensednn,0,-1.0,ERROR,2024-04-13 09:45:03.831499,2024-04-13 09:45:03.900984,0.069485
148,tvae,0.25,condensednn,auto,0.3748128561232983,COMPLETE,2024-04-13 09:45:03.921761,2024-04-13 09:45:44.153550,40.231789
149,fastml,0,condensednn,0.5,0.319720634104039,COMPLETE,2024-04-13 09:45:44.167803,2024-04-13 09:46:39.200581,55.032778
150,fastml,2,random,0.0625,0.6991334670231729,COMPLETE,2024-04-13 09:46:39.215557,2024-04-13 09:47:12.103886,32.888329
151,smote,0.5,condensednn,0.0625,0.292167950936619,COMPLETE,2024-04-13 09:47:12.123337,2024-04-13 09:47:36.348995,24.225658
152,random,0.5,condensednn,0.25,0.3098888597263446,COMPLETE,2024-04-13 09:47:36.376180,2024-04-13 09:48:13.311345,36.935165
153,ctgan,0.5,editednn,0.25,0.3840206971652055,COMPLETE,2024-04-13 09:48:13.337276,2024-04-13 09:48:39.887923,26.550647
154,gaussiancopula,0.25,onesidedselection,0.125,0.5861582946186605,COMPLETE,2024-04-13 09:48:39.925396,2024-04-13 09:51:34.973844,175.048448
155,ctgan,0.5,editednn,0.0625,0.3840206971652055,COMPLETE,2024-04-13 09:51:34.999116,2024-04-13 09:51:57.947971,22.948855
156,smote,0,condensednn,0.125,0.319720634104039,COMPLETE,2024-04-13 09:51:57.973322,2024-04-13 09:52:20.043833,22.070511
157,gaussiancopula,1,nearmiss,0,0.7325380009775172,COMPLETE,2024-04-13 09:52:20.065545,2024-04-13 09:52:59.996062,39.930517
158,random,0.5,tomeklinks,0.25,0.6736032196969697,COMPLETE,2024-04-13 09:53:00.025026,2024-04-13 09:53:46.490527,46.465501
159,tvae,0.5,random,0.25,0.6566331393881488,COMPLETE,2024-04-13 09:53:46.516699,2024-04-13 09:55:04.690698,78.173999
160,copulagan,0.25,nearmiss,auto,0.5584437533582348,COMPLETE,2024-04-13 09:55:04.706603,2024-04-13 09:55:35.040529,30.333926
161,fastml,0.5,tomeklinks,0.5,0.6472367694899501,COMPLETE,2024-04-13 09:55:35.060620,2024-04-13 09:56:14.878308,39.817688
162,smote,2,nearmiss,0.125,0.6759358603869486,COMPLETE,2024-04-13 09:56:14.904352,2024-04-13 09:56:54.841538,39.937186
163,smote,1,tomeklinks,0.5,0.6417842602602877,COMPLETE,2024-04-13 09:56:54.872859,2024-04-13 09:58:17.497555,82.624696
164,random,auto,instancehardness,0.25,0.6122606365661347,COMPLETE,2024-04-13 09:58:17.529312,2024-04-13 09:59:03.829780,46.300468
165,fastml,1,tomeklinks,0.25,0.679258438215103,COMPLETE,2024-04-13 09:59:03.862971,2024-04-13 09:59:48.025135,44.162164
166,smote,2,tomeklinks,0.5,0.6638827066750453,COMPLETE,2024-04-13 09:59:48.052644,2024-04-13 10:00:39.590989,51.538345
167,tvae,0.5,random,0,0.7164225883767735,COMPLETE,2024-04-13 10:00:39.623271,2024-04-13 10:03:25.081163,165.457892
168,random,1,tomeklinks,0.5,0.6501688060345847,COMPLETE,2024-04-13 10:03:25.128908,2024-04-13 10:05:53.794591,148.665683
169,tvae,2,random,0.25,0.6535124867042342,COMPLETE,2024-04-13 10:05:53.828774,2024-04-13 10:06:48.952893,55.124119
170,gaussiancopula,2,onesidedselection,auto,0.6280528846153846,COMPLETE,2024-04-13 10:06:48.984557,2024-04-13 10:07:51.894799,62.910242
171,random,1,tomeklinks,auto,0.6501688060345847,COMPLETE,2024-04-13 10:07:51.919040,2024-04-13 10:08:28.283299,36.364259
172,tvae,0.5,instancehardness,0,0.7164225883767735,COMPLETE,2024-04-13 10:08:28.316203,2024-04-13 10:09:23.985970,55.669767
173,ctgan,0.25,clustercentroid,0.5,0.5478437004215501,COMPLETE,2024-04-13 10:09:24.000253,2024-04-13 10:09:44.310927,20.310674
174,tvae,1,condensednn,auto,0.2964636867734665,COMPLETE,2024-04-13 10:09:44.329921,2024-04-13 10:10:24.168931,39.83901
175,ctgan,0.25,clustercentroid,0.125,0.6216336493401258,COMPLETE,2024-04-13 10:10:24.187329,2024-04-13 10:10:42.542803,18.355474
176,adasyn,0.5,condensednn,auto,-1.0,ERROR,2024-04-13 10:10:42.562327,2024-04-13 10:10:42.626256,0.063929
177,smote,2,tomeklinks,0,0.7291148503961357,COMPLETE,2024-04-13 10:10:42.641843,2024-04-13 10:11:16.005942,33.364099
178,adasyn,0,editednn,0.0625,0.46152869762176013,COMPLETE,2024-04-13 10:11:16.019340,2024-04-13 10:11:26.881947,10.862607
179,gaussiancopula,0.25,tomeklinks,0.0625,0.6658153949748137,COMPLETE,2024-04-13 10:11:26.895559,2024-04-13 10:11:53.921986,27.026427
180,random,2,nearmiss,0,0.7316013976311909,COMPLETE,2024-04-13 10:11:53.942134,2024-04-13 10:12:23.757630,29.815496
181,tvae,1,clustercentroid,0.0625,0.6586707046346705,COMPLETE,2024-04-13 10:12:23.788970,2024-04-13 10:13:13.197931,49.408961
182,tvae,2,random,0.0625,0.687810339900225,COMPLETE,2024-04-13 10:13:13.216207,2024-04-13 10:13:53.923356,40.707149
183,fastml,2,nearmiss,0.125,0.6972045039996484,COMPLETE,2024-04-13 10:13:53.947612,2024-04-13 10:14:11.102374,17.154762
184,fastml,0.25,nearmiss,0.0625,0.6660089022163298,COMPLETE,2024-04-13 10:14:11.129185,2024-04-13 10:14:26.448317,15.319132
185,gaussiancopula,0.5,instancehardness,0,0.7298791309473469,COMPLETE,2024-04-13 10:14:26.472286,2024-04-13 10:14:45.038994,18.566708
186,fastml,0.5,editednn,0.5,0.41474153120912793,COMPLETE,2024-04-13 10:14:45.063262,2024-04-13 10:14:56.174265,11.111003
187,adasyn,auto,condensednn,0,-1.0,ERROR,2024-04-13 10:14:56.200283,2024-04-13 10:14:56.255462,0.055179
188,gaussiancopula,1,nearmiss,0.5,0.5654705826351866,COMPLETE,2024-04-13 10:14:56.268995,2024-04-13 10:15:13.911517,17.642522
189,gaussiancopula,1,nearmiss,auto,0.5671750400491822,COMPLETE,2024-04-13 10:15:13.937179,2024-04-13 10:15:41.074299,27.13712
190,tvae,0,nearmiss,auto,0.5238216263085437,COMPLETE,2024-04-13 10:15:41.092729,2024-04-13 10:16:00.522141,19.429412
191,random,2,onesidedselection,0.5,0.5643280047579935,COMPLETE,2024-04-13 10:16:00.559557,2024-04-13 10:16:51.444412,50.884855
192,copulagan,0,tomeklinks,0.125,0.6369762670354613,COMPLETE,2024-04-13 10:16:51.475580,2024-04-13 10:17:36.748072,45.272492
193,fastml,0.25,tomeklinks,0.0625,0.6479161684999203,COMPLETE,2024-04-13 10:17:36.768246,2024-04-13 10:18:13.774186,37.00594
194,gaussiancopula,auto,tomeklinks,0.0625,0.6484744919471882,COMPLETE,2024-04-13 10:18:13.806088,2024-04-13 10:18:53.975246,40.169158
195,fastml,0.25,editednn,0.0625,0.42199512777892956,COMPLETE,2024-04-13 10:18:53.994888,2024-04-13 10:19:17.051416,23.056528
196,smote,1,condensednn,auto,0.3022165884994866,COMPLETE,2024-04-13 10:19:17.068567,2024-04-13 10:19:56.926774,39.858207
